topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,10,1,1000,10,1024,100,2,29,0.750085450532
2,10,4,10,1,1,1000,10,1024,10000,5,29,2.0
2,10,2,1000000,10,1,1000,10,512,100,2,0,2.0
2,1,2,1000000,1,1,1,1000,512,100,5,0,2.0
2,10,4,10,1,1,1,10,1024,100,5,0,0.0148867763429
4,1,4,1000000,10,0,1000,10,1024,10000,5,0,2.0
2,10,2,10,10,1,1000,1000,1024,10000,5,0,0.27353430209
4,10,2,10,10,0,1,1000,1024,10000,2,29,0.141687195221
4,10,2,1000000,10,0,1,1000,512,100,2,0,2.0
2,1,2,1000000,1,0,1000,10,512,10000,2,29,2.0
4,10,4,10,1,1,1000,10,1024,10000,2,29,2.0
4,1,4,1000000,10,1,1,1000,512,100,5,29,2.0
4,10,4,1000000,1,1,1000,10,512,10000,5,0,2.0
4,1,2,10,10,0,1000,10,512,100,5,29,0.209154305277
2,1,4,1000000,1,1,1,1000,512,100,5,0,2.0
4,10,2,10,1,1,1,10,1024,100,2,29,0.0146893209304
2,10,4,1000000,1,1,1000,10,512,100,5,29,2.0
2,10,4,1000000,1,0,1000,1000,1024,100,2,0,2.0
2,1,4,1000000,10,0,1,1000,1024,10000,2,0,2.0
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.000821142163812
4,10,2,10,10,1,1,1000,1024,10000,2,29,0.143476549787
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,2.0
4,10,4,10,10,1,1000,10,512,100,5,29,0.19711633392
2,1,4,1000000,10,0,1,1000,512,10000,2,0,2.0
2,1,4,1000000,10,0,1000,1000,512,100,2,0,2.0
4,1,4,10,1,1,1000,10,1024,100,5,29,0.250094301981
2,1,4,10,1,1,1000,10,1024,10000,5,0,2.0
4,10,2,1000000,10,1,1,1000,512,10000,2,0,2.0
4,10,4,10,10,0,1,1000,1024,10000,5,29,0.079897268715
4,1,4,1000000,10,0,1000,1000,1024,100,2,29,2.0
4,10,4,1000000,1,0,1,1000,1024,100,5,29,2.0
4,1,4,1000000,10,1,1000,1000,1024,10000,5,29,2.0
2,10,4,1000000,1,0,1000,1000,1024,100,2,0,2.0
4,10,2,1000000,10,0,1000,10,512,10000,2,0,2.0
4,1,4,10,10,0,1000,1000,1024,100,2,29,2.0
4,10,4,1000000,10,0,1,1000,1024,10000,5,0,1.36176146569e-05
4,1,4,1000000,1,1,1000,1000,512,10000,5,0,0.00103766223686
2,1,4,1000000,1,0,1,10,1024,100,5,29,0.00085654796192
2,1,4,1000000,10,1,1000,1000,1024,10000,2,29,2.0
4,1,4,10,1,1,1000,10,1024,100,2,0,0.718935157004
2,10,2,1000000,1,0,1,10,1024,100,5,29,0.00105808865884
4,10,4,1000000,1,0,1000,10,1024,100,5,0,2.0
