new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,1,1,0,1,60,128,0,8921.2
4,0,0,0,0,40,64,10,118956.8
5,0,0,0,0,10,4,4,9166.6
4,1,0,1,1,10,4096,0,35717.4
5,1,1,1,1,80,32,6,47911.2
3,1,0,1,1,40,64,6,10658.4
1,1,0,1,1,90,128,8,102989.8
5,0,1,0,1,90,16,4,9081.0
2,0,0,0,1,50,128,10,101510.2
3,0,0,0,0,60,8,6,12149.0
1,0,0,0,0,60,8,6,76310.4
3,0,1,1,0,100,1,10,50068.8
4,1,0,0,1,30,1,8,81953.2
5,1,0,0,1,70,4,10,300744.6
5,1,1,1,0,70,16,10,300524.8
5,1,0,0,1,50,8,0,9132.8
4,0,0,1,1,40,16,0,35899.0
5,0,0,1,1,0,1024,2,9203.2
4,1,1,1,0,60,2,0,35909.8
3,1,1,1,0,30,64,0,12212.6
2,1,0,1,0,100,2048,8,102721.6
4,1,1,1,0,50,512,2,35739.0
2,1,0,1,1,100,2,0,17715.0
4,0,1,1,0,60,4096,8,124762.0
2,1,1,0,1,60,8,0,5160.0
1,1,1,0,0,60,2048,4,11754.2
1,0,0,0,1,60,4,6,72854.4
5,1,1,0,0,100,512,4,9138.0
1,1,1,0,1,100,4,8,81100.8
3,0,0,1,1,90,4096,8,37840.6
2,0,1,1,1,30,16,6,93473.4
2,1,0,1,0,30,128,10,103214.2
4,0,1,0,1,90,256,2,8883.4
1,1,0,1,1,20,64,2,17870.6
1,0,0,0,0,0,1,0,18009.4
4,1,1,1,1,30,128,8,124268.8
4,1,0,0,1,100,32,2,8948.6
5,1,0,0,1,40,2048,4,9124.0
5,0,1,0,0,60,16,0,9110.6
3,0,1,1,1,90,128,6,10685.0
2,0,1,0,1,60,1024,4,4404.6
4,0,0,1,0,60,4096,8,124684.2
2,0,0,0,0,100,2048,0,4658.6
1,0,1,1,0,100,128,8,102573.6
3,1,1,1,0,0,2048,4,15892.2
4,1,0,1,0,100,1,2,35725.4
4,1,0,0,0,10,16,0,9299.8
4,1,0,1,0,100,16,2,35632.4
3,0,0,0,0,100,16,8,37607.8
1,0,0,1,1,40,32,2,17711.8
4,1,0,1,0,70,64,10,415677.8
1,1,1,1,1,70,512,2,17926.8
1,0,1,1,1,70,2,0,17665.4
5,1,0,1,0,70,1024,8,121486.0
1,1,0,0,1,70,4,10,81102.4
3,1,0,0,0,40,1024,8,38082.0
5,0,0,1,1,80,4096,0,9141.2
4,1,0,0,1,30,4,4,14924.4
5,0,0,0,0,10,16,6,47322.8
5,0,0,1,1,10,8,8,121188.8
1,1,0,0,1,90,128,6,88665.0
4,1,1,1,0,40,4,6,48940.2
4,0,0,1,0,60,16,10,415001.6
5,0,1,0,0,0,2,10,299828.2
2,0,1,1,1,10,128,2,17654.2
5,1,0,1,0,0,1,6,47295.6
4,0,1,0,1,90,8,6,22499.2
1,1,0,1,0,60,512,4,11852.6
1,1,1,0,1,10,64,10,99098.8
1,1,0,0,1,0,4096,4,18546.4
2,1,1,1,0,60,2048,10,102630.2
4,1,0,1,0,50,8,4,43591.0
5,1,0,1,1,40,256,0,9173.2
5,0,1,1,1,80,512,6,47570.2
3,0,0,0,0,0,1,2,15974.8
2,1,0,0,1,0,1,10,85151.4
5,1,0,0,1,100,16,0,9147.4
3,1,0,1,0,0,128,10,48209.4
1,0,0,0,0,30,1,10,83397.6
5,0,1,1,0,80,4096,0,9130.0
3,1,1,1,0,50,128,8,37991.2
3,0,0,1,0,50,64,4,12212.4
4,0,1,1,0,90,8,10,414757.0
4,0,0,1,0,40,8,0,35813.8
1,0,0,1,1,100,64,2,17751.2
4,1,0,0,1,20,1024,2,9141.4
1,1,1,0,0,90,4,4,12433.0
1,0,0,1,0,20,1,2,17666.2
3,1,0,1,0,70,4096,6,10725.4
1,1,0,1,0,90,4096,8,102885.4
2,0,0,0,1,90,4096,0,4691.2
1,0,0,0,0,10,2,6,73460.2
5,1,1,0,0,30,4,2,9114.0
1,0,0,0,0,70,4096,0,17780.8
4,0,0,0,0,70,256,2,8933.2
5,1,0,0,1,30,512,6,47729.4
5,1,0,1,0,40,4096,6,47615.4
1,1,0,1,1,70,32,0,17803.8
5,0,1,1,0,20,1,10,296655.6
4,0,0,0,0,80,16,4,13165.4
