topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,1000000,10,1,1000,1000,512,100,2,29,2.0
2,1,2,1000000,10,1,1000,10,512,10000,5,0,2.0
2,1,4,10,10,1,1000,10,1024,100,2,0,0.760871963102
2,1,4,1000000,1,0,1,1000,512,10000,2,29,0.00124328821818
4,10,4,1000000,10,1,1000,10,1024,100,2,29,2.0
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,1.49793761226e-05
2,10,2,1000000,1,0,1,10,1024,100,5,29,0.00105808865884
4,1,2,10,1,0,1000,1000,512,100,2,29,2.0
4,1,4,1000000,1,0,1,10,512,100,2,0,0.00193778656568
4,1,2,1000000,1,1,1000,10,1024,100,5,0,2.0
4,1,4,1000000,1,1,1,1000,1024,100,2,29,2.0
4,10,2,1000000,10,0,1,1000,512,100,5,29,2.0
2,1,4,10,1,0,1,1000,1024,10000,5,0,0.0150542730032
2,1,2,10,10,0,1,1000,1024,100,2,29,2.0
2,10,4,1000000,1,1,1000,10,512,10000,2,29,2.0
2,1,4,1000000,1,0,1,10,1024,100,5,29,0.00085654796192
4,1,4,1000000,1,1,1,10,1024,10000,2,29,2.0
4,10,2,10,10,0,1,1000,1024,10000,2,0,0.141819286083
2,10,2,1000000,1,0,1000,1000,1024,100,2,29,2.0
4,10,4,1000000,1,0,1000,10,512,100,2,29,0.00162594319004
2,10,4,1000000,10,0,1000,10,512,10000,2,29,2.0
4,1,2,1000000,1,0,1000,10,512,100,2,29,0.000559683962399
2,1,4,1000000,10,1,1000,1000,1024,10000,2,29,2.0
4,1,4,1000000,10,0,1000,10,512,100,2,0,2.0
2,10,2,1000000,10,1,1,1000,512,10000,2,29,2.0
2,1,4,1000000,10,1,1,10,1024,100,2,29,2.0
4,10,4,10,1,0,1000,1000,512,100,5,0,2.0
2,10,4,1000000,1,1,1000,1000,1024,100,2,29,2.0
4,1,4,10,10,0,1000,1000,1024,100,5,29,2.0
4,1,2,10,10,0,1000,1000,512,10000,2,29,0.542083195455
2,10,2,10,10,0,1000,10,512,10000,2,0,2.0
4,1,2,10,10,0,1,1000,512,10000,5,29,0.087795485216
2,10,4,1000000,1,1,1000,10,512,10000,5,29,2.0
4,10,2,1000000,10,0,1000,1000,1024,10000,2,0,2.0
4,1,4,10,1,1,1,10,1024,100,2,29,0.0149957172602
2,10,4,10,10,1,1000,10,1024,10000,2,0,2.0
2,1,2,10,1,0,1000,1000,1024,100,2,0,2.0
2,1,4,10,1,0,1000,1000,512,10000,2,29,1.0
2,10,2,1000000,1,0,1,10,1024,10000,5,29,2.0
4,10,4,1000000,10,0,1000,10,512,100,5,0,2.0
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,8.17056879415e-06
2,1,2,10,1,0,1,10,1024,10000,5,29,2.0
2,10,4,1000000,1,0,1000,1000,512,100,2,0,2.0
4,1,2,1000000,1,1,1,10,1024,10000,2,29,2.0
4,10,4,10,1,0,1,10,1024,10000,5,0,2.0
4,1,4,1000000,1,1,1,10,512,100,2,0,0.00191872190516
2,1,2,1000000,10,1,1,1000,512,10000,5,29,2.0
2,1,4,10,10,0,1,1000,1024,100,2,0,2.0
2,1,4,10,10,1,1,10,1024,10000,2,29,2.0
2,1,2,1000000,1,0,1000,1000,512,10000,5,0,0.000142984953898
2,10,2,1000000,10,1,1,1000,1024,10000,2,29,2.0
2,1,4,1000000,10,1,1000,1000,1024,100,2,0,2.0
2,1,4,1000000,10,0,1,10,512,10000,2,0,2.0
2,1,2,10,1,0,1000,10,512,10000,5,0,2.0
2,1,4,10,10,1,1000,10,1024,100,2,0,0.760871963102
4,10,2,10,1,0,1,10,1024,10000,2,29,2.0
2,10,2,10,10,1,1,10,1024,10000,5,0,2.0
4,10,4,10,1,0,1,1000,512,10000,2,0,0.0150188672051
4,1,2,10,1,0,1,1000,1024,100,2,29,2.0
2,1,2,1000000,10,0,1,10,1024,100,2,29,2.0
4,1,2,10,10,1,1000,10,512,10000,2,29,2.0
2,1,4,1000000,1,0,1,10,512,10000,5,0,2.0
4,10,2,1000000,10,1,1,10,512,10000,2,0,2.0
2,10,2,10,1,1,1,10,1024,100,5,0,0.0146498298479
2,10,4,10,1,1,1000,10,512,100,2,29,0.89817156288
4,1,4,10,10,1,1,10,512,10000,2,29,2.0
2,10,4,1000000,1,0,1,10,512,100,5,29,0.00104174752125
4,1,4,10,10,1,1,1000,512,10000,5,29,0.081207283245
4,10,2,10,10,0,1,10,1024,10000,2,29,2.0
2,10,2,10,10,0,1,10,1024,100,5,29,0.136580589724
4,1,2,1000000,1,0,1,10,1024,100,5,29,0.000690413063105
2,1,2,10,1,1,1000,10,1024,100,5,29,0.294905786533
4,10,2,10,10,0,1,1000,512,10000,5,0,0.0800388919075
2,1,2,1000000,1,1,1000,1000,1024,10000,5,29,2.0
2,1,2,10,10,1,1000,1000,512,100,2,0,2.0
2,10,2,10,1,1,1000,10,1024,10000,2,29,2.0
2,10,2,1000000,1,1,1000,1000,1024,100,2,0,2.0
2,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000253287632619
2,10,2,1000000,1,0,1,1000,512,10000,2,0,0.00244163830798
2,1,2,1000000,1,1,1,10,512,10000,5,0,2.0
2,10,2,1000000,1,0,1000,1000,512,10000,2,29,2.0
