new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,0,0,1,0,50,8,4,12383.0
3,1,0,0,0,0,8,4,15976.0
1,0,1,1,0,60,4096,0,17714.4
3,1,0,0,0,30,2048,4,12037.4
3,1,0,0,1,40,2,6,15531.0
4,1,0,0,0,50,128,6,19610.8
5,1,1,1,1,20,256,2,9204.4
2,1,0,1,0,40,128,0,17741.0
5,1,0,0,1,100,2048,8,122160.6
1,1,0,1,0,70,2,0,17693.4
3,1,0,1,1,40,4,6,13568.2
3,1,0,0,0,80,64,8,38038.4
5,1,0,1,0,0,4,0,9226.0
4,1,1,1,1,80,128,2,35917.6
3,0,0,1,1,70,2,10,48889.6
4,1,0,0,1,80,1,8,82108.8
4,1,0,0,1,10,128,2,9277.6
5,1,0,0,1,40,64,10,299491.4
5,1,1,0,1,20,512,4,9134.4
1,1,1,1,0,30,8,6,98759.4
2,0,1,1,1,0,8,8,131422.2
3,0,1,1,0,80,1024,8,38096.0
5,0,0,1,1,10,4,2,9149.6
2,1,0,1,1,0,8,10,131676.4
3,1,1,0,0,10,8,0,12551.8
4,1,0,1,0,40,128,2,35778.2
4,1,1,1,1,20,1,10,419619.0
4,0,0,0,1,10,1,4,20261.0
1,0,1,1,0,90,128,10,102852.2
4,0,0,1,1,90,4,0,35498.8
4,0,0,0,0,50,2048,0,9095.4
5,1,0,1,0,80,1024,10,300024.2
4,1,1,1,1,90,64,0,35775.0
4,0,0,1,0,0,8,0,35533.6
4,0,0,1,1,60,64,10,414213.4
4,0,0,0,1,0,4,4,22089.4
4,0,0,1,1,60,16,0,35967.0
4,1,1,0,0,40,256,4,13134.4
4,0,0,0,1,90,8,4,13806.0
5,1,1,1,0,0,4,10,297858.6
2,0,1,1,1,50,64,4,11833.0
5,1,0,1,0,20,2,2,9162.6
2,0,1,1,0,10,4096,6,93900.2
4,0,0,0,0,40,4,0,9517.4
3,1,1,1,0,60,64,6,10506.4
4,1,1,1,1,60,4096,8,124978.2
3,0,0,0,1,50,512,4,12203.8
2,0,0,0,0,80,16,2,5003.6
3,1,0,1,1,0,32,0,15912.2
5,0,1,1,0,10,4096,6,47422.0
5,1,1,1,1,60,32,6,48005.4
3,0,0,0,0,30,256,4,12330.6
3,0,0,1,0,80,2,6,15550.2
3,1,1,0,1,70,16,2,12262.4
1,1,0,0,0,10,32,6,87559.6
4,0,0,0,1,40,32,2,8989.6
2,0,0,0,1,0,4,8,85275.6
2,0,1,1,1,80,1,4,15235.2
3,0,1,1,0,60,128,4,12236.8
4,1,1,0,1,60,64,6,19557.0
3,1,1,1,0,20,4,4,12881.6
5,1,1,1,1,40,128,2,9140.2
1,0,0,1,0,80,2048,0,17751.2
3,1,0,0,1,70,64,0,12250.8
5,1,1,1,0,10,64,8,121299.2
1,0,0,1,1,30,16,6,93450.4
2,1,1,1,0,60,16,4,11985.8
5,1,0,1,1,40,4,4,9165.8
4,1,1,0,1,40,512,0,8959.6
1,0,1,1,1,80,2,4,13306.0
3,1,0,1,0,100,32,2,12339.8
3,0,0,0,0,20,512,6,10897.0
3,1,1,1,0,100,2048,8,37926.4
4,0,0,0,0,80,16,4,13165.4
2,0,0,1,0,10,32,8,105837.2
1,1,1,1,0,60,512,2,17743.6
5,1,0,1,1,30,256,2,9176.4
2,1,0,1,1,100,16,0,17619.0
1,1,0,0,0,40,1,0,17659.6
2,0,0,1,0,30,4,6,103423.0
5,1,1,1,0,80,4096,4,9202.8
2,1,1,0,1,100,1024,0,4661.0
2,1,1,1,1,20,512,4,12101.0
2,0,1,0,0,20,32,8,98787.4
5,1,0,1,1,100,1024,4,9221.4
4,1,1,0,0,90,512,10,112204.4
4,1,1,1,1,0,4,8,115877.6
1,1,1,0,0,60,4096,10,101606.0
2,0,1,0,0,50,4096,6,88954.0
5,0,0,1,0,10,2,2,9179.6
2,1,1,1,1,70,4,8,113925.0
3,1,1,1,1,0,4096,4,16016.0
5,0,0,1,1,40,256,10,302876.6
5,1,1,1,1,60,16,0,9175.2
5,0,1,0,0,0,32,0,9236.4
3,1,1,1,1,0,4096,0,15955.4
4,1,1,0,1,90,1,8,82219.2
1,1,1,1,0,100,64,4,11759.0
2,0,1,0,0,20,8,10,86115.4
5,1,0,0,1,70,8,10,299341.2
