new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,1,2,1,1,0,512,5,337.4748
0,1,1,0,0,0,512,9,337.4748
0,0,2,2,0,0,1024,5,337.4748
1,2,2,0,1,1,2048,5,165.2798
0,2,2,2,1,1,1024,5,165.17
1,1,1,1,0,0,2048,0,337.4748
1,1,2,2,0,0,512,9,337.4748
1,1,1,0,1,0,2048,9,337.4748
0,2,2,0,1,1,1024,0,337.4748
1,1,2,0,0,0,4096,0,31.1622
0,1,1,2,1,0,4096,0,337.4748
0,2,1,1,0,0,2048,1,337.4748
0,1,2,0,0,1,512,5,337.4748
0,2,1,2,1,0,2048,9,337.4748
1,0,2,1,0,0,1024,0,163.356
1,2,1,0,0,0,4096,9,167.0804
1,1,2,2,1,0,1024,1,337.4748
0,0,1,2,1,0,1024,0,337.4748
0,0,1,1,1,1,4096,1,337.4748
1,0,1,2,0,0,2048,5,337.4748
0,2,2,1,1,0,4096,5,165.3672
0,0,1,0,1,0,512,1,337.4748
1,0,1,2,0,0,2048,0,337.4748
0,2,2,0,1,1,2048,5,165.4042
1,1,1,2,1,0,1024,9,337.4748
1,1,1,2,0,0,4096,0,337.4748
1,2,1,0,1,0,1024,9,167.6726
1,2,1,1,0,0,1024,1,337.4748
0,2,1,2,0,1,4096,9,337.4748
0,0,1,1,1,0,2048,1,337.4748
0,1,2,0,0,1,1024,0,32.209
1,1,2,1,1,0,1024,9,337.4748
1,1,1,2,0,1,2048,5,337.4748
1,0,2,2,1,0,512,5,337.4748
1,1,2,1,0,0,4096,5,337.4748
0,0,1,0,0,0,1024,9,337.4748
0,2,1,1,0,0,1024,9,337.4748
0,0,1,2,0,0,1024,5,337.4748
1,0,2,2,1,1,2048,9,337.4748
1,1,2,2,1,0,4096,0,31.862
1,0,2,1,0,1,4096,5,337.4748
1,2,2,0,0,0,4096,0,337.4748
1,1,1,1,0,1,512,5,337.4748
0,0,1,2,1,1,2048,1,337.4748
0,1,2,2,0,1,4096,9,337.4748
1,1,1,1,1,0,2048,9,337.4748
1,0,2,0,0,1,1024,0,164.7058
1,0,2,1,0,0,512,5,337.4748
0,1,2,1,1,1,512,5,337.4748
0,0,1,0,0,0,2048,0,164.984
0,2,2,2,0,1,512,9,165.1012
1,0,1,1,1,1,2048,9,337.4748
1,0,1,0,0,1,1024,1,337.4748
0,2,2,1,1,1,512,5,165.8364
1,2,2,0,1,0,2048,5,165.683
1,0,2,1,0,0,1024,5,337.4748
0,0,2,2,0,1,2048,1,337.4748
1,2,1,2,1,1,4096,5,337.4748
1,2,1,1,1,0,4096,5,337.4748
1,0,1,0,0,0,4096,5,337.4748
0,1,1,1,1,1,1024,0,337.4748
1,1,2,2,0,0,4096,9,337.4748
1,2,1,1,1,1,1024,5,337.4748
0,0,2,1,0,1,1024,9,337.4748
1,0,2,0,1,1,4096,9,337.4748
0,2,2,1,0,1,1024,9,164.7082
1,0,2,2,0,1,2048,1,337.4748
1,1,1,2,1,0,4096,9,337.4748
1,1,2,1,0,1,2048,1,337.4748
0,2,2,1,1,1,2048,1,166.2642
0,2,2,1,1,1,2048,9,165.6812
1,2,1,1,1,0,4096,0,337.4748
0,0,2,1,1,1,1024,9,337.4748
0,0,2,1,0,1,4096,0,165.5204
0,2,1,0,0,0,512,1,167.1056
1,2,1,2,1,1,1024,1,337.4748
1,0,2,0,0,0,4096,0,164.1756
1,2,2,0,0,0,2048,9,165.0488
1,0,1,0,0,1,4096,0,166.5042
1,1,1,2,1,0,1024,1,337.4748
0,0,1,2,0,1,2048,9,337.4748
1,2,2,2,0,1,512,0,337.4748
0,1,2,1,1,0,2048,0,31.9244
1,2,1,0,1,0,512,5,168.1308
1,2,2,1,0,1,1024,9,166.699
1,2,2,0,0,0,1024,5,166.8392
1,0,1,2,1,0,4096,0,337.4748
1,2,1,1,0,0,2048,0,337.4748
1,0,1,2,0,0,2048,1,337.4748
1,1,2,0,0,0,4096,9,337.4748
0,1,1,0,1,0,1024,0,31.9034
0,1,1,1,0,1,2048,9,337.4748
0,1,1,2,1,0,2048,5,337.4748
1,2,1,0,1,0,1024,0,337.4748
0,0,2,1,0,1,2048,5,337.4748
0,2,1,1,0,1,2048,5,337.4748
0,2,2,1,1,1,2048,9,165.6812
0,0,2,2,0,0,2048,9,337.4748
1,2,1,2,1,0,512,1,337.4748
0,0,2,1,1,1,4096,0,164.5404
