new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,1,0,0,1,50,2048,0,8992.6
2,1,0,1,0,30,64,0,17670.6
2,1,0,1,1,30,2,2,17782.8
3,0,1,1,1,90,512,2,12020.2
4,0,1,1,1,50,256,0,35830.0
1,1,1,0,1,10,256,8,99505.4
2,0,1,0,1,60,32,0,4776.2
5,0,0,1,1,100,16,4,9123.8
1,1,0,0,1,80,8,4,12229.6
4,1,1,0,1,40,256,2,8943.8
5,0,0,1,0,80,4096,2,9168.8
1,0,0,1,0,10,2,2,17669.2
5,1,1,0,0,30,256,2,9112.6
3,0,0,0,0,90,64,0,12170.2
3,0,0,0,1,40,4096,0,12086.6
2,0,0,1,1,80,32,6,91813.2
2,0,0,1,0,90,4,0,17737.0
5,0,0,0,0,80,512,0,9125.4
2,1,1,1,1,90,1024,4,11847.0
2,0,0,1,0,50,256,10,103021.8
2,0,1,0,1,60,64,4,4385.8
4,1,1,1,1,50,1024,0,35668.0
3,1,1,0,1,30,1024,4,12088.4
2,0,0,1,1,70,8,8,108887.8
1,0,1,0,1,20,512,0,17862.8
1,1,1,1,1,40,1,2,17608.8
5,1,0,1,1,30,256,4,9136.2
4,0,0,1,0,20,2,6,48415.4
3,1,0,1,0,0,2,6,20801.2
1,1,1,0,0,0,2,6,82119.6
2,1,0,0,0,80,32,4,4656.6
5,1,1,1,1,90,1,6,47440.2
4,1,1,0,1,0,4,10,274640.4
2,0,0,0,1,60,512,4,4478.2
2,1,1,1,1,0,1,10,131553.6
2,1,1,0,1,80,64,8,101504.2
1,1,1,0,1,100,1,10,83402.0
3,1,1,1,1,30,128,2,12076.2
3,0,0,0,1,60,16,6,11278.4
4,1,0,1,0,50,4096,4,43613.4
5,0,0,0,0,30,128,0,9158.6
1,0,1,0,1,0,1024,6,81910.8
4,0,1,0,0,10,2048,4,13874.8
1,0,1,0,0,40,1,2,17608.4
2,0,1,0,0,80,2048,0,4703.8
1,1,1,0,0,60,2,0,17672.8
2,0,0,0,1,50,128,6,89136.8
1,0,1,1,1,40,512,2,17694.0
2,1,0,0,0,70,2048,6,84843.4
2,0,1,1,0,40,256,8,102988.6
1,0,1,0,1,100,4096,0,17790.0
1,0,1,0,1,70,2,0,17641.6
4,0,0,0,0,70,1,0,10028.4
4,1,0,1,0,40,1,8,123434.6
5,0,1,0,1,20,2,6,47448.8
5,0,1,1,0,70,32,0,9191.6
1,1,1,1,1,30,512,2,17814.4
4,0,1,0,0,100,4096,4,12793.8
3,0,0,0,1,90,32,6,10702.0
5,0,1,0,1,40,4096,4,9098.0
5,1,0,1,0,70,8,8,121131.4
5,1,1,1,1,70,4,8,121488.6
5,1,1,0,1,50,8,4,9197.4
2,0,0,0,1,10,64,0,5755.8
1,1,0,0,1,30,2,10,80141.4
1,1,0,1,1,100,512,4,11739.4
3,0,0,0,1,20,4096,10,49307.0
4,1,1,1,0,50,16,6,49641.0
1,0,0,0,1,70,1,0,17660.6
4,0,0,0,0,100,2,0,9537.6
3,0,1,0,1,50,1024,6,10747.4
2,1,0,0,0,80,4,2,5503.6
2,0,1,0,1,40,8,2,5211.0
4,1,0,0,1,60,16,4,13162.2
5,1,1,0,0,30,16,0,9197.0
3,1,0,0,1,80,4,0,12992.0
3,0,0,0,1,90,4,10,46703.2
2,0,1,1,0,40,4,6,103075.2
3,1,1,1,1,10,64,8,39306.4
4,1,1,0,0,40,8,8,48939.6
2,0,1,1,1,90,32,10,103441.6
5,1,0,1,0,70,8,10,299131.8
3,0,0,1,1,20,8,8,37587.8
2,0,0,1,1,80,16,0,17694.4
5,0,0,0,0,30,4096,2,9137.4
5,0,0,1,0,80,256,0,9149.8
2,1,0,0,1,60,2048,6,88655.0
3,0,1,1,0,30,2048,10,48784.4
2,0,0,0,0,20,1,6,78381.8
3,1,1,1,0,100,32,6,10783.0
1,0,0,1,1,0,1024,6,123427.2
1,1,1,0,1,90,64,4,11784.6
3,1,0,1,0,30,2,10,48980.0
2,0,1,1,1,90,8,2,17640.8
2,1,1,0,1,40,1024,10,101579.4
3,0,0,0,1,0,16,8,44401.4
3,1,0,1,1,20,256,2,12137.6
2,1,0,0,1,50,1,10,83449.4
5,1,1,0,1,60,2048,2,9227.8
3,0,0,0,0,90,1024,6,10663.4
