new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,1,1,1,1,0,1024,1,337.4748
1,0,2,0,0,1,1024,9,337.4748
0,1,2,2,0,1,512,5,337.4748
0,2,1,2,0,0,512,5,337.4748
0,1,2,0,0,1,1024,9,337.4748
0,1,1,2,0,0,512,0,337.4748
1,0,2,2,0,1,1024,9,337.4748
1,0,2,0,0,0,1024,5,337.4748
0,0,2,1,1,1,512,0,167.0262
1,2,2,1,1,0,1024,5,165.7048
1,1,2,1,0,0,512,1,337.4748
1,1,2,2,1,1,4096,1,337.4748
0,2,1,0,0,0,2048,9,167.909
0,1,1,1,0,0,4096,9,337.4748
0,2,2,2,1,0,4096,0,337.4748
0,2,2,0,0,0,4096,0,337.4748
0,0,2,0,0,0,512,5,337.4748
0,0,1,0,0,1,1024,1,337.4748
0,2,1,1,1,1,1024,5,337.4748
0,1,2,2,1,1,2048,0,31.832
1,2,2,2,1,1,4096,9,165.6936
1,1,2,2,0,1,1024,9,337.4748
1,1,2,0,0,1,2048,9,337.4748
1,2,1,1,1,1,2048,0,337.4748
0,2,1,1,0,0,4096,5,337.4748
1,1,2,2,0,1,1024,5,337.4748
1,0,1,0,1,0,2048,5,337.4748
0,0,2,2,0,0,512,9,337.4748
0,1,2,0,0,0,512,0,31.3186
1,0,1,2,1,1,2048,5,337.4748
1,1,1,1,1,1,512,5,337.4748
0,1,1,1,0,0,512,1,337.4748
1,2,1,1,0,1,1024,0,337.4748
1,2,1,1,1,0,1024,9,337.4748
0,2,2,0,0,1,512,1,164.4762
1,2,1,0,1,1,4096,9,166.8736
0,1,2,0,0,0,512,5,337.4748
0,1,2,0,1,0,1024,1,337.4748
0,0,1,1,0,0,4096,5,337.4748
1,2,1,2,1,0,512,1,337.4748
1,0,1,2,1,0,4096,0,337.4748
1,0,2,2,0,1,2048,0,165.9724
1,0,2,0,0,1,4096,9,337.4748
1,0,1,2,1,1,512,9,337.4748
1,0,1,2,0,0,1024,5,337.4748
0,1,1,0,1,0,512,1,337.4748
1,2,2,2,1,1,1024,0,337.4748
0,1,2,0,1,1,512,0,31.4334
1,2,2,2,1,1,1024,1,163.2904
1,0,1,1,0,0,2048,1,337.4748
1,0,2,0,1,0,512,0,166.2254
1,0,1,1,1,1,2048,9,337.4748
1,2,1,0,1,1,1024,9,166.218
0,1,2,0,0,1,4096,0,32.164
0,0,2,2,1,0,2048,0,164.9596
1,1,1,0,1,1,512,5,337.4748
1,0,1,0,1,1,1024,1,337.4748
0,1,2,1,1,0,1024,0,31.5162
1,0,1,0,0,1,1024,5,337.4748
0,1,2,1,0,1,512,5,337.4748
1,1,2,0,1,0,512,9,337.4748
1,1,2,2,0,0,4096,9,337.4748
1,2,1,1,0,1,1024,5,337.4748
0,2,1,0,0,0,512,0,337.4748
1,0,1,1,1,0,4096,1,337.4748
0,1,1,2,1,1,512,0,337.4748
1,0,1,0,0,0,4096,1,337.4748
1,1,1,0,0,0,4096,5,337.4748
0,2,2,2,1,0,1024,9,167.7094
1,2,2,0,1,0,1024,5,165.5152
0,0,2,1,1,0,2048,5,337.4748
0,0,2,2,0,1,1024,1,337.4748
0,2,1,2,1,1,1024,0,337.4748
0,1,1,0,1,0,512,1,337.4748
1,2,2,2,1,1,4096,0,337.4748
0,2,1,0,0,0,512,1,167.1056
0,0,2,1,1,0,512,5,337.4748
0,2,2,0,0,1,1024,9,164.231
1,1,2,0,1,0,512,0,31.376
0,2,1,1,0,0,2048,9,337.4748
0,2,1,1,1,0,2048,5,337.4748
0,2,1,2,1,1,2048,9,337.4748
1,1,1,2,0,1,2048,1,337.4748
0,1,2,1,1,0,2048,1,337.4748
1,1,1,2,0,0,1024,5,337.4748
0,1,2,1,0,0,4096,1,337.4748
0,1,2,1,1,0,1024,5,337.4748
0,0,2,1,1,1,1024,9,337.4748
0,2,1,1,1,1,4096,1,337.4748
0,1,1,2,0,0,1024,9,337.4748
0,0,1,0,1,1,1024,1,337.4748
0,1,1,0,1,0,1024,1,337.4748
1,2,1,1,1,1,4096,0,337.4748
0,1,2,0,1,0,512,5,337.4748
0,1,1,0,1,0,1024,1,337.4748
1,2,2,1,1,0,4096,9,167.6246
1,0,2,0,0,0,512,9,337.4748
0,1,2,2,0,0,4096,9,337.4748
0,1,1,1,1,0,512,5,337.4748
1,2,2,2,0,0,2048,0,337.4748
