new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,2,3,1,0,1,0,1,1,1,59.836
4,1,1,0,1,0,1,0,1,0,23.538
1,1,3,0,1,0,1,0,1,0,85.952
3,3,2,1,0,0,0,1,0,1,63.94
2,1,1,1,0,0,0,0,1,1,42.878
4,3,3,0,1,0,1,0,0,1,49.86
2,3,3,1,0,0,1,0,0,0,93.276
3,1,2,0,0,1,1,1,0,0,34.114
4,1,3,0,1,1,1,0,0,0,24.794
2,3,1,0,0,1,0,0,0,0,88.446
1,3,2,0,0,0,1,0,1,1,156.816
4,3,2,0,1,1,0,0,1,1,38.94
4,3,3,1,0,0,0,1,1,0,39.576
1,1,1,1,1,0,1,1,1,0,86.646
3,2,3,1,1,1,1,0,0,1,47.424
1,2,2,1,0,1,0,0,0,1,116.844
1,2,3,0,1,1,0,1,0,1,134.626
2,3,3,0,1,0,1,0,1,1,83.952
3,3,3,0,1,0,1,0,0,0,69.914
2,3,1,0,1,0,0,1,1,1,80.234
3,3,2,0,0,1,1,0,0,0,71.418
3,2,2,0,1,1,0,1,1,1,42.544
2,1,3,1,1,1,1,1,0,0,45.894
1,3,1,1,1,1,0,0,1,1,135.302
4,3,2,1,1,0,1,0,1,1,41.344
1,1,2,1,1,0,0,1,1,1,86.52
1,1,2,1,0,1,1,0,1,0,82.328
4,2,3,1,0,1,1,0,1,1,31.706
2,2,2,1,1,1,0,0,1,0,55.212
1,1,1,1,0,1,0,1,1,1,88.67
2,2,2,1,0,1,1,1,1,0,62.966
3,3,3,1,0,0,0,0,0,1,58.88
2,3,1,1,1,0,1,0,0,1,91.416
4,1,3,1,0,0,1,1,0,0,23.534
1,2,2,1,0,1,1,0,1,0,112.49
3,3,2,0,0,1,1,0,1,1,59.064
4,1,1,0,0,1,1,1,0,1,25.588
4,2,2,1,1,0,1,1,1,0,31.47
4,3,3,1,0,0,1,1,1,0,42.892
4,2,1,1,0,0,1,1,0,0,35.894
1,1,1,1,1,1,1,0,1,0,79.33
3,2,1,0,1,1,1,0,0,1,49.204
1,1,1,1,1,0,0,0,0,1,78.356
3,1,3,1,1,1,0,1,0,0,30.756
2,3,1,0,0,1,1,1,1,0,87.82
3,1,2,0,1,0,0,1,1,0,33.18
3,2,2,1,1,1,1,1,1,0,43.26
4,3,1,1,1,1,1,0,1,0,40.842
1,2,3,0,1,0,0,0,0,0,121.71
4,2,2,1,1,0,0,0,0,0,31.846
3,1,3,1,0,1,0,0,1,1,30.398
4,3,3,0,1,0,1,0,1,0,43.698
3,2,1,0,0,0,1,0,1,1,43.438
2,3,2,0,0,1,0,1,0,1,96.93
1,2,2,1,1,0,0,0,1,0,103.57
2,2,1,0,0,1,1,1,1,0,66.368
2,2,2,0,1,0,1,1,1,1,66.334
1,2,3,0,1,1,1,1,1,1,124.922
1,3,3,0,1,0,0,1,1,1,152.926
3,1,3,0,0,1,1,1,1,1,34.108
2,1,2,1,1,0,0,0,0,1,42.21
2,3,3,0,1,1,1,1,0,0,103.716
1,2,1,0,0,0,0,0,1,1,109.458
3,1,2,0,1,1,0,0,1,1,31.296
3,2,3,0,1,0,0,1,1,0,42.51
1,3,2,1,0,1,0,1,0,1,174.218
2,1,3,0,0,1,1,1,1,0,50.198
1,3,2,1,0,0,0,1,1,1,147.77
4,3,3,0,1,1,1,0,1,0,43.364
4,3,1,0,0,1,0,1,0,0,49.422
2,1,2,0,0,1,1,0,0,1,46.638
4,1,3,0,1,1,0,0,0,0,24.888
1,3,3,1,1,0,0,0,0,1,156.34
1,3,2,0,0,0,1,1,1,1,165.592
4,3,3,1,0,1,1,0,1,1,42.452
2,1,1,1,1,1,0,1,1,0,45.674
2,3,2,1,0,0,0,0,0,1,83.862
2,2,2,0,1,0,1,0,1,1,62.186
2,3,2,1,1,0,0,1,1,0,76.664
4,2,1,0,0,1,0,1,1,0,31.952
3,3,1,0,1,1,1,1,1,0,61.282
3,2,2,1,0,1,0,1,1,0,40.622
4,2,2,1,1,1,1,1,0,0,35.664
2,3,1,1,0,1,0,1,1,1,77.542
1,1,2,1,0,0,0,0,0,1,81.248
1,2,3,0,0,0,1,0,0,0,131.456
2,3,1,0,1,1,0,1,0,1,95.852
4,3,3,0,1,0,0,1,1,0,40.81
3,2,3,1,0,0,0,0,0,1,43.912
1,2,1,0,0,1,0,0,0,0,122.898
2,3,1,1,1,0,1,1,1,1,84.176
1,2,2,0,0,0,0,1,0,1,135.612
1,3,1,1,0,1,0,0,0,1,157.904
3,2,2,0,0,0,0,0,1,0,40.512
4,1,3,0,1,0,0,1,1,1,25.034
4,1,1,0,0,0,0,1,0,0,24.922
4,2,1,0,1,1,1,0,1,0,31.596
1,2,3,0,1,0,1,1,1,0,124.196
1,1,2,1,1,0,0,1,1,0,86.052
3,3,2,1,1,1,0,0,0,1,58.122
