new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,1,2,2,1,1,2048,0,31.832
1,0,1,1,0,0,512,1,337.4748
1,2,1,0,1,0,2048,1,167.2368
0,2,1,2,0,1,512,0,337.4748
1,0,1,0,0,1,512,1,337.4748
0,0,2,2,0,1,512,0,165.7776
0,1,2,0,0,1,4096,1,337.4748
1,2,2,2,0,1,512,5,163.6538
1,2,2,0,0,1,2048,5,165.1584
1,1,1,2,1,0,2048,0,337.4748
0,2,2,1,0,1,2048,5,165.462
0,2,1,1,0,1,1024,5,337.4748
1,0,2,0,0,0,2048,0,166.4034
0,0,2,0,1,0,1024,0,163.6422
1,0,1,1,1,1,1024,9,337.4748
0,0,1,1,1,0,512,9,337.4748
0,0,2,0,0,0,4096,5,337.4748
0,0,2,2,0,1,2048,0,165.5768
0,0,1,0,1,0,1024,5,337.4748
0,0,2,1,1,0,2048,0,162.921
1,0,1,0,1,1,4096,9,337.4748
0,1,2,1,1,0,512,9,337.4748
1,2,2,0,1,1,2048,5,165.2798
0,0,2,1,1,1,1024,0,166.5828
0,1,2,0,0,1,512,0,31.1982
1,1,1,0,0,0,2048,5,337.4748
1,0,1,1,0,1,1024,9,337.4748
0,1,1,0,1,1,4096,9,337.4748
0,1,2,2,1,1,2048,1,337.4748
1,2,1,1,0,0,4096,5,337.4748
1,2,2,0,0,0,4096,9,167.429
1,0,2,2,1,0,2048,5,337.4748
0,0,1,0,0,0,1024,1,337.4748
1,2,1,1,0,1,4096,5,337.4748
1,2,1,1,0,1,1024,5,337.4748
0,1,2,1,1,1,2048,0,32.8896
0,2,2,0,0,1,4096,5,165.3656
1,2,2,2,1,1,1024,0,337.4748
1,2,1,1,0,1,512,5,337.4748
0,0,2,1,0,0,1024,0,165.5004
1,1,2,0,0,0,2048,1,337.4748
0,2,2,1,0,0,2048,0,337.4748
0,2,1,0,1,0,2048,9,166.2336
1,0,2,2,0,1,1024,9,337.4748
1,0,1,2,1,0,512,0,337.4748
0,2,1,1,0,0,4096,1,337.4748
1,1,1,2,1,1,1024,0,337.4748
0,2,1,1,1,0,4096,9,337.4748
1,2,1,2,1,0,2048,0,337.4748
0,1,2,1,1,0,1024,5,337.4748
0,1,1,0,0,0,512,5,337.4748
0,1,1,1,1,1,512,0,337.4748
1,0,1,2,0,1,4096,9,337.4748
1,1,2,1,1,1,4096,9,337.4748
0,2,1,1,0,1,2048,0,337.4748
0,0,2,1,0,1,1024,5,337.4748
1,0,1,0,0,0,512,1,337.4748
1,1,2,0,0,1,512,9,337.4748
1,1,2,2,0,0,4096,0,31.8124
1,0,2,1,1,0,4096,1,337.4748
1,1,1,0,1,0,1024,9,337.4748
0,0,2,1,0,0,1024,5,337.4748
0,2,2,1,1,0,1024,5,166.7586
1,1,1,2,1,1,512,1,337.4748
1,2,1,1,1,0,512,5,337.4748
0,2,1,1,0,1,2048,5,337.4748
0,0,1,2,0,1,4096,1,337.4748
1,0,2,0,0,0,1024,9,337.4748
0,0,2,1,1,1,1024,1,337.4748
1,1,2,0,1,0,2048,1,337.4748
1,0,2,2,0,1,4096,5,337.4748
0,1,2,0,1,1,2048,1,337.4748
1,1,2,1,1,0,4096,0,32.9028
1,0,1,0,1,1,512,0,167.1644
0,1,1,1,0,1,4096,5,337.4748
1,1,1,2,1,1,512,9,337.4748
0,2,2,2,1,1,512,0,337.4748
1,2,2,2,0,0,2048,1,167.0078
0,1,1,0,0,0,4096,9,337.4748
0,1,1,2,1,1,1024,5,337.4748
0,1,2,2,1,1,1024,5,337.4748
0,1,2,0,0,0,1024,9,337.4748
0,2,2,1,1,0,512,1,165.0662
1,1,2,1,0,0,1024,5,337.4748
0,1,1,1,1,1,1024,0,337.4748
0,2,2,0,1,0,2048,9,162.999
0,1,2,2,1,0,4096,5,337.4748
1,1,2,0,0,0,2048,5,337.4748
0,1,1,1,1,0,1024,5,337.4748
1,2,1,1,0,1,512,5,337.4748
0,2,2,2,0,0,1024,1,165.342
0,1,2,2,0,0,2048,1,337.4748
0,0,2,2,1,0,1024,1,337.4748
1,2,1,1,1,1,1024,1,337.4748
1,0,1,0,0,1,1024,5,337.4748
1,2,2,1,1,0,1024,9,166.042
1,2,1,0,0,0,4096,5,167.3366
1,2,1,1,1,1,4096,0,337.4748
1,0,1,1,0,1,2048,1,337.4748
1,2,2,2,0,1,4096,1,167.0054
