fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,0,1,1,64,32,4096,46546.8
0,0,1,0,0,256,8,1024,46146.2
0,0,0,1,0,128,32,4096,46365.0
0,0,1,1,0,256,32,256,46622.6
0,1,0,1,1,64,32,256,46402.4
1,0,0,1,1,64,32,256,134738.8
0,0,0,1,0,64,32,4096,46264.2
0,1,0,0,0,128,2,4096,46368.8
0,1,1,0,1,64,2,4096,46299.4
0,0,1,0,0,64,32,4096,46191.2
0,1,1,0,1,64,2,256,46194.4
0,1,0,0,0,128,2,256,46022.8
0,0,1,1,1,64,8,4096,46617.4
1,0,1,1,1,64,2,1024,135739.2
1,0,1,1,0,64,32,1024,139522.4
0,1,1,1,1,256,8,4096,46925.4
1,0,1,0,1,128,32,4096,138524.6
0,0,1,1,1,256,32,256,46605.0
0,0,0,1,0,128,8,1024,46551.6
1,0,0,0,0,256,8,1024,131793.4
1,1,1,0,1,256,32,4096,128597.0
0,1,0,0,1,256,2,1024,46142.2
1,0,1,1,1,256,32,4096,139169.0
0,0,0,1,0,128,8,1024,46551.6
0,1,0,0,0,128,32,256,46158.4
1,0,0,1,0,256,2,4096,133050.0
0,0,0,1,0,64,32,256,46298.4
0,0,1,1,0,128,32,4096,46256.6
0,0,0,1,1,128,32,1024,46258.4
1,1,0,0,0,64,2,1024,132621.4
0,0,1,0,1,256,32,1024,45939.8
1,0,0,0,1,128,32,1024,132768.2
1,0,0,0,1,256,2,1024,130366.8
0,0,1,1,0,256,32,256,46622.6
1,0,1,0,1,64,2,1024,131850.2
0,1,1,1,0,128,8,1024,46551.0
0,0,0,0,0,256,32,256,46275.0
1,0,1,0,0,128,8,1024,130578.0
0,0,1,1,0,64,8,4096,46665.2
0,1,1,0,1,256,2,1024,46256.8
0,0,1,1,0,256,8,4096,46502.6
1,0,0,1,1,64,2,256,131695.0
0,0,1,1,0,64,32,4096,46914.0
0,0,1,0,0,64,32,1024,46389.6
1,1,0,0,0,256,2,256,133900.6
0,1,0,1,1,256,2,4096,46615.0
0,1,0,0,0,64,8,4096,46264.8
0,1,1,1,0,128,2,1024,46400.2
0,1,0,0,0,64,2,256,46500.4
1,0,0,0,0,256,8,4096,135307.4
0,1,1,1,1,256,32,4096,46325.4
0,0,0,0,0,64,2,256,46272.2
1,1,0,1,0,256,2,1024,133595.4
0,0,1,0,0,256,32,4096,46148.2
0,1,0,0,0,256,32,4096,46039.0
0,0,0,1,0,256,2,256,46452.6
0,1,0,0,1,256,8,256,46192.0
0,0,1,0,1,256,32,1024,45939.8
0,0,0,0,0,64,8,4096,46285.0
0,1,0,1,0,256,32,256,46333.0
1,1,0,1,1,64,32,256,135693.6
0,0,1,0,0,128,2,4096,46307.2
0,0,1,0,0,256,2,4096,46143.4
1,0,1,1,0,64,32,256,140165.6
1,1,1,1,1,128,32,4096,132082.4
0,1,0,1,0,64,32,256,46886.0
0,0,1,0,0,64,32,1024,46389.6
1,0,0,1,0,256,32,256,135844.0
0,0,1,0,1,256,2,4096,46301.0
0,1,1,0,1,256,8,256,47092.0
0,0,1,0,1,256,2,4096,46301.0
1,1,1,1,1,256,8,256,136030.6
0,0,0,1,0,64,32,256,46298.4
1,1,0,1,1,128,8,256,131563.8
1,1,0,1,0,256,32,256,134325.4
1,0,0,0,1,64,32,4096,128417.8
0,0,0,0,0,256,32,1024,46256.6
0,0,0,0,1,128,32,256,46035.0
1,0,0,1,0,256,32,4096,133534.2
1,1,1,1,1,256,8,4096,134411.4
0,1,0,0,0,64,8,256,46403.8
1,1,1,0,1,128,8,256,128988.8
0,0,1,0,1,256,32,256,46282.0
1,0,1,1,0,128,2,1024,140842.0
0,1,0,1,0,64,8,4096,46203.0
1,1,0,0,0,64,2,4096,130337.2
1,0,0,1,0,64,2,256,132473.4
1,1,0,1,1,128,32,4096,131405.0
0,0,1,1,1,128,2,4096,46785.8
0,0,0,1,1,128,8,1024,46358.4
1,1,0,0,0,256,2,1024,132971.6
1,0,1,0,1,256,2,256,135600.2
0,0,1,0,0,128,8,256,46140.0
1,1,1,1,0,256,32,256,131548.2
1,1,1,0,1,128,32,4096,128474.6
0,0,1,0,0,64,8,1024,46291.6
1,1,1,0,0,64,2,256,132226.4
1,1,0,0,0,64,2,256,132203.8
0,0,1,0,1,128,8,4096,46545.6
0,0,0,0,0,256,2,1024,46194.6
