fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,0,0,128,8,4096,128931.4
0,1,1,1,1,128,32,1024,46752.2
1,0,1,0,1,128,8,4096,137829.6
1,1,0,0,0,64,8,1024,134852.2
0,0,1,0,1,256,32,256,46282.0
1,0,0,1,0,64,2,4096,128320.8
1,0,0,0,1,64,2,1024,132218.0
0,0,0,1,1,64,32,256,46427.2
1,0,1,1,1,128,2,4096,140684.8
1,0,1,0,1,128,8,1024,136768.0
0,0,1,1,1,256,8,1024,46796.2
0,1,0,1,1,128,8,4096,46535.6
0,1,0,0,1,128,8,4096,46303.0
0,1,0,0,1,128,8,4096,46303.0
0,0,0,1,0,256,32,1024,46419.0
1,0,0,0,0,256,2,4096,132200.2
1,0,1,0,1,64,32,1024,138701.4
1,1,0,1,1,128,8,1024,129166.2
1,1,0,0,1,128,8,4096,133286.0
0,1,1,0,0,128,2,256,46183.8
1,0,0,0,1,256,32,1024,139426.0
0,0,0,1,1,128,8,4096,46615.8
1,1,0,1,1,64,32,4096,130741.8
0,1,0,1,1,64,32,4096,46490.6
1,1,1,1,1,256,8,4096,134411.4
1,1,0,0,1,128,8,1024,133644.4
0,0,0,1,1,128,32,1024,46258.4
0,0,1,1,0,256,2,4096,46625.0
1,0,1,1,0,128,32,256,140915.4
1,0,1,0,1,128,32,4096,138524.6
1,1,1,1,0,64,2,1024,125822.2
0,0,1,1,1,256,32,1024,46821.8
0,1,1,1,1,64,2,256,46733.2
1,0,1,0,1,128,2,4096,139647.8
1,0,1,1,1,256,32,256,137724.2
0,1,1,0,0,128,2,1024,47200.2
0,1,0,1,0,64,2,1024,46447.6
1,1,0,0,0,64,32,256,132467.8
0,1,0,1,1,64,32,4096,46490.6
0,0,1,1,0,256,32,256,46622.6
1,0,1,0,1,128,2,256,136870.8
1,0,0,1,1,256,32,1024,135168.4
0,1,1,0,0,256,8,256,46092.0
1,1,0,1,1,64,8,1024,125966.2
1,1,0,1,1,64,2,256,134107.4
0,1,0,1,1,128,2,256,46367.0
0,0,0,0,0,64,8,4096,46285.0
0,1,1,1,0,64,2,1024,46505.8
1,0,0,1,1,64,8,4096,134738.4
0,1,0,1,0,256,8,1024,46598.6
0,0,1,0,0,256,2,256,46199.6
1,1,0,0,1,64,8,1024,134931.8
1,1,1,0,0,64,32,256,136657.4
1,1,0,0,1,256,32,4096,134608.6
1,0,1,0,1,64,2,256,134987.2
0,0,1,0,0,256,8,256,46381.6
1,1,1,1,0,256,32,256,131548.2
0,1,0,0,1,256,8,1024,46358.2
0,1,0,0,1,64,2,1024,46267.8
0,1,0,1,0,64,2,1024,46447.6
1,1,1,1,0,128,8,4096,129330.0
1,1,1,0,1,64,32,256,133542.0
0,0,1,1,0,64,2,256,46508.8
0,1,0,1,1,128,2,4096,46322.4
0,1,1,1,0,128,8,4096,46599.8
0,1,1,0,1,64,32,256,46325.8
1,1,0,1,0,64,2,1024,139402.4
1,0,1,0,0,256,32,1024,134646.2
1,1,1,0,1,256,2,4096,132488.4
0,1,0,1,0,128,2,4096,46394.4
1,1,1,1,0,128,32,4096,127500.8
1,0,0,0,0,256,32,4096,134589.6
1,0,0,1,0,64,2,4096,128320.8
1,0,0,0,0,256,32,4096,134589.6
1,0,1,0,0,128,2,256,135048.6
0,1,0,1,1,256,8,1024,46605.0
0,0,0,0,0,256,32,4096,46042.4
1,0,1,0,0,128,32,4096,137057.4
1,1,1,1,1,64,32,4096,131409.8
1,0,0,0,0,64,32,256,129289.6
0,1,1,1,1,256,2,1024,46812.2
0,1,0,1,0,256,32,4096,46756.0
0,1,0,1,1,64,8,256,46752.4
1,1,0,0,1,128,8,1024,133644.4
0,1,0,0,0,256,8,1024,46097.6
1,0,1,1,0,128,2,1024,140842.0
0,0,1,1,1,128,2,256,46688.4
0,0,1,1,1,256,32,4096,46299.2
0,1,1,0,1,128,2,1024,46282.6
1,0,1,0,0,256,32,256,136622.0
0,0,1,1,0,128,2,4096,46450.2
0,1,1,1,0,256,8,1024,46824.8
1,1,1,0,1,128,2,256,130635.2
0,1,0,0,1,256,8,1024,46358.2
0,1,1,1,0,128,8,256,46558.0
1,0,1,0,1,128,8,256,136260.8
1,0,1,0,0,64,2,256,136890.4
1,1,1,0,0,128,32,4096,128492.6
0,1,0,1,0,128,8,4096,46586.4
1,0,0,1,0,128,2,1024,131781.2
