new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,1,3,0,1,1,0,0,1,0,45.83
4,2,2,1,1,0,1,0,0,0,33.99
3,3,1,1,1,1,1,0,0,1,66.204
2,3,3,1,1,1,1,0,1,0,80.966
1,2,2,0,0,0,0,0,1,0,109.946
2,3,2,1,1,1,0,1,0,1,90.858
2,1,2,1,1,1,1,1,0,1,46.448
4,3,3,0,0,1,0,1,0,1,49.462
1,3,2,1,1,0,1,1,0,1,183.878
4,2,3,1,1,1,1,1,1,0,31.744
2,3,1,1,1,1,1,1,1,1,84.094
1,3,1,1,0,1,1,0,0,0,172.216
2,3,3,0,1,0,0,1,1,1,80.376
3,2,2,0,0,0,0,1,1,1,42.698
3,2,1,0,1,0,0,1,0,0,49.254
3,2,3,0,1,1,0,1,0,0,49.57
2,2,1,0,0,1,0,0,0,1,65.37
1,2,2,1,1,1,1,1,0,0,132.146
1,1,1,1,1,0,1,0,1,1,79.442
4,1,1,1,1,1,0,1,1,0,23.212
2,3,3,1,0,0,1,0,1,0,81.888
1,1,3,0,0,1,1,0,0,0,87.706
3,2,3,1,1,0,1,1,0,1,50.06
4,2,2,1,1,0,0,0,0,1,31.76
3,1,1,1,0,0,1,0,0,1,29.762
4,1,2,0,1,1,1,1,1,1,25.258
2,1,1,1,0,1,1,0,1,1,43.84
1,3,1,1,0,1,0,0,0,0,158.204
2,1,1,0,1,1,1,1,0,0,49.426
4,2,3,0,1,1,1,1,0,0,37.944
2,2,2,0,0,1,0,0,0,0,65.926
2,2,2,1,1,1,1,1,1,1,62.532
1,1,2,1,1,1,0,1,1,1,86.728
2,3,2,1,0,1,1,0,1,1,81.36
4,1,1,0,0,1,1,0,0,1,24.206
3,3,1,0,1,1,1,0,0,1,69.176
3,2,1,0,1,1,1,1,0,1,53.28
3,1,1,0,0,0,1,0,0,0,31.71
1,1,2,1,1,0,1,0,0,1,79.856
3,2,3,1,0,0,1,1,1,1,43.858
2,1,1,0,1,0,1,1,1,1,49.826
4,2,2,0,0,0,0,1,1,1,31.896
3,2,2,1,1,0,0,0,0,1,42.744
1,3,2,1,0,1,1,0,1,1,151.802
1,3,3,0,0,1,1,1,0,0,194.686
2,2,2,0,0,0,1,1,0,1,75.628
4,3,1,0,0,0,0,0,1,1,38.588
3,2,3,0,1,0,0,0,0,0,45.906
2,3,1,0,1,1,1,1,1,1,87.586
3,1,2,1,1,1,1,0,1,1,29.632
4,2,1,0,1,1,0,0,0,1,33.15
4,2,1,0,0,1,1,0,0,1,35.944
4,1,1,1,1,0,0,0,0,0,21.636
4,2,2,0,0,1,1,1,1,1,33.532
1,3,1,0,1,0,0,0,1,0,141.19
4,3,2,1,0,1,1,1,1,0,43.018
1,2,2,1,0,1,1,1,1,0,119.08
4,2,1,1,0,0,0,1,0,1,34.428
4,2,1,1,0,1,1,1,0,0,36.338
1,3,1,1,1,0,1,1,1,1,158.084
3,3,1,0,1,0,0,1,0,0,66.658
4,3,1,1,1,0,0,0,0,1,42.36
4,2,3,0,1,0,0,1,0,1,36.348
3,3,2,1,0,1,1,0,0,1,66.962
3,1,3,0,0,0,0,1,0,1,34.05
2,3,1,1,1,0,1,1,0,1,98.764
3,1,1,0,1,1,0,1,0,1,33.282
3,1,3,1,1,1,1,0,1,0,30.302
3,2,3,1,0,0,1,1,0,0,50.882
3,2,1,0,1,1,1,0,1,0,43.108
4,2,3,1,1,1,0,1,0,0,34.102
1,1,3,0,0,0,0,0,0,0,86.482
3,3,1,0,0,1,1,0,0,0,70.848
1,2,2,0,1,1,1,0,0,0,129.618
2,1,3,1,0,0,1,0,0,1,44.56
3,1,1,0,0,1,1,1,1,1,34.3
1,2,2,0,1,0,1,0,1,0,116.45
1,1,3,1,1,1,1,1,0,0,86.802
3,3,3,1,1,1,1,1,0,1,71.098
2,3,1,0,0,1,0,1,0,1,96.752
2,3,2,1,1,0,0,0,1,1,72.086
1,1,1,1,1,1,0,1,1,1,86.438
3,3,3,0,1,1,1,0,0,1,70.14
1,2,1,0,0,1,1,0,1,0,116.664
4,3,3,1,1,1,1,0,1,1,41.786
2,2,3,1,0,1,1,1,0,1,71.572
4,1,2,0,0,1,1,1,0,0,25.318
4,2,2,1,1,1,0,1,1,1,30.12
3,3,3,0,0,0,0,1,0,0,67.586
1,2,2,0,1,0,0,1,0,1,134.032
1,3,3,0,1,0,1,0,0,0,178.614
3,2,2,0,0,1,1,0,1,1,43.752
4,1,1,0,0,1,1,1,0,1,25.588
1,1,2,1,0,1,1,1,1,0,88.966
4,2,3,1,0,1,1,0,0,0,35.368
2,2,3,0,1,1,0,0,0,0,65.33
3,3,1,1,1,1,0,0,0,1,57.664
3,1,1,1,0,1,0,0,1,0,29.604
1,2,2,1,1,0,0,0,0,0,114.79
2,3,2,0,0,1,0,0,1,0,75.274
