topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,1000000,1,0,1000,1000,1024,100,5,0,2.0
4,1,4,10,1,1,1000,1000,1024,10000,5,29,0.240286895906
2,1,2,1000000,1,1,1,1000,1024,10000,2,29,0.0013495056125
4,1,2,10,1,1,1,1000,512,100,2,0,2.0
2,10,2,1000000,10,1,1000,1000,1024,100,2,29,2.0
4,10,2,10,1,1,1000,10,512,100,5,0,0.198649677331
4,10,4,1000000,1,1,1,1000,512,100,5,0,2.0
4,10,4,10,10,0,1000,10,512,10000,5,29,2.0
2,1,4,1000000,1,1,1000,10,512,10000,2,29,2.0
2,10,2,10,1,0,1,1000,512,100,2,0,2.0
2,10,4,1000000,10,0,1,1000,512,100,5,0,2.0
4,10,2,1000000,10,0,1000,1000,1024,100,5,29,2.0
2,1,4,1000000,1,1,1000,1000,512,100,2,29,2.0
4,1,2,10,1,1,1000,10,512,10000,5,29,2.0
2,1,4,10,1,1,1,10,512,100,2,0,0.014664809224
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,6.26410274218e-05
2,1,2,1000000,10,0,1,10,1024,10000,2,29,2.0
2,10,4,1000000,10,1,1,10,512,100,5,29,2.0
4,1,2,1000000,1,0,1000,10,512,100,2,0,2.0
2,1,2,1000000,1,0,1,10,1024,10000,5,0,2.0
2,1,4,10,10,0,1000,10,512,10000,2,29,2.0
4,10,4,1000000,1,0,1,1000,512,10000,5,0,0.000875612622439
2,1,2,10,10,0,1,1000,1024,10000,2,0,0.149539111832
4,1,2,1000000,10,0,1000,1000,1024,100,2,0,2.0
2,1,2,1000000,10,0,1000,10,1024,100,2,0,2.0
2,1,4,1000000,10,1,1000,10,1024,100,5,0,2.0
4,1,4,1000000,1,0,1000,10,512,100,2,0,2.0
4,10,4,1000000,10,1,1000,1000,512,10000,2,29,2.0
4,10,2,10,10,0,1000,10,512,100,2,0,0.516144363057
4,10,2,1000000,1,0,1000,10,512,100,5,29,0.000130729100706
2,1,4,10,1,0,1000,10,1024,100,2,29,0.984953897566
2,10,4,1000000,1,1,1,10,1024,10000,2,29,2.0
4,10,2,1000000,10,1,1000,1000,1024,100,2,29,2.0
2,10,4,1000000,10,1,1000,10,1024,10000,2,29,2.0
4,1,2,1000000,10,1,1,1000,512,100,5,29,2.0
2,1,2,10,1,1,1,10,512,10000,2,0,2.0
4,1,4,10,1,0,1,10,512,10000,2,0,2.0
4,10,2,1000000,1,1,1000,1000,512,100,5,29,2.0
2,10,4,1000000,10,0,1000,1000,512,100,5,29,2.0
2,10,2,10,1,0,1000,10,1024,10000,2,29,2.0
2,1,4,1000000,1,0,1000,10,1024,100,5,29,2.0
4,10,2,10,1,1,1000,10,1024,10000,2,0,2.0
4,10,2,10,1,0,1000,1000,1024,100,5,29,2.0
2,1,2,1000000,1,1,1,10,512,10000,2,29,2.0
2,1,4,1000000,10,1,1000,10,1024,100,2,0,2.0
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,8.17056879415e-06
2,10,2,10,10,1,1,10,512,10000,2,0,2.0
2,10,4,1000000,1,1,1000,1000,512,100,2,29,2.0
4,1,4,1000000,1,1,1,10,512,10000,2,0,2.0
2,1,4,1000000,1,1,1,1000,512,10000,5,29,0.000872889099508
4,10,2,10,1,0,1000,1000,1024,100,5,0,2.0
4,1,4,1000000,10,0,1,10,1024,100,2,0,0.002421211886
2,1,4,10,10,0,1,1000,1024,100,5,29,2.0
2,10,2,1000000,10,0,1000,10,1024,100,5,0,2.0
4,1,4,10,1,0,1000,1000,1024,100,5,29,2.0
2,10,4,10,10,1,1,1000,512,10000,5,0,0.134714976516
4,10,4,1000000,1,0,1000,10,1024,10000,2,0,2.0
4,1,4,1000000,10,1,1000,10,1024,10000,2,0,2.0
2,1,4,10,1,1,1000,10,512,100,5,0,0.369689640944
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.0058147214585
2,10,4,10,10,1,1,1000,512,100,2,29,2.0
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,0.000943700695724
2,10,4,10,1,0,1000,10,1024,100,5,0,0.30384983584
2,10,2,1000000,10,1,1000,10,512,10000,2,29,2.0
2,1,4,10,10,0,1,10,1024,100,5,0,0.138710384657
4,1,2,1000000,1,1,1000,10,512,10000,2,0,2.0
4,10,2,10,10,0,1,1000,1024,100,2,0,2.0
4,10,4,10,10,0,1,10,512,10000,2,0,2.0
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,0.00549743103699
4,10,4,10,10,0,1,1000,1024,10000,2,0,0.142342202486
4,1,4,10,1,1,1,10,512,100,2,0,0.0148500087834
2,1,4,1000000,10,0,1,1000,512,100,2,29,2.0
4,1,4,10,10,0,1,10,512,10000,5,29,2.0
4,1,4,10,10,1,1000,10,1024,100,2,0,0.459730670817
4,10,2,1000000,10,0,1000,10,1024,100,2,29,2.0
4,10,2,1000000,10,0,1,1000,1024,100,5,0,2.0
4,10,2,10,1,1,1,10,512,100,2,29,0.0145354418848
