new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,0,2,0,0,0,4096,1,337.4748
1,0,2,1,0,0,1024,5,337.4748
1,1,1,2,1,0,1024,0,337.4748
0,2,1,2,1,0,1024,9,337.4748
1,1,2,1,1,0,4096,5,337.4748
0,1,1,0,0,1,512,5,337.4748
0,2,1,1,0,0,512,1,337.4748
0,0,1,0,1,0,2048,5,337.4748
0,2,2,1,0,1,1024,1,165.5134
1,1,2,1,1,1,1024,5,337.4748
1,2,1,2,1,0,512,9,337.4748
0,2,1,0,0,1,1024,0,337.4748
0,1,2,0,1,0,512,5,337.4748
0,1,1,2,0,0,1024,9,337.4748
1,1,2,2,1,1,512,0,32.3934
0,0,1,0,0,1,1024,5,337.4748
1,2,1,2,1,1,512,0,337.4748
1,1,2,1,0,0,4096,5,337.4748
0,1,1,2,0,0,512,1,337.4748
0,1,1,0,0,0,2048,5,337.4748
0,0,2,1,0,0,1024,1,337.4748
1,2,2,0,0,1,4096,1,165.5144
0,0,1,0,1,0,4096,1,337.4748
0,2,2,1,1,1,4096,0,337.4748
1,2,2,0,0,1,1024,0,337.4748
0,0,1,2,1,1,2048,5,337.4748
0,1,2,2,1,0,4096,1,337.4748
1,0,1,0,1,0,4096,1,337.4748
0,1,2,1,1,1,512,0,31.368
0,1,2,2,0,0,1024,9,337.4748
1,1,1,2,1,1,4096,0,337.4748
0,1,1,0,1,1,2048,1,337.4748
1,1,1,2,0,1,512,9,337.4748
1,1,1,1,1,0,2048,1,337.4748
1,2,2,2,1,0,2048,9,164.509
0,2,1,0,1,1,4096,1,167.3416
1,1,1,2,1,0,4096,5,337.4748
0,0,1,0,0,1,512,9,337.4748
0,2,2,2,1,1,4096,5,165.53
0,0,2,0,0,0,4096,1,337.4748
1,0,2,0,1,1,2048,1,337.4748
1,0,2,0,0,0,1024,1,337.4748
1,1,1,1,1,1,1024,0,337.4748
0,1,2,2,1,0,512,0,30.8186
1,2,2,0,1,0,4096,9,165.358
0,1,1,0,1,1,2048,1,337.4748
0,2,2,2,1,0,1024,0,337.4748
1,2,2,0,0,1,512,9,164.4074
1,0,1,1,0,1,2048,5,337.4748
1,1,2,2,1,1,512,1,337.4748
0,1,2,2,1,1,512,0,31.6432
1,1,1,0,0,0,2048,9,337.4748
1,1,2,2,1,1,512,5,337.4748
1,2,1,2,1,0,4096,5,337.4748
1,1,1,0,1,1,2048,0,32.7488
1,2,1,1,1,1,512,5,337.4748
0,2,1,2,1,0,2048,1,337.4748
0,1,1,2,1,1,1024,1,337.4748
1,1,1,1,1,1,4096,5,337.4748
1,0,2,2,0,0,2048,5,337.4748
0,2,1,1,0,0,512,0,337.4748
0,1,2,1,1,0,512,5,337.4748
1,2,1,2,1,1,2048,9,337.4748
0,2,1,2,1,1,4096,9,337.4748
0,0,2,2,0,1,2048,5,337.4748
1,0,1,0,0,0,2048,9,337.4748
0,2,2,0,1,1,2048,0,337.4748
1,1,2,2,0,1,512,5,337.4748
1,1,1,2,1,0,4096,1,337.4748
1,2,1,0,1,1,512,1,167.2962
1,2,2,1,0,1,1024,9,166.699
0,0,2,0,1,0,1024,5,337.4748
0,1,1,1,0,0,1024,9,337.4748
0,2,2,2,1,0,4096,0,337.4748
1,0,2,1,1,1,2048,5,337.4748
0,0,1,1,1,0,1024,1,337.4748
0,0,2,2,1,1,4096,9,337.4748
1,1,2,0,0,1,2048,9,337.4748
0,1,2,2,0,1,1024,1,337.4748
1,2,2,1,1,0,512,1,163.4228
1,0,2,1,1,1,1024,1,337.4748
1,1,2,1,0,0,4096,1,337.4748
0,2,2,2,1,0,2048,0,337.4748
0,2,1,1,0,0,4096,1,337.4748
0,1,2,0,0,0,4096,9,337.4748
0,2,1,2,0,1,512,5,337.4748
1,2,2,1,1,0,4096,5,165.3856
1,0,1,1,0,0,4096,0,337.4748
1,2,2,1,1,0,4096,1,167.3408
1,2,2,2,1,1,512,0,337.4748
0,0,2,2,0,0,2048,5,337.4748
1,0,1,0,0,1,2048,1,337.4748
0,2,2,1,1,1,2048,0,337.4748
1,0,1,1,1,0,1024,9,337.4748
1,1,1,0,0,1,1024,5,337.4748
1,2,1,2,0,1,1024,1,337.4748
1,0,2,2,0,1,2048,0,165.9724
0,1,1,2,0,0,512,1,337.4748
1,2,2,0,1,0,1024,1,166.9388
0,1,1,2,1,0,512,5,337.4748
