topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,2,1000000,10,0,1000,1000,512,10000,2,0,0.000104855632858
2,1,2,1000000,1,0,1000,10,512,100,5,0,2.0
4,10,2,1000000,1,0,1,1000,512,10000,2,0,0.0029808958484
4,10,4,10,1,0,1,10,1024,10000,2,29,2.0
4,10,4,10,1,1,1000,1000,1024,10000,5,0,0.218911326179
4,1,4,10,10,1,1,1000,512,100,2,29,2.0
4,1,2,10,10,1,1000,1000,1024,10000,5,29,0.200738619419
4,1,4,10,1,1,1000,1000,1024,100,2,29,2.0
2,1,2,1000000,1,1,1,1000,1024,10000,2,29,0.0013495056125
4,1,4,1000000,1,0,1,1000,512,100,2,0,2.0
2,10,2,1000000,10,0,1000,10,1024,100,5,29,2.0
4,10,4,10,1,1,1000,1000,512,10000,5,0,0.215494666661
2,10,2,10,1,0,1,10,512,100,5,0,0.0148704352053
2,10,2,1000000,10,1,1000,1000,1024,10000,2,29,2.0
4,10,4,1000000,10,1,1000,1000,1024,100,5,0,2.0
2,1,2,10,1,0,1,1000,512,10000,5,0,0.0148772440127
4,1,4,10,10,1,1,10,1024,100,5,29,0.0813570770062
4,1,4,10,1,1,1000,10,512,100,5,29,0.244024931129
4,1,4,10,10,0,1,10,512,100,2,0,0.14637846347
4,1,4,1000000,1,0,1000,1000,1024,100,2,29,2.0
2,1,4,10,1,0,1,10,512,10000,2,29,2.0
4,1,2,1000000,1,1,1,1000,1024,100,5,0,2.0
4,10,2,1000000,10,1,1000,1000,512,10000,5,29,2.0
2,10,2,1000000,10,0,1000,10,512,100,5,0,2.0
2,10,2,10,10,1,1000,1000,512,10000,2,0,0.789601044743
2,1,4,10,10,1,1000,10,512,100,2,0,0.781535331582
2,1,2,10,1,0,1000,1000,512,10000,5,0,0.309475272454
4,10,4,10,1,1,1,10,1024,10000,2,0,2.0
4,10,2,10,1,1,1,10,1024,100,2,29,0.0146893209304
2,10,4,1000000,10,1,1000,10,512,10000,2,29,2.0
4,10,2,1000000,1,0,1000,10,1024,10000,2,0,2.0
2,1,2,10,10,0,1,10,512,10000,2,29,2.0
4,10,4,1000000,10,0,1000,1000,512,100,5,0,2.0
2,1,4,1000000,1,1,1000,1000,1024,100,5,0,2.0
2,10,4,1000000,1,0,1000,1000,1024,100,2,29,2.0
2,1,4,1000000,10,1,1000,1000,512,10000,2,0,2.0
