fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,0,0,0,256,2,256,46440.0
0,0,0,0,1,128,32,1024,46299.2
0,0,0,1,1,256,32,4096,46507.4
1,0,1,1,1,128,32,4096,136977.2
1,1,1,1,1,128,8,4096,130405.6
0,0,0,0,1,256,32,4096,46070.8
0,0,1,0,0,256,32,1024,46212.8
0,0,0,1,1,128,8,256,46472.4
1,1,1,0,0,64,8,1024,133447.6
1,0,0,1,1,64,8,256,136979.0
0,1,1,0,0,128,2,256,46183.8
0,1,1,0,1,128,2,1024,46282.6
1,0,0,0,0,256,2,4096,132200.2
0,1,0,1,1,128,8,4096,46535.6
0,0,0,1,1,128,8,256,46472.4
0,0,0,1,0,64,2,1024,46287.8
1,0,0,0,1,128,8,256,133596.6
0,1,0,1,0,64,8,4096,46203.0
0,1,0,0,0,256,8,1024,46097.6
0,0,1,1,0,64,8,256,46557.4
0,0,1,1,1,64,32,256,46565.6
0,1,1,1,1,256,2,256,46692.8
1,0,0,1,0,64,8,4096,134655.4
1,0,1,0,1,256,32,4096,138982.6
1,0,1,1,0,256,2,4096,139497.4
1,1,0,0,0,256,32,1024,131767.4
0,1,1,1,0,128,32,256,46666.8
0,0,0,1,0,128,2,256,46486.8
0,0,1,0,1,64,32,1024,46132.6
1,0,1,1,0,128,2,256,138332.6
1,1,1,1,1,64,8,256,131856.0
0,0,0,1,1,256,8,1024,46307.6
0,1,0,0,1,128,32,1024,46405.0
1,1,1,0,0,64,2,256,132226.4
0,1,0,1,0,256,2,1024,46350.2
1,1,0,1,0,256,32,256,134325.4
1,1,0,0,0,128,32,4096,134334.8
0,1,1,0,0,64,8,1024,46317.8
0,0,0,1,0,128,2,256,46486.8
0,0,1,1,0,64,32,256,46700.8
1,1,1,1,0,128,2,256,128216.6
1,0,1,1,1,128,8,1024,139292.8
1,1,0,1,0,256,32,4096,128968.4
1,0,1,1,1,128,2,1024,137186.6
0,0,0,0,1,256,32,1024,46176.6
0,0,0,0,0,64,2,4096,46558.6
0,1,1,0,1,128,2,256,46285.6
1,1,1,0,0,64,8,1024,133447.6
1,1,1,0,1,64,8,256,132169.4
1,0,1,1,0,128,32,1024,138660.8
0,0,1,1,0,256,2,256,46610.2
0,1,1,0,0,256,8,4096,46382.8
1,1,0,1,0,256,8,1024,131766.4
0,0,0,1,0,256,32,1024,46419.0
1,1,1,1,1,128,32,4096,132082.4
1,0,0,1,1,64,32,256,134738.8
1,1,0,0,1,256,2,1024,131355.4
0,1,0,1,0,64,8,4096,46203.0
1,1,1,1,1,256,32,1024,130423.0
1,1,0,0,0,128,32,256,131583.0
1,1,0,1,0,64,8,256,133943.0
0,1,1,0,1,64,8,256,46219.0
1,0,1,0,1,256,8,4096,136736.2
1,1,1,1,1,256,32,4096,132021.2
1,0,0,1,1,64,32,4096,134370.8
0,1,0,1,1,64,8,1024,47491.4
1,0,0,1,0,128,2,256,132275.4
0,1,0,0,1,256,32,1024,46191.2
1,0,0,1,1,128,2,4096,134644.0
0,1,1,1,1,256,32,1024,46796.2
1,1,1,0,1,128,2,256,130635.2
0,1,0,0,1,256,32,1024,46191.2
1,0,0,0,0,64,8,1024,132700.0
1,0,0,1,0,128,8,256,132011.0
1,0,0,0,1,128,32,4096,132338.6
0,1,1,1,1,64,32,4096,46849.4
1,0,1,1,1,64,2,256,135234.0
1,0,1,1,1,64,2,1024,135739.2
0,1,0,0,1,64,8,256,46237.6
1,0,0,1,1,64,2,4096,133870.0
0,0,0,1,1,128,2,256,46335.6
1,1,1,0,1,64,8,1024,127709.6
0,1,0,1,1,128,8,256,47454.8
1,1,1,0,1,256,8,256,132414.6
1,0,1,0,1,64,2,256,134987.2
1,0,1,0,1,256,8,256,134102.0
1,1,0,0,0,128,2,256,132604.8
1,0,1,0,0,64,32,256,137127.0
1,1,0,0,1,128,2,1024,130383.4
0,0,0,1,0,256,32,4096,46898.4
1,0,1,1,1,128,32,1024,142199.6
0,0,0,1,1,256,8,4096,46339.4
0,1,1,0,1,256,8,256,47092.0
1,0,0,1,1,256,8,256,135852.4
1,0,0,0,1,256,8,1024,135761.2
1,1,0,0,0,64,2,256,132203.8
1,0,1,0,0,128,8,1024,130578.0
1,1,1,1,0,64,32,4096,128959.6
0,0,0,1,1,64,2,256,46471.2
1,1,1,1,1,128,2,4096,131763.6
