fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,0,1,1,256,2,256,46438.2
1,0,1,0,1,128,8,1024,136768.0
1,1,0,1,1,64,32,256,135693.6
1,0,0,0,0,128,2,4096,133393.2
0,1,1,0,0,128,32,256,46144.0
1,1,0,0,0,128,8,4096,137327.0
1,1,0,0,1,64,32,256,132894.8
1,0,1,0,0,128,8,256,131236.6
1,0,0,1,0,64,8,256,133164.4
0,1,0,1,1,128,2,4096,46322.4
0,0,0,1,0,256,8,1024,46393.4
1,0,1,0,1,256,8,1024,134254.2
1,0,1,1,1,256,2,256,136546.2
1,1,0,1,1,64,32,1024,123397.2
0,1,0,1,0,256,2,4096,47670.8
1,1,0,0,0,256,2,4096,133927.6
0,0,1,0,1,128,32,4096,46408.8
0,1,0,0,1,128,8,1024,46124.2
1,0,1,1,0,64,2,1024,140228.0
1,1,0,0,0,256,8,4096,133344.2
0,0,1,1,1,256,8,4096,46812.0
1,0,1,0,0,64,2,256,136890.4
1,1,0,0,1,256,8,256,131946.0
1,0,1,0,1,128,32,1024,140847.2
1,0,0,0,0,128,8,256,133984.8
0,1,1,0,1,256,2,256,46083.6
1,0,1,1,0,64,32,1024,139522.4
1,0,1,0,0,256,8,1024,138245.2
1,1,0,0,0,256,2,256,133900.6
0,1,0,1,1,128,32,4096,46394.0
0,1,1,0,0,128,8,1024,46539.2
1,1,0,1,0,64,8,4096,135789.2
0,0,1,1,1,64,32,1024,46610.2
0,0,1,0,0,256,2,256,46199.6
1,1,0,0,1,128,8,256,137657.6
0,0,1,1,1,256,32,4096,46299.2
0,1,1,1,0,256,32,4096,46451.4
1,1,0,1,0,256,32,1024,134381.0
1,1,0,0,0,128,2,256,132604.8
0,0,0,0,0,128,32,4096,46476.2
0,1,1,1,0,64,32,1024,46801.8
0,1,1,1,0,64,2,256,46507.8
1,1,1,0,0,64,8,256,130526.8
0,0,1,0,0,256,8,1024,46146.2
1,0,0,0,0,128,32,256,135706.6
1,0,1,1,0,256,8,4096,135527.8
1,1,0,0,0,128,2,4096,133164.4
0,1,0,1,0,256,32,256,46333.0
1,0,0,0,1,128,8,4096,140983.4
0,1,0,1,0,64,2,256,46355.4
0,1,0,0,0,128,8,4096,46379.2
1,0,0,0,0,128,2,256,133624.8
0,0,0,0,0,256,8,1024,46252.0
0,0,0,1,0,128,32,4096,46365.0
1,0,0,0,1,128,2,256,135331.6
0,0,0,1,0,256,2,1024,46554.6
1,0,0,1,0,256,8,4096,131930.8
1,0,1,1,0,64,8,256,141618.4
1,1,0,1,1,128,8,1024,129166.2
1,1,0,1,0,128,2,256,135754.4
0,1,0,1,1,256,32,1024,46390.0
0,1,0,1,1,128,2,256,46367.0
0,1,0,0,1,128,2,1024,46099.4
0,1,0,1,0,64,2,4096,46433.0
1,0,1,0,1,256,2,1024,134831.6
1,0,1,1,1,256,8,1024,134859.0
0,0,0,0,0,64,32,4096,46314.4
1,0,0,1,1,256,32,1024,135168.4
0,0,1,1,1,64,2,256,46643.2
0,0,1,1,1,64,8,256,46834.4
0,0,0,0,1,128,32,256,46035.0
1,1,0,0,0,256,8,4096,133344.2
0,1,1,1,0,256,32,256,46431.0
1,1,1,1,1,64,32,4096,131409.8
0,0,0,0,1,128,32,1024,46299.2
0,1,0,1,1,256,32,256,46634.4
0,1,1,0,1,256,8,256,47092.0
0,0,0,1,1,256,2,1024,46274.2
1,1,1,0,1,128,8,256,128988.8
0,1,0,0,1,256,8,1024,46358.2
1,1,0,0,0,128,32,4096,134334.8
0,0,1,1,0,128,8,4096,46503.2
1,0,1,1,0,256,8,256,139655.8
0,0,1,0,1,64,2,256,46268.8
0,1,1,1,0,256,2,1024,46750.8
0,1,1,0,1,64,32,1024,46469.6
0,1,0,0,1,256,2,4096,46310.8
0,0,1,0,0,256,32,1024,46212.8
0,0,1,0,1,128,2,1024,46229.8
1,0,1,1,1,128,2,1024,137186.6
0,1,0,0,0,256,2,1024,46248.8
0,1,0,0,0,128,2,4096,46368.8
1,0,0,1,1,256,8,256,135852.4
0,0,0,1,0,256,2,1024,46554.6
0,1,1,0,0,256,32,256,46640.6
0,0,1,0,1,64,2,4096,46238.6
0,0,1,0,0,128,8,4096,46163.2
0,0,0,0,1,64,32,4096,46073.6
1,1,1,0,0,128,32,4096,128492.6
0,1,1,0,1,128,32,256,46129.8
