new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,0,1,0,0,10,128,8,121730.0
1,1,1,1,1,20,1,10,125354.6
1,0,0,0,0,90,4096,2,17742.0
2,1,1,1,1,60,2048,2,17590.8
3,0,0,1,0,60,64,2,12033.4
5,0,0,1,0,10,1,10,299708.8
1,1,0,1,0,90,16,10,105377.0
1,0,0,0,1,50,1024,4,11893.2
2,1,0,0,1,10,512,0,5732.4
3,0,1,1,0,50,8,2,12560.0
2,1,0,0,1,90,8,4,9115.0
2,0,0,0,1,20,1,10,83542.2
5,0,1,1,1,80,64,4,9171.2
4,0,1,1,1,10,256,0,35751.8
1,0,0,1,0,40,256,10,102883.0
2,1,1,0,0,20,16,8,96845.2
2,0,1,0,0,60,128,8,101459.8
5,1,1,0,0,20,2048,4,9107.6
2,0,1,1,1,50,2,6,107310.0
2,0,0,1,1,80,2,10,117181.8
4,1,1,1,1,10,8,10,416371.8
1,1,1,0,1,80,4096,2,17719.2
5,0,0,1,0,10,4,10,298727.6
5,0,1,0,0,10,1024,0,9117.0
1,0,0,0,0,0,2,8,85270.4
3,1,1,1,0,0,64,8,44307.2
3,0,1,1,1,90,32,10,48221.2
3,0,1,1,1,50,128,6,10809.8
3,0,1,1,1,20,2048,8,38576.6
2,1,0,0,0,100,4,6,72746.4
1,0,1,1,1,0,1,8,131701.2
3,0,0,0,1,70,16,0,12261.4
4,1,1,0,0,30,32,6,19976.4
1,0,1,0,1,40,128,8,101639.2
2,0,0,1,0,10,4,4,12559.4
2,1,1,1,0,0,2048,4,18457.2
4,1,1,1,1,70,2,6,48867.4
4,1,1,1,0,20,128,6,48985.2
1,0,1,0,1,60,64,6,89298.4
1,1,0,1,0,60,2048,0,17789.2
3,0,1,0,1,80,256,6,10627.8
5,0,1,0,0,10,16,10,300220.8
2,0,0,0,0,40,256,2,4894.6
1,0,0,1,1,0,8,2,17924.0
1,0,0,1,0,30,4096,8,103262.2
4,0,1,0,1,60,2,8,59017.8
5,0,1,1,1,10,128,0,9154.0
4,0,0,0,1,60,256,2,9002.4
4,0,0,0,1,100,256,6,19161.0
3,1,0,1,1,60,2048,0,12306.8
4,1,1,1,1,100,32,4,43589.0
5,0,1,1,0,80,512,4,9165.0
3,0,0,1,0,20,2,6,15648.2
1,0,1,0,1,50,1024,0,17753.0
1,0,1,1,0,80,1024,8,102866.0
5,0,1,1,1,70,4096,0,9204.4
1,1,0,0,1,60,8,10,86374.0
2,0,1,1,1,100,4096,0,17682.6
3,1,1,0,1,20,1,8,42750.0
1,1,1,1,0,20,1024,6,91655.0
1,0,0,0,1,90,1,4,15306.4
3,1,0,0,1,0,1024,6,20728.0
3,0,1,1,0,30,1024,10,48740.8
5,0,1,1,0,10,128,10,300412.0
2,0,0,0,0,90,8,6,76533.8
3,0,1,0,1,10,64,8,39499.4
4,0,0,1,1,10,64,8,124261.2
1,0,0,1,0,0,4096,2,17961.8
4,1,1,0,0,60,1,2,10028.2
2,1,1,0,0,100,4,10,80964.0
2,0,1,0,1,30,64,0,4843.6
1,0,0,0,0,90,4,0,17659.0
1,1,0,1,1,30,1,0,17702.0
5,0,1,0,0,50,16,10,301201.8
1,0,1,0,0,50,4,0,17678.8
1,0,1,1,0,50,32,8,103764.8
1,0,0,1,1,80,256,6,90848.8
4,0,1,0,1,20,16,8,43278.6
5,1,1,0,0,90,4,2,9175.4
5,0,1,0,0,30,1024,0,9131.2
4,1,0,0,0,90,64,10,112606.4
3,0,1,0,0,80,512,10,48699.2
5,0,0,1,0,90,4096,6,47530.4
3,0,0,0,1,100,16,6,11319.8
3,1,1,1,1,80,4096,10,48728.2
1,1,0,0,1,0,512,6,82079.0
1,1,1,0,1,80,128,4,11843.8
4,0,1,0,1,40,256,8,41396.2
1,0,1,0,0,80,128,0,17665.6
2,0,1,0,0,0,1024,8,85415.0
4,0,0,0,1,60,1,0,10033.0
5,1,0,1,1,90,512,4,9125.2
5,1,1,0,1,0,16,4,9242.2
1,0,0,0,1,30,4,8,80741.6
3,0,0,0,0,0,1,2,15974.8
3,0,0,0,1,50,1,6,18154.6
2,0,0,1,1,100,32,8,103446.4
3,1,1,1,1,30,256,0,12074.4
3,0,0,0,1,60,16,8,37700.6
1,1,0,0,0,20,8,8,85997.2
