new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,1,1,0,1,0,1,1,1,0,33.428
1,2,1,0,1,1,0,0,0,0,121.358
1,1,1,0,1,0,0,1,1,0,92.746
4,3,3,0,0,0,1,1,0,1,53.14
4,2,2,1,1,1,0,0,0,1,31.92
2,2,2,1,1,1,1,0,1,1,59.44
2,3,1,1,1,1,1,1,0,0,98.636
2,2,2,1,1,0,0,0,1,1,55.12
3,3,1,0,0,0,0,0,1,0,51.418
4,3,1,1,0,1,0,1,0,1,46.988
3,1,1,0,0,1,0,0,0,1,31.208
1,2,2,0,1,0,1,0,1,0,116.45
3,1,2,1,0,1,0,1,1,1,31.712
4,1,2,0,0,1,1,0,1,0,24.594
1,3,1,1,1,1,1,0,1,1,149.592
1,1,3,0,0,0,1,0,0,1,87.83
2,3,1,0,1,0,1,0,1,1,83.06
2,3,1,0,0,1,1,1,1,0,87.82
1,2,2,0,1,1,0,0,0,0,122.012
4,2,1,0,1,1,1,0,1,0,31.596
1,3,2,0,1,1,1,1,0,1,193.77
3,3,2,0,0,0,1,0,0,1,70.858
1,3,3,1,0,0,1,1,0,0,184.768
1,1,1,0,1,1,1,0,0,1,85.23
4,3,1,1,0,1,0,1,0,1,46.988
2,1,1,1,0,0,0,0,0,1,42.99
2,3,1,1,1,1,1,0,0,0,91.506
3,2,1,0,1,1,0,1,0,0,49.678
1,3,3,0,1,1,1,1,1,1,164.926
4,1,1,0,1,0,0,0,1,0,23.434
1,3,2,0,0,0,1,1,0,0,193.952
4,2,2,0,0,0,0,1,0,1,36.52
1,3,2,1,0,0,1,1,0,1,185.572
4,1,2,1,1,0,1,1,0,1,23.264
4,3,1,1,0,0,1,0,1,1,41.596
4,2,3,1,1,0,0,0,1,0,29.412
2,3,2,1,0,0,0,0,0,1,83.862
3,3,3,1,0,0,0,1,0,0,63.816
1,2,1,0,0,1,1,0,1,1,117.018
3,2,1,0,0,1,1,0,0,0,50.22
4,2,3,0,1,1,1,1,1,0,33.11
2,1,2,0,0,0,1,1,0,0,50.116
1,2,1,1,0,1,1,0,0,1,124.226
1,3,2,1,1,0,0,0,0,1,155.83
3,3,1,1,1,0,0,1,1,1,52.338
3,3,2,1,0,0,1,0,0,1,67.278
4,2,1,0,0,1,1,0,1,1,31.856
1,3,3,0,0,0,1,1,0,1,194.866
1,2,2,0,0,0,1,0,0,1,131.498
1,3,1,0,1,1,0,1,1,1,152.758
3,2,1,1,1,1,1,0,0,0,46.656
2,3,1,0,0,1,0,1,1,1,80.45
4,3,1,0,0,1,0,1,0,1,49.482
2,1,1,1,0,0,1,0,0,0,43.444
1,1,1,1,1,0,1,1,0,0,86.72
3,1,1,1,0,1,0,0,0,0,29.586
4,2,1,1,0,0,0,0,1,0,28.516
4,1,2,0,1,1,1,0,0,1,24.218
3,1,3,1,0,0,0,1,0,1,31.7
4,2,3,0,0,0,1,1,0,0,38.168
4,3,2,0,0,1,0,0,0,1,46.02
2,3,1,1,0,1,1,0,0,1,92.83
4,3,2,0,0,1,0,1,0,0,49.45
1,3,2,0,1,1,0,1,0,0,180.844
3,1,3,0,0,0,0,0,1,0,32.4
2,2,1,1,0,0,0,0,0,1,61.658
2,1,2,1,0,1,1,1,0,1,47.66
4,1,1,1,1,1,0,1,0,1,24.4
4,1,1,1,1,0,0,0,1,0,21.556
1,3,1,1,1,0,1,0,1,0,149.216
3,1,2,0,0,1,0,1,0,1,33.852
2,1,3,1,1,0,1,0,1,1,43.268
3,2,3,1,1,0,1,1,0,1,50.06
4,3,1,1,0,1,0,0,0,0,43.144
1,2,2,0,1,1,1,0,0,1,129.944
1,1,2,1,0,1,0,0,0,1,81.4
3,1,2,0,0,1,0,1,0,1,33.852
2,1,2,1,1,0,1,1,0,1,46.916
2,3,2,0,0,1,1,0,1,1,84.082
3,3,3,1,0,1,1,0,0,0,67.826
2,1,1,0,1,0,0,1,0,1,49.552
4,1,2,0,1,0,1,1,1,0,25.166
4,3,2,1,0,1,1,1,1,0,43.018
1,1,2,1,0,0,1,1,1,1,89.452
3,2,3,1,0,0,0,0,0,1,43.912
4,1,1,1,0,0,1,0,0,0,23.034
2,2,3,1,0,1,0,0,1,1,56.402
4,2,1,0,1,0,1,0,1,0,32.34
3,3,2,0,0,1,0,1,0,0,67.772
2,3,1,0,0,0,0,0,0,0,87.874
2,2,3,0,1,0,0,0,0,0,64.93
2,3,2,1,1,0,1,1,0,1,98.544
4,2,1,1,0,1,1,1,1,0,32.09
2,1,3,0,0,1,0,0,1,0,46.448
1,2,1,1,0,1,1,1,0,1,134.874
1,1,2,1,1,0,0,0,1,1,79.054
4,3,3,1,0,0,1,0,1,0,43.142
3,3,3,1,1,1,0,1,1,1,52.128
2,3,1,0,1,1,0,0,0,1,86.516
2,3,3,1,0,1,1,0,0,0,93.74
