new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1.0,0.0,0.0,0.0,1.0,20.0,512.0,10.0,101360.6
1.0,0.0,0.0,0.0,1.0,20.0,256.0,10.0,101900.4
1.0,0.0,0.0,0.0,1.0,20.0,512.0,10.0,101360.6
4.0,0.0,0.0,0.0,1.0,20.0,512.0,10.0,123931.4
1.0,0.0,0.0,0.0,1.0,60.0,512.0,10.0,101790.2
1.0,0.0,0.0,0.0,1.0,20.0,512.0,4.0,12063.0
1.0,0.0,0.0,0.0,1.0,20.0,4096.0,4.0,12012.6
1.0,1.0,0.0,0.0,1.0,20.0,4096.0,4.0,12069.2
1.0,0.0,0.0,0.0,1.0,20.0,1024.0,4.0,12077.4
1.0,0.0,0.0,0.0,1.0,50.0,4096.0,4.0,11847.6
1.0,0.0,0.0,0.0,1.0,50.0,4096.0,2.0,17726.0
1.0,0.0,0.0,0.0,1.0,50.0,4096.0,10.0,101420.0
1.0,0.0,0.0,0.0,1.0,50.0,4096.0,4.0,11847.6
1.0,0.0,0.0,0.0,1.0,50.0,4096.0,4.0,11847.6
1.0,0.0,0.0,0.0,1.0,50.0,64.0,4.0,11881.2
1.0,0.0,0.0,1.0,1.0,50.0,4096.0,4.0,11818.6
1.0,0.0,0.0,1.0,1.0,50.0,4096.0,4.0,11818.6
1.0,0.0,0.0,1.0,0.0,50.0,4096.0,4.0,11826.2
4.0,0.0,0.0,1.0,1.0,50.0,4096.0,4.0,43403.8
1.0,0.0,1.0,1.0,1.0,50.0,4096.0,4.0,11833.0
1.0,0.0,0.0,1.0,1.0,50.0,64.0,4.0,11834.8
1.0,0.0,0.0,0.0,1.0,50.0,4096.0,4.0,11847.6
1.0,0.0,1.0,1.0,1.0,50.0,4096.0,4.0,11833.0
1.0,0.0,1.0,1.0,1.0,50.0,4096.0,4.0,11833.0
1.0,0.0,0.0,1.0,1.0,60.0,4096.0,4.0,11764.8
1.0,0.0,0.0,1.0,1.0,60.0,4096.0,4.0,11764.8
1.0,0.0,0.0,1.0,1.0,60.0,4096.0,4.0,11764.8
