topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2.0,10.0,4.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,2.0,0.0,0.00250155581247
2.0,10.0,4.0,1000000.0,1.0,1.0,1.0,10.0,512.0,100.0,2.0,0.0,0.00250427933541
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,29.0,0.00479748564363
2.0,10.0,2.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.00313613665549
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.00608571199017
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
2.0,10.0,2.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.00313613665549
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,512.0,100.0,2.0,0.0,0.000792545173032
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.000253287632619
2.0,10.0,2.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.00313613665549
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,0.0,0.000234222972099
