topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0808859075391
4.0,1.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145871888205
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,1.0,1.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,0.205123491339
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
2.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.014945332086
2.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.014945332086
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,1.0,1.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,0.205123491339
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145545065453
4.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.000867442053645
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0
2.0,10.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.000976382970901
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000998171154352
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0
2.0,10.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000998171154352
2.0,1.0,2.0,1000000.0,1.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.000785736365704
2.0,1.0,2.0,1000000.0,1.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.000785736365704
2.0,1.0,2.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.00075850113639
2.0,1.0,2.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.00075850113639
2.0,1.0,2.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.00075850113639
2.0,1.0,2.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.00075850113639
2.0,1.0,4.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0
2.0,1.0,4.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0
2.0,1.0,4.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0
2.0,1.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0150188672051
2.0,1.0,4.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0
2.0,1.0,4.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0
2.0,1.0,4.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0
2.0,1.0,4.0,1000000.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0
4.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.000943700695724
4.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.000943700695724
4.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.000943700695724
4.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.000943700695724
2.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.00104991809005
4.0,1.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.00089740080589
4.0,1.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000812971595018
4.0,1.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000812971595018
4.0,1.0,4.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.0144523744354
4.0,1.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000812971595018
4.0,1.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000815695117949
4.0,1.0,2.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000682242494311
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000616877943958
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000616877943958
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000616877943958
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000616877943958
4.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,8.17056879415e-06
4.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,3.5405798108e-05
4.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,8.17056879415e-06
4.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,3.5405798108e-05
4.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,8.17056879415e-06
4.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,8.17056879415e-06
4.0,1.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,1.36176146569e-05
4.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,8.17056879415e-06
2.0,1.0,2.0,10.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.867090719187
2.0,1.0,2.0,10.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.867090719187
2.0,1.0,4.0,10.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.972996270135
2.0,1.0,2.0,10.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.857260163166
2.0,1.0,2.0,10.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.857260163166
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.00257781445455
