topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.208231031003
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,29.0,0.209154305277
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.208231031003
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.206825693171
2.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.333179454288
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.206825693171
4.0,1.0,2.0,10.0,1.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.235193908024
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.206825693171
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.208231031003
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.206825693171
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.206825693171
4.0,1.0,2.0,10.0,1.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.235193908024
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.206825693171
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.206825693171
2.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.333179454288
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.206825693171
4.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0896202455801
4.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0896202455801
4.0,10.0,2.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0801274064027
4.0,10.0,2.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.201600614427
4.0,10.0,2.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,2.0,0.0,0.143605917126
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0814837208226
4.0,10.0,2.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0801274064027
4.0,10.0,2.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0801274064027
