fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0.0,1.0,0.0,0.0,1.0,256.0,2.0,4096.0,46310.8
0.0,1.0,0.0,0.0,1.0,256.0,2.0,4096.0,46310.8
0.0,1.0,0.0,0.0,1.0,64.0,2.0,4096.0,46135.0
0.0,1.0,0.0,1.0,1.0,64.0,2.0,4096.0,46521.2
0.0,1.0,0.0,0.0,1.0,64.0,2.0,4096.0,46135.0
0.0,1.0,0.0,0.0,1.0,256.0,2.0,4096.0,46310.8
0.0,1.0,0.0,1.0,1.0,64.0,2.0,4096.0,46521.2
0.0,1.0,0.0,0.0,1.0,64.0,2.0,4096.0,46135.0
0.0,0.0,0.0,0.0,1.0,64.0,2.0,4096.0,47346.2
0.0,1.0,0.0,0.0,1.0,64.0,2.0,256.0,46143.2
0.0,1.0,0.0,0.0,1.0,64.0,2.0,1024.0,46267.8
0.0,1.0,0.0,0.0,1.0,64.0,2.0,4096.0,46135.0
0.0,1.0,0.0,0.0,1.0,64.0,2.0,4096.0,46135.0
1.0,1.0,0.0,1.0,1.0,256.0,8.0,1024.0,122151.8
0.0,1.0,0.0,1.0,1.0,256.0,8.0,1024.0,46605.0
0.0,1.0,1.0,1.0,1.0,256.0,8.0,1024.0,46674.6
0.0,1.0,0.0,1.0,1.0,256.0,2.0,1024.0,46417.0
0.0,1.0,1.0,1.0,1.0,256.0,2.0,1024.0,46812.2
0.0,1.0,0.0,1.0,1.0,256.0,2.0,1024.0,46417.0
0.0,1.0,0.0,1.0,1.0,256.0,2.0,1024.0,46417.0
0.0,1.0,0.0,1.0,1.0,256.0,2.0,1024.0,46417.0
0.0,1.0,0.0,1.0,1.0,64.0,2.0,1024.0,46520.6
0.0,1.0,0.0,1.0,1.0,256.0,2.0,256.0,46319.0
0.0,1.0,0.0,1.0,1.0,256.0,2.0,256.0,46319.0
0.0,1.0,0.0,1.0,1.0,256.0,2.0,256.0,46319.0
0.0,1.0,0.0,1.0,1.0,128.0,2.0,256.0,46367.0
0.0,1.0,0.0,1.0,1.0,256.0,32.0,256.0,46634.4
0.0,1.0,0.0,1.0,1.0,256.0,2.0,256.0,46319.0
0.0,1.0,0.0,1.0,1.0,256.0,2.0,256.0,46319.0
0.0,0.0,0.0,1.0,1.0,256.0,2.0,256.0,46438.2
0.0,1.0,0.0,1.0,1.0,128.0,2.0,256.0,46367.0
0.0,1.0,1.0,1.0,1.0,256.0,2.0,256.0,46692.8
0.0,1.0,0.0,1.0,1.0,256.0,2.0,256.0,46319.0
1.0,1.0,0.0,0.0,1.0,128.0,2.0,1024.0,130383.4
1.0,1.0,0.0,0.0,1.0,128.0,2.0,256.0,136842.2
1.0,1.0,0.0,0.0,1.0,128.0,2.0,1024.0,130383.4
1.0,1.0,0.0,0.0,0.0,128.0,2.0,1024.0,133545.6
1.0,0.0,0.0,0.0,1.0,128.0,2.0,1024.0,135630.0
1.0,1.0,0.0,0.0,1.0,128.0,2.0,1024.0,130383.4
1.0,1.0,0.0,0.0,1.0,128.0,2.0,4096.0,133053.0
1.0,1.0,0.0,0.0,1.0,128.0,2.0,1024.0,130383.4
1.0,1.0,0.0,0.0,1.0,128.0,2.0,1024.0,130383.4
1.0,1.0,0.0,0.0,1.0,128.0,2.0,1024.0,130383.4
1.0,1.0,1.0,0.0,1.0,128.0,2.0,1024.0,134561.0
