new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,117.948
1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.508
1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,118.044
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.878
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,35.776
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.736
1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,117.948
4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.528
4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.528
1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,105.396
4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.458
4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.528
4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.876
4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.104
4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.876
4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.528
4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.528
4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.104
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,125.612
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,125.612
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,125.612
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,125.612
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,125.612
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,142.45
1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,125.576
1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,119.362
1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,119.362
1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,119.362
1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,119.3
1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,125.67
1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,119.3
1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,118.906
1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,118.848
1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,118.848
1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,118.848
1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,118.906
1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,118.32
1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,118.32
1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,133.442
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.212
1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,118.852
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.212
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.212
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.212
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.212
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.212
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,133.858
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.212
4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31.462
4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31.462
4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31.462
4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.826
4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,30.144
4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.826
4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31.462
4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.12
4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.826
4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.826
1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,111.596
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.758
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.758
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.758
4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31.744
2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,58.754
4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31.4
4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,38.886
4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31.744
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.758
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,30.254
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,29.872
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,70.318
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.626
2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97.802
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,62.904
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,62.904
2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,59.97
3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,41.978
4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,31.276
4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,34.536
4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,31.35
4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,31.276
4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,32.98
4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,30.64
4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,30.64
4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22.664
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.906
3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,28.938
2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,42.334
3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,28.938
3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,28.938
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.906
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,79.25
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.906
