new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1.0,2.0,2.0,2.0,1.0,1.0,2048.0,9.0,167.0402
1.0,2.0,2.0,2.0,1.0,1.0,2048.0,9.0,167.0402
1.0,2.0,2.0,2.0,1.0,1.0,2048.0,9.0,167.0402
1.0,2.0,2.0,2.0,1.0,1.0,2048.0,9.0,167.0402
1.0,2.0,2.0,2.0,1.0,0.0,2048.0,9.0,164.509
1.0,2.0,2.0,2.0,1.0,0.0,512.0,9.0,165.0668
1.0,2.0,2.0,2.0,1.0,0.0,2048.0,9.0,164.509
1.0,2.0,2.0,2.0,1.0,0.0,1024.0,9.0,163.3854
1.0,2.0,2.0,2.0,1.0,1.0,1024.0,9.0,166.8596
1.0,2.0,2.0,1.0,1.0,0.0,1024.0,9.0,166.042
1.0,2.0,2.0,2.0,1.0,1.0,1024.0,9.0,166.8596
1.0,2.0,2.0,2.0,1.0,0.0,1024.0,9.0,163.3854
1.0,2.0,2.0,2.0,1.0,0.0,1024.0,9.0,163.3854
1.0,2.0,2.0,0.0,1.0,0.0,1024.0,9.0,166.98
1.0,2.0,2.0,2.0,1.0,0.0,1024.0,9.0,163.3854
1.0,2.0,2.0,0.0,1.0,0.0,1024.0,9.0,166.98
1.0,2.0,2.0,2.0,1.0,0.0,1024.0,9.0,163.3854
1.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2326
1.0,0.0,2.0,0.0,0.0,0.0,1024.0,0.0,165.4556
1.0,1.0,2.0,0.0,1.0,0.0,1024.0,0.0,31.9844
1.0,0.0,2.0,0.0,0.0,0.0,1024.0,0.0,165.4556
1.0,1.0,2.0,0.0,0.0,1.0,1024.0,0.0,32.145
1.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2326
1.0,1.0,2.0,0.0,0.0,1.0,1024.0,0.0,32.145
1.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2326
1.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2326
0.0,1.0,2.0,2.0,1.0,1.0,512.0,0.0,31.6432
0.0,1.0,2.0,2.0,1.0,1.0,512.0,0.0,31.6432
0.0,1.0,2.0,2.0,0.0,1.0,512.0,0.0,31.6628
0.0,1.0,2.0,2.0,1.0,0.0,512.0,0.0,30.8186
0.0,1.0,2.0,2.0,1.0,0.0,512.0,0.0,30.8186
0.0,1.0,2.0,2.0,1.0,0.0,512.0,0.0,30.8186
0.0,1.0,2.0,0.0,1.0,0.0,512.0,0.0,31.0946
