new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.122
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,58.384
3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,66.68
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.122
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.122
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.122
3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,58.122
4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.208
4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.208
4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.208
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.476
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.476
4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.106
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.476
4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,22.816
4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.106
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.476
4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.92
4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.92
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.476
4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,23.204
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,32.95
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,32.95
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,32.95
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,31.002
4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,31.002
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,29.872
4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,39.202
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,29.872
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,23.326
4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,25.124
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,23.326
4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,23.334
4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.416
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,23.662
4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,23.662
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.758
4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,23.302
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,23.326
4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.598
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,22.934
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,31.084
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,22.452
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,22.452
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,22.452
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.476
4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,25.124
4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,22.29
4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,22.452
4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,22.432
4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,22.866
4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,22.29
