topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.718788086766
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.718788086766
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.718788086766
4.0,10.0,4.0,10.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.7093619739
4.0,10.0,4.0,10.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.7093619739
4.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.00154423750209
4.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.00154423750209
4.0,10.0,4.0,10.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.7093619739
4.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.00154423750209
4.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.00610750017362
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,6.26410274218e-05
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,6.26410274218e-05
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000174305467608
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,6.26410274218e-05
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,6.26410274218e-05
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,6.26410274218e-05
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,6.26410274218e-05
4.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000174305467608
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
2.0,10.0,4.0,10.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.894173431217
2.0,10.0,4.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,29.0,0.000559683962399
4.0,1.0,2.0,10.0,1.0,1.0,1.0,1000.0,512.0,10000.0,5.0,0.0,0.0145354418848
4.0,1.0,2.0,10.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.0145871888205
4.0,1.0,2.0,10.0,1.0,1.0,1.0,1000.0,512.0,10000.0,5.0,0.0,0.0145354418848
