new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1.0,1.0,0.0,0.0,1.0,70.0,256.0,10.0,100533.0
1.0,1.0,0.0,0.0,1.0,70.0,1.0,10.0,83453.8
4.0,1.0,0.0,0.0,1.0,70.0,1.0,10.0,265713.8
1.0,1.0,1.0,0.0,1.0,70.0,1.0,10.0,83495.8
3.0,1.0,0.0,0.0,1.0,70.0,1.0,10.0,50125.0
3.0,1.0,0.0,0.0,0.0,70.0,1.0,10.0,50308.0
3.0,1.0,0.0,0.0,1.0,60.0,1.0,10.0,50305.4
3.0,1.0,0.0,0.0,1.0,70.0,1.0,10.0,50125.0
3.0,1.0,0.0,0.0,1.0,70.0,1.0,10.0,50125.0
3.0,1.0,0.0,0.0,1.0,70.0,1.0,10.0,50125.0
3.0,1.0,0.0,1.0,1.0,70.0,1.0,10.0,50104.0
3.0,1.0,0.0,1.0,1.0,70.0,1.0,10.0,50104.0
3.0,1.0,0.0,1.0,1.0,70.0,1.0,10.0,50104.0
3.0,1.0,0.0,1.0,1.0,70.0,8.0,10.0,47000.2
3.0,1.0,0.0,1.0,1.0,70.0,8.0,10.0,47000.2
3.0,1.0,0.0,1.0,1.0,70.0,8.0,10.0,47000.2
3.0,1.0,0.0,1.0,1.0,70.0,8.0,10.0,47000.2
3.0,1.0,0.0,1.0,1.0,70.0,8.0,10.0,47000.2
3.0,0.0,0.0,1.0,1.0,70.0,8.0,10.0,46814.4
4.0,0.0,0.0,1.0,1.0,70.0,8.0,10.0,415069.0
3.0,0.0,0.0,1.0,1.0,70.0,8.0,6.0,11884.6
3.0,0.0,0.0,1.0,1.0,70.0,1024.0,6.0,10705.2
3.0,0.0,1.0,1.0,1.0,70.0,1024.0,6.0,10680.8
5.0,0.0,1.0,1.0,1.0,70.0,1024.0,6.0,47674.0
3.0,0.0,1.0,1.0,1.0,70.0,1024.0,6.0,10680.8
3.0,0.0,1.0,1.0,1.0,70.0,2048.0,6.0,10692.4
3.0,0.0,1.0,1.0,0.0,70.0,1024.0,6.0,10734.0
3.0,0.0,0.0,1.0,1.0,70.0,1024.0,6.0,10705.2
3.0,0.0,0.0,1.0,1.0,70.0,1024.0,6.0,10705.2
3.0,0.0,1.0,1.0,1.0,0.0,1024.0,6.0,20861.0
3.0,0.0,1.0,1.0,1.0,70.0,512.0,6.0,10706.6
3.0,0.0,1.0,1.0,1.0,70.0,1024.0,0.0,12142.0
3.0,0.0,1.0,1.0,1.0,70.0,1024.0,10.0,48543.6
3.0,1.0,1.0,1.0,1.0,30.0,1024.0,6.0,10652.2
3.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,10597.0
3.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,10597.0
3.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,10597.0
3.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,10597.0
3.0,1.0,0.0,1.0,1.0,30.0,1024.0,8.0,38538.2
3.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,10597.0
2.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,91521.4
3.0,1.0,0.0,1.0,1.0,50.0,1024.0,6.0,10773.6
2.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,91521.4
1.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,91595.8
1.0,1.0,0.0,1.0,1.0,30.0,1024.0,6.0,91595.8
3.0,1.0,0.0,1.0,1.0,90.0,16.0,6.0,11149.0
1.0,1.0,0.0,1.0,1.0,90.0,16.0,6.0,93918.2
3.0,0.0,0.0,1.0,1.0,90.0,16.0,6.0,11160.6
3.0,1.0,0.0,1.0,1.0,0.0,16.0,6.0,20830.4
3.0,1.0,0.0,1.0,1.0,100.0,16.0,6.0,11342.8
3.0,1.0,0.0,1.0,1.0,50.0,16.0,6.0,11314.6
3.0,1.0,0.0,1.0,1.0,90.0,16.0,6.0,11149.0
3.0,1.0,0.0,1.0,1.0,90.0,16.0,6.0,11149.0
2.0,1.0,0.0,1.0,1.0,90.0,16.0,6.0,93896.2
3.0,1.0,0.0,1.0,1.0,90.0,16.0,8.0,37292.4
3.0,1.0,0.0,1.0,1.0,90.0,2.0,6.0,15717.0
3.0,0.0,0.0,0.0,1.0,70.0,1024.0,6.0,10759.0
3.0,0.0,0.0,0.0,1.0,70.0,1024.0,6.0,10759.0
3.0,0.0,0.0,0.0,0.0,70.0,1024.0,6.0,10788.6
3.0,0.0,0.0,0.0,1.0,70.0,1024.0,6.0,10759.0
3.0,0.0,0.0,0.0,1.0,70.0,4.0,6.0,13581.8
3.0,0.0,0.0,0.0,0.0,70.0,1024.0,6.0,10788.6
