fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0.0,1.0,0.0,1.0,1.0,64.0,32.0,4096.0,46490.6
0.0,1.0,0.0,1.0,1.0,128.0,32.0,4096.0,46394.0
0.0,1.0,0.0,1.0,1.0,128.0,32.0,1024.0,46648.6
0.0,1.0,0.0,0.0,1.0,128.0,32.0,4096.0,46213.6
0.0,1.0,0.0,0.0,1.0,128.0,32.0,4096.0,46213.6
0.0,1.0,0.0,0.0,1.0,128.0,32.0,256.0,46355.2
0.0,1.0,0.0,0.0,1.0,128.0,2.0,4096.0,46277.6
0.0,1.0,0.0,0.0,1.0,128.0,32.0,4096.0,46213.6
0.0,1.0,0.0,0.0,1.0,128.0,32.0,4096.0,46213.6
0.0,1.0,0.0,0.0,1.0,128.0,32.0,4096.0,46213.6
0.0,1.0,1.0,0.0,1.0,128.0,32.0,4096.0,46577.6
0.0,1.0,0.0,0.0,1.0,128.0,32.0,4096.0,46213.6
0.0,1.0,0.0,0.0,1.0,128.0,32.0,4096.0,46213.6
0.0,1.0,1.0,0.0,1.0,128.0,32.0,4096.0,46577.6
1.0,1.0,1.0,1.0,0.0,256.0,8.0,4096.0,129630.8
1.0,1.0,1.0,1.0,0.0,256.0,8.0,4096.0,129630.8
1.0,1.0,1.0,1.0,0.0,256.0,32.0,4096.0,134654.6
1.0,1.0,1.0,0.0,0.0,256.0,8.0,4096.0,136698.2
1.0,0.0,1.0,1.0,0.0,256.0,8.0,4096.0,135527.8
1.0,1.0,1.0,0.0,0.0,256.0,8.0,4096.0,136698.2
1.0,1.0,1.0,0.0,0.0,256.0,8.0,4096.0,136698.2
1.0,1.0,1.0,1.0,1.0,256.0,8.0,4096.0,134411.4
1.0,1.0,1.0,1.0,0.0,64.0,8.0,4096.0,129001.8
1.0,1.0,1.0,1.0,0.0,64.0,32.0,4096.0,128959.6
1.0,1.0,1.0,1.0,0.0,64.0,32.0,4096.0,128959.6
1.0,1.0,1.0,1.0,0.0,64.0,32.0,4096.0,128959.6
1.0,1.0,1.0,1.0,0.0,64.0,32.0,4096.0,128959.6
1.0,1.0,1.0,1.0,0.0,64.0,32.0,4096.0,128959.6
1.0,1.0,1.0,1.0,0.0,64.0,32.0,4096.0,128959.6
1.0,1.0,1.0,1.0,0.0,64.0,32.0,4096.0,128959.6
1.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,127500.8
1.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,127500.8
1.0,1.0,1.0,1.0,0.0,256.0,32.0,4096.0,134654.6
0.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,46612.8
1.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,127500.8
0.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,46612.8
0.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,46612.8
0.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,46612.8
0.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,46612.8
1.0,1.0,1.0,1.0,0.0,128.0,32.0,4096.0,127500.8
0.0,1.0,1.0,1.0,0.0,128.0,32.0,256.0,46666.8
0.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,46256.6
0.0,0.0,1.0,0.0,0.0,128.0,32.0,4096.0,46233.6
0.0,0.0,1.0,0.0,0.0,128.0,32.0,4096.0,46233.6
0.0,0.0,1.0,0.0,0.0,128.0,32.0,4096.0,46233.6
0.0,0.0,1.0,0.0,0.0,128.0,32.0,4096.0,46233.6
0.0,0.0,1.0,0.0,0.0,128.0,32.0,1024.0,46138.8
0.0,0.0,1.0,0.0,0.0,128.0,32.0,1024.0,46138.8
0.0,1.0,1.0,0.0,0.0,128.0,32.0,1024.0,46311.2
1.0,0.0,1.0,0.0,0.0,128.0,32.0,1024.0,135323.2
0.0,1.0,1.0,0.0,0.0,128.0,32.0,1024.0,46311.2
0.0,0.0,1.0,0.0,1.0,128.0,32.0,1024.0,47486.6
0.0,0.0,1.0,0.0,0.0,128.0,32.0,1024.0,46138.8
1.0,0.0,1.0,0.0,0.0,128.0,32.0,1024.0,135323.2
1.0,0.0,1.0,0.0,0.0,128.0,32.0,1024.0,135323.2
0.0,0.0,1.0,0.0,0.0,128.0,32.0,256.0,46078.8
0.0,0.0,1.0,0.0,0.0,128.0,8.0,256.0,46140.0
0.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,46260.2
0.0,0.0,0.0,0.0,0.0,128.0,32.0,256.0,46255.0
1.0,0.0,1.0,0.0,0.0,128.0,32.0,256.0,135051.0
0.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,46260.2
0.0,1.0,1.0,0.0,0.0,128.0,32.0,256.0,46144.0
0.0,0.0,1.0,1.0,0.0,128.0,32.0,256.0,46471.0
0.0,0.0,1.0,0.0,0.0,128.0,8.0,256.0,46140.0
0.0,0.0,1.0,0.0,0.0,128.0,32.0,256.0,46078.8
1.0,0.0,1.0,0.0,0.0,128.0,32.0,256.0,135051.0
0.0,0.0,0.0,1.0,0.0,128.0,32.0,256.0,46457.2
0.0,0.0,0.0,1.0,0.0,64.0,32.0,256.0,46298.4
0.0,0.0,1.0,1.0,0.0,64.0,32.0,256.0,46700.8
0.0,0.0,0.0,1.0,0.0,64.0,32.0,256.0,46298.4
0.0,0.0,0.0,1.0,0.0,64.0,32.0,1024.0,46258.0
0.0,0.0,0.0,1.0,0.0,64.0,32.0,256.0,46298.4
0.0,0.0,0.0,0.0,0.0,64.0,32.0,1024.0,46298.4
0.0,0.0,1.0,1.0,0.0,64.0,32.0,1024.0,46819.6
0.0,0.0,0.0,1.0,0.0,64.0,32.0,1024.0,46258.0
0.0,0.0,0.0,1.0,0.0,256.0,32.0,1024.0,46419.0
0.0,0.0,0.0,1.0,0.0,64.0,32.0,1024.0,46258.0
1.0,0.0,0.0,1.0,0.0,64.0,32.0,1024.0,133348.2
0.0,0.0,0.0,1.0,0.0,64.0,32.0,1024.0,46258.0
0.0,0.0,0.0,1.0,0.0,64.0,32.0,1024.0,46258.0
0.0,1.0,0.0,1.0,0.0,64.0,32.0,1024.0,47346.8
0.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,46212.2
0.0,0.0,0.0,0.0,0.0,128.0,8.0,4096.0,46245.8
1.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,140983.4
0.0,0.0,0.0,1.0,1.0,128.0,8.0,4096.0,46615.8
0.0,0.0,0.0,0.0,1.0,64.0,8.0,4096.0,46327.8
0.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,46212.2
0.0,0.0,0.0,0.0,1.0,128.0,32.0,4096.0,46304.6
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,1.0,0.0,1.0,128.0,2.0,4096.0,46359.4
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,1.0,1.0,128.0,2.0,4096.0,46338.8
0.0,1.0,0.0,0.0,1.0,128.0,2.0,4096.0,46277.6
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,0.0,128.0,2.0,4096.0,46501.2
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,1.0,0.0,0.0,128.0,8.0,256.0,46140.0
