new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,122.898
1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.078
2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.08
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.146
2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.08
2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.926
2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.306
2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.08
2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.408
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.738
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,61.942
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.738
2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.782
2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.738
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.89
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,60.804
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,60.804
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,54.416
2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,41.85
2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,42.334
2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,41.828
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,41.64
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,41.64
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,28.77
