new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3.0,1.0,1.0,0.0,0.0,10.0,32.0,10.0,50316.2
5.0,1.0,1.0,0.0,0.0,10.0,32.0,10.0,300534.4
5.0,1.0,1.0,0.0,0.0,10.0,32.0,10.0,300534.4
3.0,1.0,0.0,0.0,0.0,10.0,32.0,10.0,50381.4
3.0,1.0,1.0,0.0,0.0,10.0,32.0,10.0,50316.2
3.0,0.0,1.0,0.0,0.0,10.0,32.0,10.0,50566.4
3.0,1.0,1.0,0.0,1.0,10.0,32.0,10.0,50376.4
3.0,1.0,1.0,0.0,0.0,10.0,32.0,10.0,50316.2
3.0,1.0,1.0,0.0,0.0,10.0,2.0,10.0,49056.0
3.0,1.0,1.0,0.0,1.0,10.0,2.0,10.0,49099.4
3.0,1.0,1.0,0.0,0.0,10.0,2.0,10.0,49056.0
3.0,1.0,1.0,0.0,1.0,10.0,2.0,10.0,49099.4
3.0,1.0,1.0,0.0,0.0,10.0,2.0,10.0,49056.0
3.0,1.0,1.0,0.0,0.0,40.0,2.0,10.0,49034.0
4.0,1.0,1.0,0.0,0.0,40.0,2.0,10.0,182515.0
3.0,1.0,1.0,0.0,0.0,40.0,2.0,10.0,49034.0
3.0,1.0,1.0,0.0,0.0,40.0,2.0,0.0,13197.4
3.0,1.0,0.0,0.0,0.0,40.0,2.0,0.0,13053.8
3.0,1.0,0.0,0.0,0.0,40.0,128.0,0.0,12107.0
3.0,1.0,0.0,0.0,0.0,90.0,128.0,0.0,12051.4
3.0,1.0,0.0,0.0,0.0,90.0,128.0,0.0,12051.4
3.0,1.0,0.0,0.0,0.0,90.0,128.0,0.0,12051.4
3.0,0.0,0.0,0.0,0.0,90.0,128.0,0.0,12180.8
3.0,1.0,0.0,0.0,0.0,100.0,128.0,0.0,12317.6
3.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,12046.4
3.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,12046.4
3.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,12046.4
3.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,12046.4
3.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,12046.4
1.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,17873.2
3.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,12046.4
3.0,1.0,1.0,0.0,0.0,90.0,128.0,8.0,37712.8
3.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,12046.4
3.0,1.0,1.0,0.0,0.0,90.0,128.0,0.0,12046.4
3.0,1.0,1.0,0.0,0.0,90.0,2048.0,0.0,12105.0
