fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1.0,0.0,0.0,1.0,1.0,128.0,32.0,256.0,135614.0
1.0,0.0,1.0,1.0,1.0,128.0,32.0,256.0,137237.2
1.0,0.0,0.0,1.0,0.0,128.0,32.0,256.0,134485.2
1.0,0.0,0.0,1.0,0.0,128.0,32.0,256.0,134485.2
1.0,0.0,0.0,1.0,0.0,128.0,32.0,256.0,134485.2
1.0,0.0,0.0,1.0,0.0,128.0,32.0,256.0,134485.2
1.0,0.0,0.0,1.0,0.0,128.0,32.0,256.0,134485.2
1.0,0.0,0.0,1.0,0.0,128.0,32.0,256.0,134485.2
1.0,0.0,0.0,1.0,0.0,128.0,32.0,256.0,134485.2
1.0,0.0,0.0,1.0,0.0,128.0,8.0,256.0,132011.0
1.0,0.0,0.0,1.0,0.0,128.0,8.0,1024.0,136143.6
1.0,0.0,0.0,1.0,0.0,256.0,8.0,256.0,134239.4
1.0,0.0,0.0,1.0,1.0,128.0,8.0,256.0,132351.4
1.0,0.0,0.0,1.0,0.0,128.0,2.0,256.0,132275.4
1.0,0.0,0.0,1.0,0.0,128.0,2.0,256.0,132275.4
0.0,0.0,0.0,1.0,0.0,128.0,8.0,256.0,46366.6
0.0,0.0,1.0,1.0,0.0,128.0,8.0,256.0,47257.2
0.0,0.0,0.0,1.0,0.0,128.0,8.0,4096.0,46352.2
0.0,0.0,0.0,0.0,0.0,128.0,8.0,4096.0,46245.8
0.0,0.0,0.0,0.0,0.0,64.0,8.0,4096.0,46285.0
0.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,46212.2
0.0,0.0,0.0,0.0,1.0,128.0,32.0,4096.0,46304.6
0.0,0.0,0.0,0.0,1.0,256.0,8.0,4096.0,46282.0
0.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,46212.2
0.0,0.0,0.0,0.0,1.0,64.0,8.0,4096.0,46327.8
0.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,46212.2
0.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,46212.2
0.0,0.0,0.0,0.0,1.0,128.0,8.0,256.0,46184.2
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
1.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,133749.4
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,256.0,32.0,256.0,46294.8
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,0.0,128.0,32.0,256.0,46255.0
0.0,0.0,0.0,0.0,0.0,128.0,32.0,256.0,46255.0
1.0,1.0,0.0,0.0,1.0,256.0,2.0,1024.0,131355.4
1.0,1.0,0.0,0.0,1.0,256.0,2.0,1024.0,131355.4
1.0,1.0,0.0,0.0,1.0,256.0,32.0,1024.0,135112.0
1.0,1.0,0.0,1.0,1.0,256.0,2.0,1024.0,130103.4
1.0,1.0,0.0,1.0,1.0,256.0,2.0,1024.0,130103.4
0.0,1.0,0.0,1.0,1.0,256.0,2.0,1024.0,46417.0
0.0,1.0,0.0,1.0,0.0,256.0,2.0,1024.0,46350.2
0.0,1.0,0.0,1.0,0.0,64.0,2.0,1024.0,46447.6
0.0,1.0,0.0,1.0,0.0,64.0,2.0,1024.0,46447.6
0.0,1.0,0.0,1.0,0.0,256.0,2.0,256.0,46594.4
0.0,0.0,0.0,1.0,0.0,256.0,2.0,1024.0,46554.6
0.0,1.0,0.0,1.0,0.0,256.0,2.0,1024.0,46350.2
0.0,1.0,0.0,1.0,0.0,256.0,2.0,1024.0,46350.2
0.0,1.0,0.0,1.0,0.0,256.0,2.0,1024.0,46350.2
0.0,1.0,0.0,1.0,0.0,256.0,2.0,1024.0,46350.2
0.0,1.0,0.0,1.0,0.0,256.0,2.0,1024.0,46350.2
0.0,0.0,0.0,1.0,0.0,256.0,2.0,1024.0,46554.6
0.0,0.0,1.0,1.0,0.0,64.0,2.0,4096.0,46806.8
0.0,0.0,1.0,1.0,0.0,64.0,2.0,4096.0,46806.8
0.0,0.0,1.0,1.0,0.0,64.0,2.0,4096.0,46806.8
1.0,0.0,1.0,1.0,0.0,64.0,2.0,4096.0,140311.8
0.0,0.0,1.0,1.0,0.0,64.0,2.0,4096.0,46806.8
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,1.0,1.0,0.0,64.0,2.0,4096.0,46806.8
0.0,0.0,1.0,1.0,1.0,64.0,8.0,4096.0,46617.4
0.0,0.0,1.0,1.0,1.0,64.0,2.0,1024.0,46681.8
0.0,0.0,1.0,1.0,0.0,64.0,2.0,4096.0,46806.8
0.0,0.0,1.0,1.0,1.0,128.0,2.0,4096.0,46785.8
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,1.0,1.0,1.0,128.0,2.0,4096.0,46785.8
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,1.0,1.0,0.0,64.0,2.0,4096.0,46806.8
1.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,133749.4
1.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,133749.4
1.0,0.0,0.0,0.0,1.0,128.0,8.0,256.0,133596.6
1.0,0.0,0.0,0.0,1.0,256.0,8.0,256.0,136333.8
1.0,0.0,0.0,0.0,1.0,128.0,8.0,256.0,133596.6
1.0,0.0,0.0,0.0,1.0,128.0,8.0,1024.0,130543.6
1.0,0.0,0.0,0.0,1.0,128.0,8.0,1024.0,130543.6
1.0,0.0,0.0,0.0,1.0,128.0,2.0,1024.0,135630.0
1.0,0.0,0.0,0.0,1.0,128.0,8.0,1024.0,130543.6
1.0,0.0,0.0,0.0,1.0,128.0,2.0,1024.0,135630.0
1.0,0.0,0.0,0.0,1.0,128.0,8.0,1024.0,130543.6
