new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0.0,2.0,1.0,0.0,1.0,1.0,2048.0,5.0,168.1578
0.0,2.0,2.0,0.0,1.0,1.0,2048.0,5.0,165.4042
0.0,2.0,2.0,0.0,1.0,1.0,4096.0,5.0,165.733
0.0,2.0,2.0,0.0,1.0,1.0,2048.0,5.0,165.4042
0.0,2.0,2.0,0.0,1.0,1.0,2048.0,5.0,165.4042
1.0,2.0,2.0,0.0,1.0,1.0,2048.0,5.0,165.2798
1.0,2.0,2.0,0.0,1.0,1.0,2048.0,5.0,165.2798
1.0,2.0,2.0,0.0,1.0,1.0,2048.0,5.0,165.2798
1.0,2.0,2.0,0.0,1.0,1.0,2048.0,5.0,165.2798
1.0,2.0,2.0,0.0,1.0,1.0,2048.0,1.0,165.4646
1.0,2.0,2.0,0.0,1.0,1.0,1024.0,5.0,166.3478
0.0,2.0,2.0,0.0,1.0,1.0,2048.0,5.0,165.4042
1.0,2.0,2.0,1.0,1.0,1.0,2048.0,5.0,165.1948
1.0,2.0,2.0,1.0,1.0,1.0,2048.0,5.0,165.1948
1.0,2.0,2.0,1.0,0.0,1.0,2048.0,5.0,165.883
1.0,2.0,2.0,1.0,1.0,0.0,2048.0,5.0,165.7582
1.0,2.0,2.0,1.0,0.0,1.0,2048.0,5.0,165.883
1.0,2.0,2.0,1.0,1.0,0.0,2048.0,5.0,165.7582
1.0,2.0,2.0,1.0,1.0,0.0,2048.0,5.0,165.7582
1.0,2.0,2.0,1.0,0.0,1.0,2048.0,5.0,165.883
0.0,2.0,2.0,1.0,1.0,1.0,2048.0,5.0,167.052
1.0,2.0,2.0,2.0,1.0,1.0,2048.0,5.0,166.1056
1.0,2.0,2.0,1.0,1.0,1.0,2048.0,5.0,165.1948
0.0,2.0,2.0,1.0,1.0,0.0,512.0,1.0,165.0662
0.0,2.0,2.0,1.0,0.0,0.0,512.0,1.0,165.4646
0.0,2.0,2.0,1.0,1.0,1.0,512.0,1.0,166.9158
1.0,2.0,2.0,1.0,1.0,0.0,512.0,1.0,163.4228
1.0,2.0,2.0,1.0,1.0,0.0,512.0,1.0,163.4228
1.0,2.0,2.0,1.0,1.0,0.0,512.0,1.0,163.4228
1.0,2.0,2.0,1.0,1.0,0.0,512.0,1.0,163.4228
1.0,2.0,2.0,1.0,1.0,0.0,512.0,1.0,163.4228
1.0,2.0,2.0,0.0,1.0,0.0,512.0,1.0,165.1408
1.0,2.0,2.0,1.0,1.0,0.0,512.0,1.0,163.4228
1.0,2.0,2.0,1.0,1.0,1.0,512.0,1.0,165.4138
0.0,2.0,2.0,1.0,1.0,0.0,512.0,1.0,165.0662
1.0,0.0,2.0,0.0,1.0,0.0,4096.0,0.0,167.101
1.0,0.0,2.0,2.0,1.0,0.0,4096.0,0.0,167.6958
1.0,0.0,2.0,2.0,1.0,0.0,4096.0,0.0,167.6958
1.0,0.0,2.0,0.0,1.0,1.0,4096.0,0.0,165.9072
1.0,0.0,2.0,0.0,1.0,1.0,4096.0,0.0,165.9072
1.0,0.0,2.0,0.0,1.0,1.0,1024.0,0.0,165.6808
1.0,0.0,2.0,0.0,1.0,1.0,1024.0,0.0,165.6808
0.0,0.0,2.0,0.0,1.0,1.0,1024.0,0.0,165.3184
0.0,0.0,2.0,0.0,1.0,1.0,1024.0,0.0,165.3184
0.0,0.0,2.0,0.0,1.0,1.0,1024.0,0.0,165.3184
0.0,0.0,1.0,0.0,1.0,1.0,1024.0,0.0,166.6634
0.0,0.0,2.0,0.0,0.0,1.0,1024.0,0.0,163.366
0.0,0.0,2.0,0.0,1.0,1.0,1024.0,0.0,165.3184
0.0,0.0,2.0,0.0,0.0,0.0,1024.0,0.0,165.2612
0.0,0.0,2.0,0.0,0.0,1.0,1024.0,0.0,163.366
0.0,0.0,1.0,0.0,0.0,1.0,1024.0,0.0,167.3634
0.0,0.0,2.0,0.0,0.0,1.0,1024.0,0.0,163.366
0.0,0.0,2.0,0.0,0.0,1.0,512.0,0.0,162.9272
0.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.1982
1.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.2796
1.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.2796
0.0,1.0,2.0,1.0,0.0,1.0,512.0,0.0,31.4648
0.0,0.0,2.0,0.0,0.0,1.0,512.0,0.0,162.9272
0.0,1.0,2.0,1.0,0.0,1.0,512.0,0.0,31.4648
0.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.1982
0.0,1.0,2.0,0.0,0.0,0.0,512.0,0.0,31.3186
0.0,0.0,2.0,0.0,0.0,1.0,512.0,0.0,162.9272
0.0,1.0,2.0,0.0,0.0,1.0,4096.0,0.0,32.164
0.0,2.0,2.0,2.0,0.0,0.0,512.0,5.0,163.6058
0.0,2.0,2.0,2.0,0.0,0.0,512.0,5.0,163.6058
0.0,2.0,2.0,2.0,0.0,0.0,512.0,1.0,164.9902
0.0,2.0,2.0,2.0,0.0,1.0,512.0,5.0,164.7928
0.0,2.0,2.0,2.0,0.0,0.0,4096.0,5.0,165.143
