new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,76.81
2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,76.81
2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,90.614
2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,76.81
2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,76.81
2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,76.81
2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,76.81
4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,39.126
4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,39.126
4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,39.126
4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,46.204
4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,23.334
3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,31.3
4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,23.334
4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,22.934
3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,30.692
2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,45.536
4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22.99
4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,22.934
4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22.99
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,23.212
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,23.244
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.758
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,23.326
4.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,23.662
4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,38.886
4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,23.456
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,23.302
1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,86.718
4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.49
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,23.244
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,86.228
4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,38.886
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,23.244
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.92
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,31.768
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,31.768
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,31.768
3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,32.29
3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,40.654
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.398
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.398
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.398
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.398
3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.398
