new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3.0,0.0,0.0,1.0,1.0,80.0,4096.0,6.0,10634.0
3.0,0.0,0.0,1.0,1.0,80.0,4096.0,6.0,10634.0
3.0,0.0,0.0,1.0,1.0,80.0,4096.0,6.0,10634.0
3.0,0.0,0.0,1.0,1.0,80.0,512.0,6.0,10603.4
3.0,0.0,0.0,1.0,1.0,70.0,512.0,6.0,10745.4
3.0,0.0,0.0,1.0,1.0,80.0,4096.0,6.0,10634.0
3.0,0.0,1.0,1.0,1.0,80.0,512.0,6.0,10752.4
1.0,0.0,0.0,1.0,1.0,80.0,512.0,6.0,90730.6
3.0,0.0,0.0,1.0,1.0,80.0,512.0,6.0,10603.4
3.0,0.0,0.0,1.0,1.0,80.0,512.0,6.0,10603.4
3.0,0.0,0.0,1.0,1.0,80.0,512.0,6.0,10603.4
3.0,0.0,0.0,0.0,1.0,80.0,512.0,6.0,10646.2
3.0,0.0,0.0,1.0,1.0,80.0,128.0,6.0,10658.4
3.0,0.0,0.0,1.0,1.0,80.0,512.0,0.0,12049.4
3.0,0.0,0.0,0.0,1.0,90.0,256.0,6.0,10667.8
3.0,0.0,0.0,0.0,1.0,90.0,256.0,8.0,37696.4
3.0,0.0,0.0,0.0,1.0,90.0,256.0,6.0,10667.8
1.0,0.0,0.0,0.0,1.0,90.0,256.0,6.0,88639.2
3.0,0.0,0.0,0.0,1.0,90.0,256.0,10.0,48258.2
3.0,0.0,0.0,0.0,0.0,90.0,256.0,6.0,10625.4
5.0,0.0,0.0,0.0,0.0,90.0,256.0,6.0,47542.8
3.0,0.0,0.0,0.0,0.0,90.0,256.0,6.0,10625.4
3.0,0.0,0.0,0.0,0.0,50.0,256.0,6.0,10865.6
3.0,0.0,0.0,0.0,0.0,90.0,256.0,6.0,10625.4
3.0,0.0,0.0,0.0,0.0,90.0,256.0,6.0,10625.4
3.0,0.0,0.0,0.0,1.0,90.0,256.0,6.0,10667.8
3.0,0.0,0.0,0.0,0.0,90.0,256.0,2.0,12197.4
4.0,0.0,0.0,0.0,0.0,90.0,256.0,6.0,19270.8
3.0,0.0,0.0,0.0,0.0,100.0,256.0,6.0,10601.4
3.0,0.0,0.0,0.0,0.0,100.0,4.0,6.0,13594.0
3.0,0.0,0.0,0.0,0.0,100.0,256.0,6.0,10601.4
3.0,0.0,1.0,0.0,0.0,100.0,256.0,6.0,10606.0
3.0,0.0,0.0,0.0,0.0,100.0,256.0,0.0,12180.6
3.0,0.0,0.0,0.0,0.0,100.0,256.0,8.0,38000.2
5.0,0.0,0.0,0.0,0.0,100.0,256.0,6.0,47713.8
5.0,0.0,0.0,0.0,0.0,100.0,256.0,6.0,47713.8
3.0,0.0,0.0,0.0,1.0,100.0,256.0,6.0,10624.2
3.0,0.0,0.0,0.0,0.0,100.0,256.0,6.0,10601.4
3.0,0.0,0.0,1.0,0.0,100.0,256.0,6.0,10604.6
3.0,0.0,0.0,0.0,0.0,100.0,256.0,6.0,10601.4
3.0,1.0,0.0,0.0,0.0,100.0,256.0,6.0,10686.4
3.0,0.0,0.0,0.0,0.0,100.0,256.0,6.0,10601.4
3.0,1.0,0.0,0.0,0.0,100.0,256.0,6.0,10686.4
3.0,0.0,0.0,0.0,0.0,100.0,4.0,6.0,13594.0
4.0,0.0,0.0,0.0,0.0,100.0,256.0,6.0,19205.4
3.0,0.0,1.0,0.0,0.0,100.0,256.0,6.0,10606.0
3.0,0.0,0.0,0.0,0.0,0.0,256.0,6.0,20833.6
3.0,0.0,0.0,0.0,0.0,90.0,256.0,6.0,10625.4
3.0,0.0,0.0,0.0,0.0,100.0,1024.0,6.0,10624.8
3.0,0.0,0.0,0.0,0.0,0.0,256.0,6.0,20833.6
3.0,0.0,1.0,0.0,0.0,100.0,8.0,6.0,12081.2
3.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,12074.2
3.0,0.0,0.0,0.0,0.0,30.0,8.0,6.0,12137.8
3.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,12074.2
3.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,12074.2
3.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,12074.2
3.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,12074.2
3.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,12074.2
5.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,47903.2
3.0,0.0,0.0,1.0,0.0,100.0,8.0,6.0,12104.2
3.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,12074.2
3.0,0.0,0.0,0.0,0.0,100.0,8.0,6.0,12074.2
1.0,0.0,0.0,0.0,0.0,100.0,256.0,4.0,11730.8
1.0,0.0,0.0,0.0,0.0,10.0,256.0,4.0,12327.2
1.0,0.0,0.0,0.0,0.0,100.0,4.0,4.0,12434.0
1.0,0.0,0.0,0.0,0.0,100.0,256.0,4.0,11730.8
5.0,0.0,0.0,0.0,0.0,100.0,256.0,4.0,9128.2
5.0,0.0,0.0,0.0,0.0,100.0,256.0,8.0,121235.0
5.0,0.0,1.0,0.0,0.0,100.0,256.0,4.0,9122.2
5.0,0.0,1.0,0.0,0.0,100.0,256.0,4.0,9122.2
5.0,0.0,1.0,0.0,0.0,60.0,256.0,4.0,9132.4
4.0,0.0,1.0,0.0,0.0,100.0,256.0,4.0,12784.2
5.0,0.0,1.0,0.0,0.0,100.0,8.0,4.0,9098.4
3.0,0.0,1.0,0.0,0.0,100.0,8.0,4.0,12416.0
5.0,0.0,1.0,0.0,0.0,100.0,16.0,4.0,9193.8
5.0,0.0,1.0,0.0,0.0,100.0,8.0,4.0,9098.4
5.0,0.0,1.0,0.0,0.0,100.0,8.0,4.0,9098.4
5.0,0.0,1.0,0.0,0.0,100.0,1024.0,4.0,9163.2
5.0,0.0,1.0,0.0,0.0,10.0,8.0,4.0,9175.6
2.0,0.0,1.0,0.0,0.0,100.0,8.0,4.0,9072.0
2.0,0.0,1.0,0.0,0.0,100.0,8.0,4.0,9072.0
2.0,0.0,1.0,0.0,0.0,100.0,8.0,4.0,9072.0
2.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,18042.2
2.0,0.0,1.0,0.0,0.0,100.0,8.0,4.0,9072.0
