new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.818
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.818
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.818
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.818
3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18
3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.396
3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.396
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.312
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.312
4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.776
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.452
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.452
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.452
4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.776
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.312
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.312
2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96
4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.864
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.818
1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,123.666
1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.494
1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,127.462
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.818
1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,114.088
1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,113.968
1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,126.51
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,115.876
1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,114.088
1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,102.73
1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,102.82
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,78.442
1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,102.73
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,78.442
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,78.442
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,83.93
1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,102.73
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,41.722
2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,41.986
2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,41.85
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,41.722
4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,21.586
4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,36.978
4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.97
4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,21.586
4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,21.586
4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,22.29
4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,21.586
4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,21.772
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,28.428
