new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1.0,1.0,2.0,0.0,1.0,1.0,4096.0,0.0,32.7582
1.0,1.0,2.0,0.0,1.0,0.0,4096.0,0.0,31.8582
0.0,1.0,2.0,0.0,1.0,0.0,4096.0,0.0,31.6904
0.0,1.0,2.0,2.0,1.0,0.0,4096.0,0.0,31.3372
0.0,1.0,2.0,0.0,1.0,0.0,4096.0,0.0,31.6904
0.0,1.0,2.0,2.0,1.0,0.0,4096.0,0.0,31.3372
1.0,1.0,2.0,2.0,1.0,0.0,4096.0,0.0,31.862
0.0,1.0,2.0,2.0,1.0,0.0,4096.0,0.0,31.3372
0.0,1.0,2.0,0.0,1.0,0.0,4096.0,0.0,31.6904
0.0,1.0,2.0,2.0,0.0,0.0,4096.0,0.0,31.4676
1.0,2.0,1.0,0.0,0.0,1.0,1024.0,9.0,168.5042
1.0,2.0,1.0,0.0,0.0,0.0,1024.0,9.0,166.3772
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,165.9198
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,165.9198
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,165.9198
0.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,167.909
1.0,2.0,2.0,0.0,0.0,0.0,2048.0,9.0,165.0488
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,165.9198
1.0,2.0,2.0,0.0,0.0,0.0,512.0,9.0,165.0278
1.0,2.0,2.0,0.0,1.0,0.0,512.0,9.0,165.5104
1.0,2.0,1.0,0.0,0.0,0.0,512.0,9.0,165.5418
1.0,2.0,2.0,1.0,0.0,0.0,512.0,9.0,164.1642
0.0,2.0,2.0,1.0,0.0,0.0,512.0,9.0,164.7606
1.0,2.0,2.0,2.0,0.0,0.0,512.0,9.0,166.0612
1.0,2.0,2.0,1.0,0.0,1.0,512.0,9.0,165.501
1.0,2.0,2.0,1.0,0.0,0.0,512.0,1.0,165.4328
1.0,2.0,2.0,1.0,0.0,0.0,512.0,9.0,164.1642
1.0,2.0,2.0,1.0,0.0,0.0,512.0,9.0,164.1642
1.0,2.0,2.0,1.0,0.0,0.0,512.0,9.0,164.1642
1.0,2.0,2.0,1.0,0.0,0.0,512.0,9.0,164.1642
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,5.0,166.5024
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,165.9198
1.0,2.0,1.0,0.0,0.0,1.0,2048.0,9.0,168.2838
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,1.0,168.358
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,165.9198
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,165.9198
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,5.0,166.5024
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,9.0,165.9198
1.0,2.0,1.0,0.0,0.0,0.0,2048.0,5.0,166.5024
0.0,0.0,2.0,0.0,1.0,1.0,4096.0,0.0,164.3484
0.0,0.0,2.0,0.0,1.0,1.0,4096.0,0.0,164.3484
0.0,0.0,2.0,0.0,1.0,1.0,4096.0,0.0,164.3484
0.0,0.0,2.0,0.0,0.0,1.0,4096.0,0.0,161.8262
0.0,0.0,2.0,0.0,0.0,1.0,2048.0,0.0,166.7804
0.0,0.0,2.0,0.0,0.0,1.0,4096.0,0.0,161.8262
0.0,0.0,2.0,0.0,0.0,1.0,4096.0,0.0,161.8262
0.0,0.0,2.0,0.0,0.0,0.0,4096.0,0.0,163.7512
0.0,1.0,2.0,0.0,0.0,1.0,4096.0,0.0,32.164
0.0,1.0,2.0,0.0,0.0,1.0,4096.0,0.0,32.164
1.0,1.0,2.0,0.0,0.0,1.0,4096.0,0.0,32.6992
0.0,1.0,2.0,0.0,0.0,1.0,4096.0,0.0,32.164
0.0,1.0,2.0,0.0,0.0,1.0,4096.0,0.0,32.164
0.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.5282
0.0,1.0,1.0,0.0,0.0,0.0,4096.0,0.0,31.9984
0.0,1.0,2.0,1.0,0.0,0.0,4096.0,0.0,32.8414
0.0,1.0,2.0,0.0,0.0,1.0,4096.0,0.0,32.164
0.0,1.0,2.0,0.0,1.0,0.0,4096.0,0.0,31.6904
0.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.5282
0.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.5282
0.0,1.0,2.0,0.0,1.0,0.0,4096.0,0.0,31.6904
0.0,1.0,2.0,1.0,0.0,0.0,4096.0,0.0,32.8414
0.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2232
0.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2232
0.0,1.0,2.0,0.0,1.0,0.0,1024.0,0.0,31.4174
0.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2232
0.0,1.0,1.0,0.0,0.0,0.0,1024.0,0.0,32.268
0.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2232
0.0,1.0,1.0,0.0,0.0,0.0,1024.0,0.0,32.268
0.0,1.0,2.0,2.0,0.0,0.0,1024.0,0.0,31.2602
0.0,0.0,2.0,0.0,0.0,0.0,1024.0,0.0,165.2612
