fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1.0,0.0,0.0,0.0,1.0,256.0,8.0,1024.0,135761.2
0.0,0.0,0.0,0.0,1.0,256.0,8.0,1024.0,46303.0
0.0,0.0,0.0,0.0,1.0,64.0,8.0,1024.0,46184.4
0.0,0.0,1.0,0.0,1.0,64.0,8.0,1024.0,47386.4
1.0,0.0,0.0,0.0,1.0,64.0,8.0,1024.0,134427.4
0.0,0.0,0.0,0.0,0.0,64.0,8.0,1024.0,46349.4
0.0,0.0,0.0,0.0,1.0,64.0,8.0,4096.0,46327.8
0.0,0.0,0.0,0.0,1.0,64.0,8.0,1024.0,46184.4
0.0,0.0,0.0,1.0,1.0,64.0,8.0,1024.0,47331.0
0.0,0.0,1.0,0.0,1.0,64.0,8.0,1024.0,47386.4
0.0,0.0,0.0,0.0,1.0,64.0,8.0,256.0,46194.8
0.0,0.0,1.0,0.0,1.0,64.0,8.0,1024.0,47386.4
0.0,0.0,0.0,0.0,1.0,256.0,8.0,1024.0,46303.0
1.0,0.0,0.0,0.0,1.0,64.0,2.0,1024.0,132218.0
1.0,0.0,0.0,0.0,1.0,64.0,2.0,1024.0,132218.0
1.0,0.0,0.0,0.0,1.0,128.0,2.0,1024.0,135630.0
1.0,0.0,0.0,0.0,1.0,256.0,2.0,1024.0,130366.8
1.0,0.0,0.0,0.0,1.0,256.0,2.0,1024.0,130366.8
1.0,0.0,0.0,0.0,0.0,256.0,2.0,1024.0,134031.2
1.0,0.0,1.0,0.0,1.0,256.0,2.0,1024.0,134831.6
1.0,0.0,0.0,0.0,1.0,256.0,2.0,1024.0,130366.8
1.0,0.0,0.0,0.0,0.0,256.0,2.0,1024.0,134031.2
1.0,0.0,0.0,1.0,1.0,256.0,2.0,1024.0,135362.8
1.0,0.0,0.0,1.0,1.0,256.0,2.0,1024.0,135362.8
1.0,0.0,0.0,0.0,1.0,256.0,2.0,1024.0,130366.8
1.0,0.0,0.0,0.0,1.0,256.0,2.0,1024.0,130366.8
1.0,0.0,0.0,0.0,1.0,256.0,2.0,256.0,133749.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,1024.0,46299.2
0.0,0.0,0.0,0.0,1.0,128.0,32.0,1024.0,46299.2
0.0,1.0,0.0,0.0,1.0,128.0,32.0,1024.0,46405.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,1024.0,46299.2
0.0,0.0,0.0,0.0,1.0,128.0,32.0,1024.0,46299.2
