fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1.0,0.0,1.0,1.0,0.0,128.0,8.0,1024.0,138096.8
1.0,0.0,1.0,1.0,0.0,256.0,8.0,1024.0,140390.4
1.0,0.0,1.0,1.0,0.0,128.0,32.0,1024.0,138660.8
1.0,0.0,1.0,1.0,0.0,128.0,2.0,1024.0,140842.0
1.0,0.0,0.0,1.0,0.0,128.0,8.0,1024.0,136143.6
1.0,0.0,0.0,1.0,0.0,128.0,8.0,1024.0,136143.6
1.0,0.0,0.0,1.0,0.0,128.0,8.0,1024.0,136143.6
1.0,0.0,0.0,1.0,0.0,128.0,8.0,1024.0,136143.6
1.0,0.0,0.0,1.0,0.0,128.0,8.0,1024.0,136143.6
1.0,0.0,0.0,1.0,0.0,128.0,8.0,256.0,132011.0
1.0,0.0,0.0,1.0,0.0,128.0,8.0,256.0,132011.0
1.0,0.0,0.0,1.0,0.0,128.0,8.0,256.0,132011.0
1.0,0.0,0.0,1.0,0.0,128.0,8.0,4096.0,131102.8
1.0,1.0,0.0,1.0,0.0,128.0,8.0,4096.0,132048.8
1.0,0.0,1.0,1.0,0.0,128.0,8.0,4096.0,136843.8
1.0,0.0,0.0,1.0,0.0,128.0,8.0,4096.0,131102.8
1.0,0.0,0.0,1.0,1.0,128.0,8.0,4096.0,133106.0
1.0,0.0,0.0,1.0,0.0,128.0,8.0,4096.0,131102.8
1.0,0.0,0.0,1.0,0.0,128.0,2.0,4096.0,134138.8
1.0,0.0,1.0,1.0,0.0,128.0,8.0,4096.0,136843.8
1.0,0.0,0.0,1.0,0.0,128.0,8.0,4096.0,131102.8
1.0,1.0,0.0,1.0,0.0,128.0,8.0,4096.0,132048.8
1.0,0.0,0.0,1.0,0.0,128.0,8.0,1024.0,136143.6
1.0,1.0,0.0,1.0,1.0,128.0,2.0,4096.0,128536.4
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
1.0,1.0,0.0,1.0,0.0,256.0,2.0,4096.0,129499.4
1.0,1.0,0.0,1.0,1.0,256.0,2.0,1024.0,130103.4
1.0,1.0,0.0,1.0,1.0,256.0,8.0,4096.0,131693.0
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
1.0,1.0,0.0,1.0,1.0,128.0,2.0,4096.0,128536.4
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,1.0,1.0,1.0,1.0,64.0,2.0,4096.0,46733.4
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
0.0,0.0,0.0,1.0,1.0,64.0,2.0,4096.0,46482.0
1.0,0.0,0.0,1.0,1.0,64.0,2.0,4096.0,133870.0
1.0,0.0,0.0,1.0,1.0,64.0,2.0,4096.0,133870.0
0.0,0.0,1.0,1.0,1.0,64.0,2.0,4096.0,46572.8
1.0,0.0,0.0,1.0,1.0,64.0,2.0,4096.0,133870.0
0.0,0.0,0.0,1.0,1.0,128.0,2.0,4096.0,46338.8
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,46212.2
0.0,0.0,0.0,1.0,1.0,128.0,2.0,4096.0,46338.8
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,1.0,128.0,8.0,4096.0,46212.2
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
1.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,132203.6
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,1.0,128.0,2.0,4096.0,46108.2
0.0,0.0,0.0,0.0,0.0,128.0,2.0,4096.0,46501.2
0.0,0.0,0.0,0.0,1.0,128.0,32.0,4096.0,46304.6
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,46260.2
0.0,0.0,0.0,1.0,1.0,128.0,32.0,256.0,46408.2
1.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,133749.4
0.0,1.0,0.0,0.0,1.0,128.0,32.0,256.0,46355.2
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,1024.0,46299.2
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,128.0,32.0,256.0,46035.0
0.0,0.0,0.0,0.0,1.0,64.0,32.0,256.0,46295.4
1.0,0.0,0.0,0.0,1.0,128.0,32.0,4096.0,132338.6
1.0,0.0,0.0,0.0,1.0,256.0,32.0,4096.0,129652.6
1.0,0.0,0.0,0.0,1.0,256.0,2.0,4096.0,132963.8
1.0,0.0,0.0,0.0,1.0,256.0,32.0,4096.0,129652.6
1.0,1.0,0.0,0.0,1.0,256.0,32.0,4096.0,134608.6
0.0,0.0,0.0,0.0,1.0,256.0,32.0,4096.0,46070.8
0.0,0.0,0.0,0.0,1.0,128.0,32.0,4096.0,46304.6
0.0,0.0,0.0,0.0,1.0,64.0,32.0,4096.0,46073.6
0.0,0.0,0.0,0.0,1.0,256.0,32.0,4096.0,46070.8
0.0,0.0,0.0,0.0,0.0,256.0,32.0,4096.0,46042.4
0.0,0.0,1.0,0.0,0.0,256.0,32.0,4096.0,46148.2
0.0,0.0,0.0,0.0,0.0,256.0,32.0,4096.0,46042.4
0.0,0.0,0.0,0.0,0.0,256.0,32.0,4096.0,46042.4
0.0,0.0,0.0,0.0,0.0,256.0,32.0,4096.0,46042.4
0.0,0.0,0.0,0.0,0.0,256.0,32.0,4096.0,46042.4
0.0,0.0,0.0,1.0,0.0,256.0,32.0,4096.0,46898.4
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,0.0,256.0,2.0,4096.0,46096.4
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,46178.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,1.0,0.0,256.0,32.0,4096.0,46756.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,1.0,0.0,0.0,256.0,32.0,4096.0,46191.2
0.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,46260.2
0.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,46260.2
