new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0.0,2.0,2.0,0.0,0.0,0.0,512.0,1.0,164.9276
0.0,2.0,2.0,0.0,0.0,0.0,512.0,5.0,162.6548
0.0,2.0,2.0,0.0,0.0,0.0,512.0,1.0,164.9276
0.0,2.0,2.0,0.0,0.0,0.0,512.0,5.0,162.6548
0.0,2.0,2.0,0.0,0.0,1.0,512.0,5.0,164.7842
0.0,2.0,2.0,0.0,0.0,1.0,512.0,5.0,164.7842
0.0,2.0,2.0,0.0,0.0,0.0,512.0,5.0,162.6548
0.0,2.0,1.0,0.0,0.0,0.0,512.0,5.0,166.6212
0.0,2.0,2.0,0.0,0.0,0.0,512.0,1.0,164.9276
0.0,2.0,2.0,0.0,0.0,0.0,512.0,5.0,162.6548
1.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.2796
1.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.2796
1.0,1.0,2.0,0.0,1.0,1.0,512.0,0.0,32.436
1.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.2796
1.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.2796
0.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.1982
0.0,1.0,2.0,2.0,0.0,1.0,512.0,0.0,31.6628
0.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.1982
0.0,1.0,2.0,0.0,0.0,1.0,2048.0,0.0,32.1222
0.0,1.0,2.0,0.0,0.0,0.0,512.0,0.0,31.3186
0.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.1982
0.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.1982
0.0,1.0,2.0,0.0,0.0,1.0,2048.0,0.0,32.1222
0.0,1.0,2.0,0.0,0.0,1.0,512.0,0.0,31.1982
0.0,1.0,2.0,0.0,1.0,1.0,512.0,0.0,31.4334
0.0,2.0,2.0,0.0,0.0,0.0,4096.0,5.0,164.7146
0.0,2.0,2.0,0.0,0.0,0.0,4096.0,5.0,164.7146
0.0,2.0,2.0,0.0,0.0,0.0,4096.0,9.0,165.3784
0.0,2.0,2.0,0.0,0.0,0.0,4096.0,5.0,164.7146
0.0,2.0,1.0,0.0,0.0,0.0,4096.0,5.0,167.179
0.0,2.0,2.0,0.0,0.0,1.0,4096.0,5.0,165.3656
0.0,2.0,1.0,0.0,0.0,0.0,4096.0,5.0,167.179
0.0,2.0,1.0,0.0,0.0,0.0,4096.0,5.0,167.179
