new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3.0,0.0,1.0,0.0,0.0,70.0,128.0,10.0,48339.8
3.0,0.0,1.0,0.0,0.0,70.0,128.0,10.0,48339.8
3.0,0.0,1.0,1.0,0.0,70.0,128.0,10.0,48348.4
3.0,0.0,1.0,0.0,0.0,70.0,128.0,10.0,48339.8
3.0,0.0,1.0,0.0,0.0,70.0,128.0,10.0,48339.8
3.0,0.0,1.0,0.0,0.0,70.0,128.0,8.0,38054.0
2.0,0.0,1.0,0.0,0.0,70.0,128.0,8.0,100424.4
5.0,0.0,1.0,0.0,0.0,70.0,128.0,8.0,121548.8
3.0,0.0,1.0,0.0,0.0,70.0,64.0,8.0,38121.2
3.0,0.0,1.0,0.0,0.0,70.0,32.0,8.0,38019.4
3.0,0.0,1.0,0.0,0.0,70.0,32.0,8.0,38019.4
3.0,0.0,1.0,0.0,0.0,70.0,4096.0,8.0,38099.4
3.0,0.0,1.0,0.0,0.0,70.0,32.0,4.0,12250.4
3.0,0.0,1.0,0.0,0.0,50.0,32.0,4.0,12121.4
3.0,0.0,1.0,1.0,0.0,50.0,32.0,4.0,12232.4
3.0,0.0,1.0,0.0,0.0,100.0,32.0,4.0,12147.2
3.0,0.0,0.0,0.0,0.0,50.0,32.0,4.0,12257.6
3.0,0.0,1.0,0.0,0.0,0.0,32.0,4.0,15960.0
3.0,1.0,1.0,0.0,0.0,50.0,32.0,4.0,12191.8
3.0,0.0,1.0,0.0,0.0,50.0,32.0,4.0,12121.4
3.0,0.0,1.0,0.0,0.0,50.0,1024.0,4.0,12139.0
3.0,0.0,1.0,0.0,0.0,50.0,32.0,4.0,12121.4
3.0,0.0,1.0,0.0,0.0,50.0,4.0,4.0,12775.2
3.0,0.0,1.0,0.0,0.0,50.0,32.0,10.0,48468.2
3.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,20757.6
3.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,20757.6
3.0,0.0,0.0,0.0,1.0,0.0,32.0,6.0,20686.8
3.0,0.0,0.0,0.0,1.0,0.0,32.0,6.0,20686.8
3.0,0.0,0.0,1.0,1.0,0.0,32.0,6.0,20741.4
3.0,0.0,0.0,0.0,1.0,0.0,512.0,6.0,20992.8
3.0,0.0,0.0,0.0,1.0,0.0,32.0,6.0,20686.8
3.0,0.0,0.0,1.0,1.0,0.0,32.0,6.0,20741.4
3.0,1.0,0.0,0.0,1.0,0.0,32.0,6.0,20767.4
3.0,0.0,0.0,0.0,1.0,0.0,32.0,6.0,20686.8
3.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,20925.4
3.0,0.0,0.0,0.0,1.0,80.0,32.0,6.0,10842.4
3.0,0.0,0.0,0.0,1.0,70.0,32.0,6.0,10942.6
3.0,0.0,0.0,0.0,1.0,80.0,32.0,8.0,37905.0
3.0,0.0,0.0,0.0,0.0,80.0,32.0,6.0,10813.8
3.0,0.0,0.0,0.0,1.0,80.0,32.0,6.0,10842.4
3.0,0.0,0.0,0.0,0.0,80.0,32.0,6.0,10813.8
5.0,0.0,0.0,0.0,0.0,80.0,32.0,6.0,47568.6
3.0,0.0,0.0,0.0,0.0,80.0,32.0,6.0,10813.8
3.0,0.0,0.0,0.0,0.0,80.0,32.0,0.0,12145.4
3.0,0.0,0.0,0.0,0.0,80.0,32.0,10.0,48302.4
3.0,0.0,0.0,0.0,0.0,100.0,32.0,6.0,10897.8
3.0,1.0,0.0,0.0,0.0,80.0,32.0,6.0,10931.0
3.0,1.0,0.0,0.0,0.0,80.0,32.0,6.0,10931.0
3.0,0.0,0.0,0.0,0.0,80.0,32.0,0.0,12145.4
5.0,1.0,1.0,0.0,0.0,50.0,32.0,4.0,9156.4
3.0,1.0,1.0,0.0,0.0,50.0,32.0,4.0,12191.8
5.0,1.0,1.0,0.0,0.0,50.0,32.0,4.0,9156.4
5.0,1.0,1.0,0.0,0.0,50.0,32.0,4.0,9156.4
2.0,1.0,1.0,0.0,0.0,50.0,32.0,4.0,4643.0
