new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,165.8586
0.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,165.8586
0.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,165.8586
0.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,165.8586
0.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,165.8586
1.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,163.4202
1.0,0.0,2.0,2.0,1.0,0.0,2048.0,0.0,165.18
1.0,0.0,2.0,2.0,0.0,1.0,2048.0,0.0,165.9724
1.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,163.4202
0.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,165.8586
1.0,0.0,2.0,1.0,0.0,0.0,2048.0,0.0,166.1558
1.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,163.4202
0.0,0.0,2.0,2.0,0.0,0.0,2048.0,0.0,165.8586
1.0,0.0,2.0,0.0,0.0,0.0,4096.0,0.0,164.1756
1.0,0.0,2.0,0.0,0.0,0.0,2048.0,0.0,166.4034
1.0,0.0,2.0,0.0,0.0,0.0,4096.0,0.0,164.1756
1.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.1622
1.0,1.0,2.0,0.0,0.0,0.0,1024.0,0.0,31.2326
1.0,1.0,1.0,0.0,0.0,0.0,4096.0,0.0,32.509
1.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.1622
1.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.1622
1.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.1622
1.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.1622
1.0,0.0,2.0,0.0,0.0,0.0,4096.0,0.0,164.1756
1.0,1.0,2.0,0.0,0.0,0.0,4096.0,0.0,31.1622
1.0,1.0,2.0,2.0,0.0,0.0,2048.0,0.0,31.4314
1.0,1.0,2.0,0.0,0.0,0.0,2048.0,0.0,31.8866
1.0,1.0,2.0,1.0,0.0,0.0,2048.0,0.0,32.2072
1.0,1.0,2.0,1.0,0.0,0.0,2048.0,0.0,32.2072
1.0,1.0,2.0,2.0,0.0,0.0,2048.0,0.0,31.4314
1.0,1.0,2.0,2.0,0.0,0.0,2048.0,0.0,31.4314
1.0,1.0,2.0,2.0,0.0,0.0,1024.0,0.0,31.7042
1.0,1.0,2.0,2.0,1.0,0.0,2048.0,0.0,32.0026
1.0,1.0,2.0,2.0,0.0,0.0,2048.0,0.0,31.4314
1.0,1.0,2.0,0.0,1.0,0.0,2048.0,0.0,31.7862
1.0,1.0,2.0,0.0,1.0,0.0,2048.0,0.0,31.7862
1.0,1.0,2.0,0.0,1.0,0.0,512.0,0.0,31.376
1.0,1.0,2.0,0.0,1.0,1.0,512.0,0.0,32.436
1.0,1.0,2.0,0.0,1.0,0.0,512.0,0.0,31.376
1.0,1.0,2.0,0.0,0.0,0.0,512.0,0.0,31.6822
1.0,1.0,2.0,0.0,0.0,0.0,512.0,0.0,31.6822
1.0,0.0,2.0,0.0,1.0,0.0,512.0,0.0,166.2254
1.0,1.0,2.0,0.0,1.0,0.0,512.0,0.0,31.376
1.0,1.0,2.0,0.0,1.0,0.0,512.0,0.0,31.376
