topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4.0,1.0,2.0,10.0,1.0,0.0,1000.0,10.0,512.0,100.0,2.0,29.0,0.475380033581
4.0,1.0,2.0,10.0,1.0,0.0,1000.0,10.0,512.0,100.0,2.0,29.0,0.475380033581
4.0,1.0,2.0,10.0,1.0,0.0,1000.0,10.0,512.0,100.0,2.0,29.0,0.475380033581
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,2.0,29.0,0.554860603288
4.0,1.0,2.0,10.0,1.0,0.0,1000.0,10.0,512.0,100.0,2.0,29.0,0.475380033581
4.0,1.0,2.0,10.0,1.0,0.0,1000.0,10.0,512.0,100.0,2.0,29.0,0.475380033581
4.0,1.0,2.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,2.0,29.0,0.554860603288
4.0,1.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,2.0,29.0,0.0149072027649
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,2.0,29.0,0.0146743415543
4.0,10.0,4.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,2.0,29.0,0.0148486470219
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.145768394333
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,2.0,29.0,0.0146743415543
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.0146280416645
4.0,10.0,2.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.082400186289
2.0,10.0,2.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.13554565101
4.0,10.0,2.0,10.0,10.0,1.0,1000.0,1000.0,1024.0,10000.0,5.0,29.0,0.199316940449
4.0,10.0,2.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.082400186289
4.0,10.0,2.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.082400186289
4.0,10.0,4.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.0787465802765
4.0,10.0,4.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.0787465802765
4.0,10.0,4.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.0787465802765
4.0,10.0,4.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.0787465802765
4.0,1.0,4.0,10.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.0819317403448
4.0,10.0,4.0,1000000.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,2.72352293138e-06
4.0,10.0,4.0,1000000.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.000446657760747
4.0,1.0,4.0,1000000.0,10.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,8.17056879415e-06
4.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000867442053645
