new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.416
4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.648
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.546
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.416
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.192
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.192
4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,23.93
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,23.082
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.192
4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23.89
4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.018
4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,46.628
4.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.358
4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.72
4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.018
4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,23.082
4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.018
4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.018
4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.72
4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,79.142
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,21.942
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.24
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,21.942
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,21.758
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.906
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,21.942
4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21.714
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,79.3
