topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,0.0,0.00134133504371
2.0,1.0,2.0,10.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.823841175037
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,0.0,0.00134133504371
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,10.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.823841175037
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00136312322716
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00136312322716
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00136312322716
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00136312322716
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00136312322716
2.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00124328821818
2.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00124328821818
2.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00124328821818
2.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00124328821818
2.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00124328821818
2.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00124328821818
2.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00124328821818
2.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00124328821818
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.00136857027302
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.00136857027302
2.0,1.0,2.0,10.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.0150392936271
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.00136857027302
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.00136857027302
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.00136857027302
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.00136857027302
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,0.0,0.00145027596096
2.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.00136857027302
2.0,10.0,4.0,10.0,1.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.307363180421
2.0,10.0,4.0,10.0,1.0,0.0,1000.0,10.0,1024.0,100.0,2.0,29.0,0.873877738332
2.0,10.0,4.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.320329873097
2.0,10.0,4.0,10.0,1.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.307363180421
2.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.297267080915
2.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,29.0,0.857938320376
2.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.297267080915
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.213277718995
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.213277718995
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,2.0,29.0,0.721348198321
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.22377145285
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.213277718995
4.0,10.0,4.0,10.0,10.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.181373009615
4.0,10.0,4.0,10.0,10.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.181373009615
4.0,10.0,4.0,10.0,10.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.181373009615
4.0,10.0,4.0,10.0,10.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.181373009615
4.0,10.0,4.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.159230768183
4.0,10.0,4.0,10.0,10.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.181373009615
2.0,10.0,4.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.320329873097
4.0,10.0,4.0,10.0,10.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.159230768183
4.0,10.0,4.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0787057274325
4.0,10.0,4.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0787057274325
4.0,10.0,4.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.014527271316
4.0,10.0,4.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.014527271316
4.0,10.0,4.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.014527271316
4.0,10.0,4.0,10.0,1.0,0.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.014527271316
4.0,10.0,4.0,10.0,1.0,0.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.219074737555
4.0,10.0,4.0,10.0,10.0,0.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0787057274325
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0144564597198
4.0,10.0,4.0,10.0,10.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0782903901855
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0144373950593
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
4.0,10.0,4.0,10.0,1.0,1.0,1000.0,10.0,1024.0,100.0,5.0,0.0,0.22377145285
4.0,10.0,4.0,10.0,1.0,1.0,1.0,10.0,1024.0,100.0,5.0,0.0,0.0140288666195
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,10.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.823841175037
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000664539595257
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,29.0,0.000320013944437
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,0.0,0.00134133504371
2.0,1.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,0.0,0.00134133504371
4.0,10.0,2.0,10.0,10.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.141687195221
4.0,10.0,4.0,10.0,10.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.142999933274
4.0,10.0,2.0,10.0,10.0,0.0,1.0,1000.0,1024.0,10000.0,2.0,29.0,0.141687195221
