new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3.0,0.0,1.0,0.0,0.0,40.0,32.0,8.0,38269.8
3.0,0.0,1.0,0.0,0.0,40.0,4096.0,8.0,38095.4
3.0,0.0,1.0,0.0,0.0,40.0,4096.0,8.0,38095.4
3.0,0.0,1.0,0.0,1.0,40.0,4096.0,8.0,38085.6
3.0,0.0,0.0,0.0,1.0,40.0,4096.0,8.0,38228.4
3.0,0.0,1.0,0.0,1.0,60.0,4096.0,8.0,37950.8
3.0,0.0,0.0,0.0,1.0,60.0,4096.0,8.0,37935.0
3.0,0.0,0.0,0.0,0.0,60.0,4096.0,8.0,37940.4
3.0,0.0,0.0,0.0,1.0,60.0,4096.0,2.0,12299.4
3.0,0.0,0.0,0.0,1.0,60.0,4.0,2.0,12841.0
3.0,0.0,0.0,1.0,1.0,60.0,4096.0,2.0,12166.8
3.0,0.0,0.0,1.0,1.0,60.0,8.0,2.0,12521.6
3.0,0.0,0.0,1.0,1.0,20.0,4096.0,2.0,12139.8
3.0,1.0,0.0,1.0,1.0,20.0,4096.0,2.0,12127.6
3.0,1.0,0.0,1.0,1.0,20.0,4096.0,2.0,12127.6
3.0,1.0,0.0,1.0,0.0,20.0,4096.0,2.0,12146.6
3.0,1.0,0.0,1.0,1.0,20.0,4096.0,2.0,12127.6
3.0,1.0,0.0,1.0,1.0,70.0,4096.0,2.0,12260.4
3.0,1.0,0.0,1.0,1.0,90.0,4096.0,2.0,12098.2
3.0,1.0,0.0,1.0,1.0,90.0,4096.0,2.0,12098.2
3.0,1.0,0.0,1.0,0.0,90.0,4096.0,2.0,11995.8
3.0,1.0,0.0,1.0,0.0,90.0,4096.0,2.0,11995.8
3.0,1.0,0.0,1.0,0.0,90.0,4096.0,2.0,11995.8
3.0,1.0,1.0,1.0,0.0,90.0,4096.0,2.0,12042.0
3.0,1.0,0.0,1.0,0.0,90.0,4096.0,2.0,11995.8
3.0,1.0,1.0,1.0,0.0,90.0,4096.0,2.0,12042.0
3.0,1.0,0.0,1.0,0.0,90.0,4096.0,2.0,11995.8
3.0,1.0,0.0,1.0,0.0,90.0,4096.0,2.0,11995.8
2.0,1.0,0.0,1.0,0.0,90.0,4096.0,2.0,17675.8
2.0,1.0,0.0,1.0,0.0,90.0,4096.0,2.0,17675.8
3.0,1.0,0.0,1.0,0.0,60.0,4096.0,2.0,12062.8
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,6.0,49650.6
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,4.0,43566.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
4.0,0.0,0.0,1.0,0.0,90.0,4096.0,2.0,35680.2
1.0,1.0,1.0,0.0,0.0,90.0,4096.0,2.0,17802.0
1.0,1.0,1.0,0.0,0.0,90.0,4096.0,0.0,17776.6
1.0,1.0,1.0,0.0,0.0,60.0,4096.0,0.0,17726.0
1.0,1.0,1.0,0.0,0.0,60.0,4096.0,0.0,17726.0
1.0,1.0,1.0,1.0,0.0,60.0,4096.0,0.0,17650.0
1.0,1.0,1.0,1.0,0.0,60.0,4096.0,0.0,17650.0
1.0,1.0,1.0,1.0,0.0,60.0,16.0,0.0,17803.4
1.0,1.0,1.0,1.0,1.0,60.0,4096.0,0.0,17693.8
2.0,1.0,1.0,1.0,0.0,60.0,4096.0,0.0,17677.8
1.0,1.0,1.0,1.0,0.0,60.0,512.0,0.0,17725.8
1.0,1.0,1.0,1.0,0.0,60.0,4096.0,0.0,17650.0
1.0,1.0,0.0,1.0,0.0,60.0,4096.0,0.0,17745.4
1.0,1.0,1.0,1.0,0.0,10.0,4096.0,0.0,17661.0
1.0,1.0,1.0,1.0,0.0,60.0,4096.0,0.0,17650.0
1.0,1.0,1.0,1.0,0.0,60.0,4096.0,10.0,102623.6
3.0,0.0,0.0,1.0,0.0,70.0,4096.0,2.0,12244.8
3.0,0.0,0.0,1.0,0.0,70.0,4096.0,0.0,12121.0
3.0,0.0,0.0,1.0,0.0,70.0,4096.0,0.0,12121.0
3.0,0.0,0.0,1.0,0.0,70.0,4096.0,0.0,12121.0
3.0,0.0,0.0,1.0,0.0,70.0,4096.0,0.0,12121.0
3.0,0.0,0.0,1.0,0.0,0.0,4096.0,0.0,16209.4
3.0,0.0,0.0,1.0,0.0,70.0,4096.0,0.0,12121.0
3.0,0.0,1.0,1.0,0.0,70.0,4096.0,0.0,12185.6
3.0,0.0,0.0,1.0,0.0,70.0,4096.0,0.0,12121.0
3.0,1.0,0.0,1.0,0.0,70.0,4096.0,0.0,12182.4
3.0,0.0,0.0,1.0,0.0,70.0,4096.0,0.0,12121.0
3.0,0.0,0.0,0.0,0.0,70.0,4096.0,0.0,12202.0
3.0,1.0,0.0,1.0,1.0,90.0,4096.0,10.0,48096.0
3.0,0.0,0.0,1.0,1.0,90.0,4096.0,10.0,48379.8
3.0,1.0,0.0,1.0,1.0,90.0,4096.0,10.0,48096.0
3.0,1.0,0.0,1.0,1.0,90.0,4096.0,10.0,48096.0
3.0,1.0,0.0,0.0,1.0,90.0,4096.0,10.0,48170.8
2.0,1.0,0.0,1.0,1.0,90.0,4096.0,10.0,102883.6
3.0,1.0,0.0,1.0,1.0,90.0,4096.0,2.0,12098.2
3.0,1.0,0.0,1.0,1.0,90.0,4096.0,4.0,12196.0
