topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2.0,1.0,4.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.172291422401
2.0,1.0,4.0,10.0,1.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.373795351763
2.0,1.0,4.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.172291422401
4.0,1.0,4.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.0546256994347
4.0,1.0,4.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.0546256994347
4.0,1.0,4.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.0546256994347
4.0,1.0,4.0,10.0,10.0,1.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.182719791705
4.0,1.0,4.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.0546256994347
4.0,1.0,4.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.0546256994347
4.0,1.0,4.0,10.0,10.0,0.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.0546256994347
4.0,1.0,4.0,10.0,10.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0810152748784
4.0,1.0,4.0,10.0,10.0,1.0,1000.0,10.0,512.0,100.0,5.0,0.0,0.182719791705
2.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.00105536513591
2.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.00105536513591
2.0,10.0,4.0,1000000.0,1.0,1.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.00104991809005
2.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.00102268286073
2.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.00102268286073
2.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.00102268286073
2.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,0.0,0.00102268286073
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,1.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,0.000166134898814
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,1.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,0.000166134898814
4.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,0.000175667229074
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,1.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,0.000166134898814
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,0.0,0.000324099228834
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,4.0,1000000.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,5.0,0.0,5.99175044904e-05
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,5.0,0.0,0.00119290304395
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,5.0,0.0,0.00119290304395
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,5.0,0.0,0.00119290304395
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,5.0,0.0,0.00119290304395
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,5.0,0.0,0.00119290304395
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,2.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000379931448928
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,2.0,1000000.0,1.0,1.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000379931448928
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,2.0,1000000.0,1.0,0.0,1000.0,1000.0,512.0,10000.0,2.0,0.0,0.000359505026942
2.0,10.0,4.0,10.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,0.0,0.919360571286
2.0,10.0,4.0,10.0,1.0,0.0,1000.0,1000.0,1024.0,10000.0,2.0,0.0,0.919360571286
2.0,10.0,4.0,10.0,1.0,1.0,1000.0,1000.0,1024.0,10000.0,2.0,0.0,0.875202732238
