new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,32.376
3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,32.376
3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,32.246
3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.222
2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,47.652
3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.222
3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,32.222
3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.402
3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.402
3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.402
3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.402
3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.402
3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,29.966
3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,29.966
3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,32.288
3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,29.488
3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.414
3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.414
3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,29.488
3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.414
1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,79.856
3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.414
3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.414
3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,30.434
3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,31.288
3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,31.37
