new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3.0,1.0,0.0,0.0,0.0,60.0,256.0,0.0,12131.6
3.0,1.0,0.0,0.0,0.0,60.0,256.0,0.0,12131.6
3.0,1.0,0.0,0.0,0.0,60.0,4096.0,0.0,12189.8
3.0,1.0,0.0,0.0,0.0,60.0,256.0,2.0,12162.8
3.0,1.0,0.0,0.0,1.0,60.0,256.0,0.0,12079.6
3.0,0.0,0.0,0.0,1.0,60.0,256.0,0.0,12016.6
4.0,0.0,0.0,0.0,1.0,60.0,256.0,0.0,8948.0
4.0,0.0,0.0,0.0,1.0,60.0,2048.0,0.0,8947.6
4.0,0.0,0.0,1.0,1.0,60.0,2048.0,0.0,35481.4
4.0,0.0,0.0,0.0,1.0,70.0,2048.0,0.0,8912.0
4.0,0.0,0.0,0.0,1.0,70.0,2048.0,0.0,8912.0
2.0,0.0,0.0,0.0,1.0,70.0,2048.0,0.0,4775.8
2.0,0.0,1.0,0.0,1.0,70.0,2048.0,0.0,4754.4
2.0,0.0,1.0,0.0,1.0,70.0,2048.0,0.0,4754.4
2.0,0.0,1.0,0.0,1.0,70.0,2048.0,4.0,4359.4
2.0,0.0,1.0,0.0,1.0,60.0,2048.0,4.0,4424.6
2.0,0.0,1.0,0.0,1.0,70.0,2048.0,4.0,4359.4
2.0,0.0,1.0,0.0,1.0,70.0,2048.0,4.0,4359.4
2.0,1.0,1.0,0.0,1.0,70.0,2048.0,4.0,4371.6
2.0,0.0,1.0,0.0,1.0,70.0,2048.0,4.0,4359.4
2.0,0.0,1.0,0.0,1.0,70.0,2048.0,4.0,4359.4
2.0,0.0,1.0,0.0,1.0,70.0,2048.0,6.0,84921.2
2.0,0.0,1.0,1.0,1.0,70.0,2048.0,4.0,11892.0
2.0,0.0,1.0,0.0,0.0,70.0,2048.0,4.0,4355.4
3.0,0.0,1.0,0.0,0.0,70.0,2048.0,4.0,12145.8
