new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,141.05
1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,141.05
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,94.132
1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,193.722
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,87.264
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,87.264
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,89.394
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,87.264
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,94.132
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,86.752
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,86.752
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,86.752
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,45.96
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,45.96
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,45.96
2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,45.894
2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,45.894
2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,45.894
2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,45.858
2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,45.858
2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,47.084
2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,45.94
2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,45.858
2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,45.858
2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,43.338
2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,43.338
2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,43.338
2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,46.434
2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,43.45
2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,43.45
2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,43.338
2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,43.338
2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,43.338
