new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,47.058
4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,47.058
4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,47.058
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.49
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.49
4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,47.058
4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,23.824
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.49
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,23.582
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,88.258
4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.824
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.49
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.49
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.142
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.49
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.142
3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.586
4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,23.49
3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.586
4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.2
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.142
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.142
4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.142
4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31.868
3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.49
1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,125.826
3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.214
3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.214
3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.49
3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.214
3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.214
3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.214
3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.214
3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.214
3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.408
3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.214
3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.408
2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,99.548
2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,99.548
