topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2.0,1.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0148486470219
2.0,1.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0148486470219
2.0,1.0,4.0,10.0,1.0,1.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.015044740673
2.0,1.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0148486470219
2.0,1.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0148486470219
2.0,1.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.0149289909484
2.0,10.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0147478766734
2.0,10.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.0150283995354
2.0,10.0,4.0,10.0,1.0,1.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0151400639756
2.0,10.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0147478766734
2.0,10.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0147478766734
4.0,10.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0143679452245
4.0,10.0,4.0,10.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.0143679452245
4.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000881059668302
4.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000881059668302
4.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000881059668302
4.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000881059668302
4.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000881059668302
4.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000881059668302
4.0,10.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000881059668302
4.0,10.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000870165576577
4.0,10.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000870165576577
4.0,10.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000870165576577
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000742159998802
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,2.0,29.0,0.00325597166447
4.0,1.0,4.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000867442053645
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000742159998802
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000742159998802
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,512.0,10000.0,5.0,29.0,0.000742159998802
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000616877943958
4.0,1.0,2.0,1000000.0,1.0,0.0,1.0,1000.0,1024.0,10000.0,5.0,29.0,0.000616877943958
