fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0.0,1.0,0.0,0.0,1.0,128.0,32.0,4096.0,46213.6
0.0,1.0,0.0,0.0,0.0,128.0,32.0,4096.0,46197.8
0.0,1.0,0.0,0.0,0.0,128.0,32.0,4096.0,46197.8
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,1.0,256.0,32.0,4096.0,46104.2
1.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,132785.6
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,0.0,128.0,32.0,4096.0,46197.8
0.0,0.0,0.0,0.0,0.0,256.0,32.0,4096.0,46042.4
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
1.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,132785.6
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,4096.0,46039.0
1.0,1.0,1.0,0.0,0.0,256.0,32.0,4096.0,131082.0
1.0,1.0,1.0,0.0,1.0,256.0,32.0,4096.0,128597.0
1.0,1.0,1.0,0.0,1.0,256.0,32.0,4096.0,128597.0
1.0,1.0,1.0,0.0,1.0,256.0,32.0,4096.0,128597.0
1.0,1.0,1.0,0.0,1.0,256.0,32.0,1024.0,129640.2
1.0,1.0,1.0,0.0,1.0,256.0,32.0,4096.0,128597.0
1.0,1.0,1.0,0.0,1.0,256.0,32.0,4096.0,128597.0
1.0,1.0,1.0,1.0,1.0,256.0,32.0,4096.0,132021.2
1.0,1.0,1.0,0.0,1.0,64.0,32.0,4096.0,128550.0
1.0,1.0,1.0,0.0,1.0,64.0,32.0,4096.0,128550.0
