new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3.0,1.0,1.0,1.0,1.0,80.0,1.0,8.0,42767.0
3.0,0.0,1.0,1.0,1.0,80.0,1.0,8.0,43069.8
3.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,44407.4
3.0,1.0,1.0,1.0,1.0,80.0,32.0,8.0,37794.0
2.0,1.0,1.0,1.0,1.0,80.0,32.0,8.0,103507.2
3.0,1.0,1.0,1.0,1.0,80.0,32.0,10.0,48383.8
3.0,1.0,1.0,1.0,1.0,80.0,32.0,8.0,37794.0
3.0,0.0,1.0,1.0,1.0,80.0,32.0,8.0,37914.0
3.0,1.0,1.0,1.0,1.0,80.0,32.0,8.0,37794.0
2.0,1.0,1.0,1.0,1.0,80.0,32.0,8.0,103507.2
1.0,1.0,1.0,1.0,1.0,80.0,32.0,8.0,103563.2
3.0,1.0,1.0,1.0,1.0,80.0,32.0,4.0,12141.2
3.0,1.0,1.0,1.0,0.0,80.0,32.0,4.0,12219.0
3.0,1.0,1.0,0.0,1.0,80.0,32.0,4.0,12206.4
3.0,1.0,1.0,1.0,1.0,100.0,32.0,4.0,12173.0
1.0,1.0,1.0,1.0,1.0,80.0,32.0,4.0,11803.6
1.0,1.0,1.0,1.0,1.0,30.0,32.0,4.0,11910.2
1.0,1.0,1.0,0.0,1.0,80.0,32.0,4.0,11948.8
1.0,1.0,1.0,1.0,1.0,80.0,32.0,4.0,11803.6
1.0,1.0,1.0,1.0,1.0,20.0,32.0,4.0,11974.8
1.0,1.0,1.0,1.0,1.0,80.0,32.0,10.0,103442.4
1.0,1.0,1.0,0.0,1.0,80.0,32.0,4.0,11948.8
1.0,1.0,1.0,1.0,1.0,80.0,32.0,4.0,11803.6
1.0,1.0,1.0,1.0,0.0,80.0,32.0,4.0,11831.6
1.0,1.0,1.0,0.0,1.0,80.0,32.0,4.0,11948.8
3.0,1.0,1.0,1.0,1.0,80.0,32.0,4.0,12141.2
1.0,0.0,1.0,1.0,0.0,0.0,512.0,8.0,132073.0
1.0,0.0,1.0,1.0,0.0,0.0,512.0,8.0,132073.0
1.0,0.0,1.0,0.0,0.0,0.0,512.0,8.0,85233.2
1.0,0.0,1.0,0.0,0.0,0.0,512.0,8.0,85233.2
1.0,0.0,1.0,1.0,0.0,0.0,512.0,8.0,132073.0
1.0,1.0,1.0,0.0,0.0,0.0,512.0,8.0,85448.2
1.0,0.0,1.0,0.0,0.0,0.0,512.0,10.0,85260.4
1.0,0.0,1.0,0.0,0.0,0.0,512.0,8.0,85233.2
5.0,0.0,1.0,0.0,0.0,0.0,512.0,8.0,121358.8
2.0,0.0,1.0,0.0,0.0,0.0,512.0,8.0,85445.6
1.0,0.0,1.0,0.0,1.0,0.0,512.0,8.0,85389.6
