fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1.0,1.0,1.0,0.0,0.0,256.0,32.0,1024.0,132806.8
1.0,1.0,1.0,0.0,0.0,256.0,32.0,1024.0,132806.8
1.0,0.0,1.0,0.0,0.0,256.0,32.0,1024.0,134646.2
1.0,1.0,1.0,0.0,0.0,64.0,32.0,1024.0,134439.4
1.0,0.0,1.0,0.0,0.0,256.0,32.0,1024.0,134646.2
1.0,1.0,0.0,0.0,0.0,256.0,32.0,1024.0,131767.4
1.0,1.0,0.0,0.0,0.0,128.0,32.0,1024.0,133666.2
1.0,1.0,0.0,0.0,0.0,256.0,32.0,1024.0,131767.4
1.0,1.0,0.0,0.0,0.0,128.0,32.0,1024.0,133666.2
1.0,1.0,0.0,0.0,0.0,256.0,2.0,1024.0,132971.6
1.0,1.0,1.0,0.0,0.0,256.0,32.0,1024.0,132806.8
1.0,1.0,1.0,0.0,0.0,256.0,32.0,1024.0,132806.8
1.0,1.0,0.0,0.0,0.0,256.0,32.0,1024.0,131767.4
1.0,1.0,1.0,0.0,0.0,256.0,32.0,1024.0,132806.8
1.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,130682.8
1.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,130682.8
1.0,1.0,0.0,0.0,0.0,256.0,2.0,256.0,133900.6
1.0,1.0,0.0,0.0,0.0,64.0,32.0,256.0,132467.8
1.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,130682.8
0.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,46178.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,46178.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,46178.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,46178.0
0.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,46178.0
0.0,1.0,0.0,0.0,1.0,256.0,32.0,256.0,46163.4
0.0,1.0,1.0,0.0,1.0,256.0,32.0,256.0,46169.8
0.0,1.0,0.0,0.0,1.0,256.0,8.0,256.0,46192.0
0.0,1.0,0.0,0.0,1.0,256.0,2.0,256.0,46288.6
0.0,1.0,0.0,0.0,1.0,256.0,32.0,256.0,46163.4
0.0,1.0,0.0,0.0,0.0,256.0,32.0,256.0,46178.0
0.0,1.0,0.0,0.0,1.0,256.0,32.0,1024.0,46191.2
0.0,1.0,0.0,1.0,1.0,256.0,32.0,256.0,46634.4
0.0,1.0,0.0,0.0,1.0,256.0,8.0,256.0,46192.0
0.0,1.0,0.0,0.0,1.0,256.0,32.0,256.0,46163.4
0.0,1.0,0.0,0.0,1.0,256.0,32.0,256.0,46163.4
1.0,1.0,0.0,1.0,1.0,256.0,32.0,4096.0,126458.8
1.0,1.0,0.0,1.0,0.0,256.0,32.0,4096.0,128968.4
1.0,1.0,0.0,1.0,1.0,256.0,32.0,4096.0,126458.8
1.0,1.0,0.0,1.0,1.0,64.0,32.0,4096.0,130741.8
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
1.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,125375.6
0.0,1.0,0.0,1.0,1.0,256.0,2.0,4096.0,46615.0
0.0,1.0,0.0,1.0,1.0,256.0,32.0,4096.0,47368.0
0.0,1.0,0.0,1.0,1.0,128.0,2.0,4096.0,46322.4
0.0,1.0,0.0,1.0,1.0,128.0,2.0,1024.0,46445.4
0.0,1.0,0.0,1.0,1.0,128.0,2.0,4096.0,46322.4
0.0,1.0,0.0,1.0,1.0,128.0,2.0,4096.0,46322.4
0.0,1.0,0.0,1.0,1.0,128.0,32.0,4096.0,46394.0
0.0,1.0,0.0,1.0,1.0,128.0,2.0,4096.0,46322.4
0.0,1.0,1.0,1.0,1.0,128.0,2.0,4096.0,47014.0
0.0,1.0,0.0,1.0,1.0,128.0,2.0,4096.0,46322.4
0.0,1.0,0.0,1.0,1.0,128.0,2.0,4096.0,46322.4
0.0,0.0,0.0,1.0,1.0,128.0,2.0,4096.0,46338.8
0.0,1.0,1.0,1.0,1.0,128.0,2.0,4096.0,47014.0
0.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,46256.6
0.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,46256.6
0.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,46256.6
0.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,46256.6
0.0,0.0,0.0,1.0,0.0,128.0,32.0,4096.0,46365.0
1.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,138185.4
1.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,138185.4
1.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,138185.4
0.0,0.0,1.0,1.0,0.0,128.0,8.0,4096.0,46503.2
0.0,0.0,1.0,1.0,0.0,128.0,32.0,4096.0,46256.6
0.0,0.0,1.0,0.0,0.0,128.0,32.0,4096.0,46233.6
0.0,0.0,1.0,0.0,0.0,128.0,32.0,4096.0,46233.6
1.0,0.0,1.0,0.0,0.0,128.0,32.0,4096.0,137057.4
1.0,0.0,1.0,0.0,0.0,128.0,32.0,4096.0,137057.4
0.0,0.0,1.0,0.0,0.0,64.0,32.0,4096.0,46191.2
0.0,0.0,1.0,0.0,0.0,64.0,32.0,256.0,46180.0
0.0,0.0,1.0,0.0,0.0,64.0,32.0,256.0,46180.0
0.0,0.0,1.0,0.0,0.0,64.0,32.0,256.0,46180.0
0.0,0.0,1.0,0.0,0.0,64.0,32.0,256.0,46180.0
0.0,0.0,1.0,0.0,1.0,64.0,32.0,256.0,46132.4
0.0,0.0,1.0,0.0,1.0,64.0,32.0,256.0,46132.4
0.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,46260.2
0.0,0.0,0.0,0.0,1.0,64.0,32.0,256.0,46295.4
0.0,0.0,0.0,0.0,1.0,64.0,32.0,256.0,46295.4
0.0,1.0,1.0,0.0,1.0,64.0,32.0,256.0,46325.8
0.0,0.0,1.0,0.0,1.0,64.0,32.0,256.0,46132.4
0.0,1.0,1.0,0.0,1.0,64.0,32.0,256.0,46325.8
0.0,1.0,1.0,0.0,1.0,64.0,32.0,256.0,46325.8
0.0,0.0,1.0,0.0,1.0,64.0,32.0,256.0,46132.4
0.0,0.0,1.0,0.0,1.0,64.0,32.0,256.0,46132.4
1.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,134666.4
1.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,134666.4
1.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,134666.4
1.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,134666.4
1.0,0.0,1.0,0.0,1.0,64.0,32.0,256.0,134956.0
1.0,0.0,1.0,0.0,0.0,128.0,32.0,256.0,135051.0
1.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,134666.4
1.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,134666.4
1.0,0.0,1.0,1.0,1.0,128.0,32.0,256.0,137237.2
1.0,1.0,1.0,0.0,1.0,128.0,32.0,256.0,128130.2
1.0,1.0,1.0,0.0,1.0,128.0,32.0,256.0,128130.2
1.0,1.0,1.0,0.0,1.0,128.0,32.0,4096.0,128474.6
1.0,1.0,1.0,0.0,1.0,128.0,32.0,256.0,128130.2
1.0,0.0,1.0,0.0,1.0,128.0,32.0,256.0,134666.4
1.0,1.0,1.0,0.0,1.0,128.0,8.0,256.0,128988.8
