topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4.0,1.0,2.0,10.0,10.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.209885571184
4.0,1.0,2.0,10.0,10.0,1.0,1000.0,10.0,1024.0,100.0,5.0,29.0,0.209885571184
4.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0877913999316
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0821210251885
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0821210251885
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,1024.0,100.0,2.0,29.0,0.143674005199
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0821210251885
4.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,1024.0,100.0,5.0,29.0,0.0877913999316
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0815599794646
4.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.084423763827
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0815599794646
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0815599794646
4.0,10.0,2.0,10.0,10.0,1.0,1000.0,10.0,512.0,100.0,5.0,29.0,0.201494397032
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0815599794646
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,2.0,29.0,0.143687622814
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0815599794646
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0815599794646
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0815599794646
4.0,10.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,2.0,29.0,0.143687622814
4.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.084423763827
4.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.084423763827
4.0,1.0,4.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0823143953166
4.0,1.0,4.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0823143953166
2.0,1.0,4.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.140686300543
4.0,1.0,4.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0823143953166
4.0,1.0,4.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,2.0,29.0,0.145896399911
4.0,1.0,4.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0823143953166
4.0,1.0,4.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0818268847119
2.0,1.0,4.0,10.0,10.0,1.0,1.0,10.0,512.0,100.0,5.0,0.0,0.137867454309
4.0,1.0,4.0,10.0,10.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0810152748784
4.0,1.0,4.0,10.0,10.0,0.0,1.0,10.0,512.0,100.0,2.0,0.0,0.14637846347
4.0,1.0,4.0,10.0,10.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0810152748784
4.0,1.0,4.0,10.0,10.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0810152748784
4.0,10.0,4.0,10.0,10.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0780779553969
4.0,10.0,4.0,10.0,10.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0780779553969
4.0,10.0,4.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0146702562699
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0145803800132
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0145803800132
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0145803800132
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,29.0,0.014468715573
4.0,10.0,2.0,10.0,10.0,0.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0819725931887
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,29.0,0.014468715573
4.0,10.0,2.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,0.0,0.0145803800132
4.0,10.0,4.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0141772986193
4.0,10.0,4.0,10.0,1.0,0.0,1.0,10.0,512.0,100.0,5.0,29.0,0.0141772986193
