new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4.0,0.0,0.0,0.0,0.0,100.0,2048.0,6.0,19216.2
2.0,0.0,0.0,0.0,0.0,100.0,2048.0,6.0,88259.4
4.0,1.0,0.0,0.0,0.0,100.0,2048.0,6.0,19150.8
4.0,0.0,0.0,0.0,0.0,100.0,2048.0,6.0,19216.2
4.0,1.0,0.0,0.0,0.0,100.0,2048.0,4.0,12688.2
4.0,1.0,0.0,0.0,0.0,100.0,8.0,4.0,13742.2
4.0,1.0,0.0,0.0,0.0,100.0,2048.0,4.0,12688.2
4.0,1.0,0.0,0.0,0.0,100.0,2048.0,4.0,12688.2
3.0,1.0,0.0,0.0,0.0,100.0,2048.0,4.0,12147.4
3.0,1.0,0.0,1.0,0.0,100.0,2048.0,4.0,12285.4
3.0,1.0,1.0,0.0,0.0,100.0,2048.0,4.0,12126.8
3.0,1.0,1.0,0.0,0.0,100.0,8.0,4.0,12434.0
4.0,1.0,1.0,0.0,0.0,100.0,2048.0,4.0,12788.8
3.0,1.0,1.0,0.0,0.0,50.0,2048.0,4.0,12324.0
3.0,1.0,1.0,0.0,0.0,100.0,2048.0,4.0,12126.8
3.0,1.0,1.0,0.0,0.0,100.0,2.0,4.0,13031.0
3.0,1.0,1.0,0.0,0.0,100.0,2048.0,4.0,12126.8
3.0,1.0,1.0,0.0,0.0,100.0,2048.0,4.0,12126.8
3.0,1.0,1.0,0.0,0.0,20.0,2048.0,4.0,12266.2
5.0,1.0,1.0,0.0,0.0,100.0,2048.0,4.0,9184.4
5.0,1.0,1.0,0.0,0.0,80.0,2048.0,4.0,9151.6
5.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,9118.0
5.0,1.0,1.0,1.0,0.0,80.0,256.0,4.0,9209.4
2.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,4295.8
2.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,4295.8
2.0,1.0,1.0,0.0,0.0,80.0,512.0,4.0,4305.8
2.0,1.0,1.0,0.0,1.0,80.0,256.0,4.0,4297.6
2.0,1.0,1.0,0.0,1.0,80.0,256.0,4.0,4297.6
2.0,1.0,1.0,0.0,0.0,80.0,1.0,4.0,14740.4
2.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,4295.8
2.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,4295.8
2.0,0.0,1.0,0.0,0.0,80.0,256.0,4.0,4300.4
2.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,4295.8
2.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,4295.8
2.0,1.0,0.0,1.0,0.0,100.0,256.0,4.0,11899.2
2.0,1.0,0.0,1.0,1.0,100.0,256.0,4.0,11831.6
2.0,1.0,0.0,1.0,1.0,100.0,256.0,4.0,11831.6
2.0,1.0,0.0,0.0,1.0,100.0,256.0,4.0,4403.0
2.0,0.0,0.0,0.0,1.0,100.0,256.0,4.0,4382.4
2.0,0.0,0.0,0.0,1.0,100.0,256.0,4.0,4382.4
2.0,0.0,1.0,0.0,1.0,100.0,256.0,4.0,4376.8
2.0,0.0,1.0,0.0,1.0,100.0,256.0,4.0,4376.8
4.0,0.0,1.0,0.0,1.0,100.0,256.0,4.0,12731.4
2.0,0.0,1.0,0.0,1.0,100.0,128.0,4.0,4372.4
2.0,0.0,1.0,0.0,1.0,90.0,128.0,4.0,4304.6
2.0,0.0,1.0,0.0,1.0,90.0,128.0,4.0,4304.6
2.0,0.0,1.0,0.0,1.0,100.0,128.0,4.0,4372.4
2.0,0.0,1.0,0.0,1.0,90.0,128.0,4.0,4304.6
2.0,0.0,1.0,0.0,1.0,90.0,128.0,4.0,4304.6
2.0,0.0,1.0,0.0,1.0,90.0,128.0,4.0,4304.6
2.0,1.0,1.0,0.0,1.0,90.0,128.0,4.0,4310.8
2.0,0.0,1.0,0.0,1.0,90.0,16.0,4.0,5023.0
2.0,0.0,1.0,0.0,1.0,90.0,128.0,4.0,4304.6
2.0,0.0,1.0,0.0,1.0,90.0,128.0,4.0,4304.6
2.0,0.0,1.0,0.0,1.0,90.0,16.0,4.0,5023.0
2.0,1.0,0.0,0.0,1.0,80.0,256.0,4.0,4312.8
2.0,1.0,0.0,0.0,0.0,80.0,256.0,4.0,4315.2
2.0,1.0,0.0,1.0,1.0,80.0,256.0,4.0,11856.6
2.0,1.0,0.0,0.0,1.0,80.0,4096.0,4.0,4328.8
2.0,1.0,0.0,0.0,1.0,80.0,256.0,6.0,85393.6
2.0,1.0,1.0,0.0,1.0,80.0,256.0,4.0,4297.6
2.0,1.0,1.0,0.0,1.0,80.0,256.0,4.0,4297.6
2.0,1.0,0.0,0.0,1.0,80.0,256.0,4.0,4312.8
2.0,1.0,1.0,0.0,0.0,80.0,256.0,4.0,4295.8
2.0,1.0,1.0,0.0,0.0,80.0,256.0,10.0,101630.8
2.0,1.0,1.0,0.0,0.0,10.0,256.0,4.0,5748.4
2.0,1.0,1.0,0.0,0.0,80.0,16.0,4.0,5082.0
2.0,1.0,1.0,0.0,0.0,60.0,256.0,4.0,4416.6
2.0,0.0,1.0,0.0,0.0,80.0,256.0,4.0,4300.4
2.0,1.0,1.0,0.0,0.0,80.0,4096.0,4.0,4282.4
2.0,1.0,1.0,0.0,0.0,80.0,4096.0,4.0,4282.4
2.0,1.0,1.0,0.0,0.0,80.0,4096.0,4.0,4282.4
