new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,11980.4
3.0,0.0,1.0,0.0,1.0,30.0,512.0,4.0,12080.8
3.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,11980.4
3.0,0.0,1.0,0.0,1.0,90.0,1024.0,4.0,12061.8
3.0,0.0,1.0,0.0,1.0,30.0,512.0,4.0,12080.8
3.0,0.0,1.0,0.0,1.0,90.0,128.0,4.0,12245.4
3.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,11980.4
3.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,11980.4
2.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,4307.6
1.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,11814.8
2.0,0.0,1.0,0.0,1.0,90.0,8.0,4.0,9064.4
2.0,0.0,1.0,0.0,1.0,90.0,512.0,6.0,83201.2
2.0,0.0,1.0,0.0,1.0,50.0,512.0,4.0,4531.4
2.0,0.0,1.0,0.0,1.0,90.0,1024.0,4.0,4307.8
2.0,0.0,1.0,1.0,1.0,90.0,512.0,4.0,11814.8
2.0,0.0,1.0,0.0,1.0,20.0,512.0,4.0,4973.6
5.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,9165.6
2.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,4307.6
2.0,0.0,1.0,0.0,1.0,90.0,512.0,4.0,4307.6
2.0,1.0,1.0,1.0,1.0,50.0,128.0,8.0,102910.0
2.0,1.0,1.0,0.0,1.0,50.0,128.0,8.0,101280.8
2.0,1.0,1.0,0.0,1.0,50.0,8.0,8.0,86035.2
2.0,1.0,1.0,0.0,1.0,50.0,8.0,8.0,86035.2
2.0,1.0,1.0,0.0,1.0,50.0,32.0,8.0,99529.6
2.0,1.0,1.0,1.0,1.0,50.0,8.0,8.0,109306.2
2.0,1.0,1.0,0.0,1.0,50.0,128.0,8.0,101280.8
4.0,1.0,1.0,0.0,1.0,50.0,8.0,8.0,48563.0
4.0,1.0,1.0,0.0,0.0,50.0,8.0,8.0,48746.8
4.0,1.0,1.0,0.0,0.0,50.0,8.0,8.0,48746.8
4.0,1.0,1.0,0.0,1.0,50.0,8.0,8.0,48563.0
4.0,1.0,1.0,0.0,0.0,50.0,8.0,8.0,48746.8
5.0,1.0,1.0,0.0,1.0,50.0,8.0,8.0,121124.6
4.0,1.0,1.0,0.0,1.0,50.0,8.0,8.0,48563.0
4.0,1.0,1.0,0.0,1.0,50.0,8.0,0.0,9132.8
4.0,1.0,1.0,0.0,1.0,50.0,4.0,0.0,9368.0
4.0,1.0,1.0,0.0,1.0,80.0,8.0,0.0,9108.2
4.0,1.0,1.0,1.0,1.0,80.0,8.0,0.0,35615.8
4.0,1.0,1.0,0.0,1.0,20.0,8.0,0.0,9211.2
1.0,1.0,1.0,0.0,1.0,80.0,8.0,0.0,17736.2
4.0,1.0,1.0,0.0,1.0,80.0,8.0,0.0,9108.2
4.0,1.0,1.0,0.0,1.0,80.0,8.0,0.0,9108.2
4.0,1.0,1.0,0.0,1.0,80.0,8.0,0.0,9108.2
5.0,1.0,1.0,0.0,1.0,80.0,8.0,0.0,9097.0
2.0,1.0,1.0,0.0,1.0,80.0,8.0,0.0,5109.2
2.0,1.0,1.0,0.0,1.0,80.0,4096.0,0.0,4711.4
2.0,0.0,1.0,0.0,1.0,80.0,4096.0,0.0,4695.6
2.0,0.0,1.0,0.0,1.0,80.0,4096.0,0.0,4695.6
2.0,0.0,0.0,0.0,1.0,80.0,4096.0,0.0,4758.2
2.0,0.0,1.0,0.0,1.0,80.0,4096.0,0.0,4695.6
2.0,0.0,1.0,0.0,1.0,80.0,4096.0,0.0,4695.6
2.0,1.0,1.0,0.0,1.0,80.0,4096.0,0.0,4711.4
2.0,0.0,1.0,0.0,1.0,80.0,4096.0,0.0,4695.6
2.0,0.0,1.0,0.0,0.0,80.0,4096.0,0.0,4680.4
2.0,0.0,1.0,1.0,0.0,80.0,4096.0,0.0,17867.0
2.0,0.0,1.0,0.0,0.0,60.0,4096.0,0.0,4720.4
2.0,0.0,1.0,0.0,0.0,80.0,4096.0,0.0,4680.4
5.0,0.0,1.0,0.0,0.0,80.0,4096.0,0.0,9149.4
2.0,0.0,1.0,0.0,0.0,80.0,256.0,0.0,4693.6
2.0,0.0,1.0,0.0,0.0,80.0,4096.0,0.0,4680.4
2.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,4645.6
2.0,0.0,1.0,1.0,0.0,100.0,4096.0,0.0,17707.2
4.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,8905.8
2.0,0.0,0.0,0.0,0.0,100.0,4096.0,0.0,4676.2
2.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,4645.6
2.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,4645.6
2.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,4645.6
2.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,4645.6
2.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,4645.6
2.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,4645.6
2.0,0.0,1.0,0.0,0.0,100.0,4096.0,0.0,4645.6
2.0,0.0,1.0,0.0,0.0,90.0,512.0,6.0,83126.6
2.0,0.0,1.0,0.0,0.0,90.0,512.0,6.0,83126.6
2.0,0.0,1.0,0.0,0.0,90.0,512.0,6.0,83126.6
2.0,0.0,1.0,0.0,0.0,90.0,512.0,6.0,83126.6
2.0,0.0,1.0,0.0,0.0,90.0,512.0,10.0,100861.2
2.0,0.0,1.0,0.0,0.0,90.0,512.0,10.0,100861.2
2.0,0.0,1.0,0.0,0.0,90.0,512.0,2.0,4652.8
2.0,0.0,1.0,0.0,0.0,90.0,512.0,0.0,4669.2
2.0,0.0,1.0,0.0,0.0,60.0,512.0,2.0,4707.4
2.0,0.0,1.0,1.0,0.0,90.0,512.0,2.0,17637.0
2.0,0.0,1.0,0.0,0.0,90.0,512.0,2.0,4652.8
2.0,0.0,1.0,0.0,0.0,90.0,1.0,2.0,11190.8
2.0,0.0,1.0,0.0,0.0,60.0,512.0,2.0,4707.4
2.0,0.0,1.0,0.0,0.0,80.0,512.0,2.0,4691.0
2.0,0.0,1.0,0.0,0.0,90.0,512.0,2.0,4652.8
2.0,0.0,0.0,0.0,0.0,90.0,512.0,2.0,4671.0
2.0,0.0,1.0,0.0,0.0,90.0,32.0,2.0,4691.4
2.0,0.0,1.0,0.0,1.0,90.0,512.0,8.0,100595.8
2.0,0.0,1.0,0.0,1.0,90.0,512.0,6.0,83201.2
2.0,0.0,1.0,0.0,1.0,90.0,512.0,2.0,4653.0
2.0,0.0,1.0,0.0,1.0,90.0,512.0,10.0,100492.0
5.0,0.0,1.0,0.0,1.0,90.0,512.0,2.0,9137.0
2.0,0.0,1.0,0.0,0.0,90.0,512.0,2.0,4652.8
2.0,0.0,1.0,0.0,0.0,90.0,512.0,10.0,100861.2
2.0,0.0,1.0,0.0,1.0,90.0,512.0,2.0,4653.0
2.0,0.0,1.0,0.0,0.0,90.0,256.0,2.0,4660.2
2.0,0.0,0.0,0.0,0.0,90.0,512.0,2.0,4671.0
2.0,1.0,1.0,0.0,0.0,90.0,512.0,2.0,4651.2
2.0,1.0,1.0,0.0,0.0,90.0,512.0,2.0,4651.2
2.0,0.0,1.0,0.0,0.0,90.0,512.0,2.0,4652.8
